"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"B","07",0.0371,0.0335,0.0363,0.0347,0.2812,0.322,"B07",0.868101353696633,0.951654845713294,7.65055409853862,8.09008870581408,5.43300108637353,2020-02-06,"Tank7",17,7.76389591507363
"B","08",0.0362,0.0328,0.0349,0.0353,0.302,0.3648,"B08",0.816505441354293,0.900212663391778,7.62493540376594,8.09008870581408,5.74966874854978,2020-02-06,"Tank8",17,7.7373267679436
"B","09",0.0375,0.0348,0.0389,0.039,0.2804,0.3431,"B09",0.806408985794516,0.890146290221341,7.61975965759087,8.09008870581408,5.81364513203915,2020-02-06,"Tank9",16.9,7.73338816529389
"B","10",0.0369,0.0341,0.0373,0.0351,0.2738,0.3246,"B10",0.835351089588378,0.919002161016949,7.63445045811084,8.09008870581408,5.63205502772538,2020-02-06,"Tank10",17,7.74720182438924
"B","11",0.0372,0.034,0.0369,0.0348,0.3985,0.3389,"B11",1.20532194480946,1.2878706880749,7.7914555370031,8.09008870581408,3.69134603674201,2020-02-06,"Tank11",17,7.90902106148627
"B","12",0.0378,0.0361,0.0387,0.0355,0.3658,0.3074,"B12",1.22509225092251,1.30758208856089,7.79860438342337,8.09008870581408,3.60298054805297,2020-02-06,"Tank12",17,7.91634361113449
"C","02",0.0374,0.0341,0.037,0.0356,0.3826,0.3178,"C02",1.23956121726822,1.32200794462137,7.8037734204701,8.09008870581408,3.5390870947832,2020-02-06,"Sump",13.5,7.97462126084665
"C","03",0.0386,0.0358,0.0394,0.037,0.306,0.3416,"C03",0.89466754443713,0.978141882488479,7.66323620828554,8.09008870581408,5.2762400147946,2020-02-06,"Tank1",17,7.77702651306033
"C","04",0.035,0.0314,0.0341,0.035,0.2872,0.3123,"C04",0.919482386772106,1.00288278900072,7.67479175950066,8.09008870581408,5.13340411230547,2020-02-06,"Tank2",17,7.78897820951173
"C","05",0.0366,0.0338,0.0376,0.0353,0.2847,0.3101,"C05",0.921110299488678,1.00450585135135,7.67554037290842,8.09008870581408,5.1241506487777,2020-02-06,"Tank3",17,7.78975207944022
"C","06",0.0365,0.033,0.0359,0.0357,0.2827,0.3219,"C06",0.873430962343096,0.956968574790795,7.65312495174841,8.09008870581408,5.401223274,2020-02-06,"Tank4",16.9,7.76800956549711
"C","07",0.0354,0.0315,0.0341,0.0351,0.2744,0.3161,"C07",0.861494863620262,0.945068039674105,7.64734833492515,8.09008870581408,5.47262690173903,2020-02-06,"Tank7",17,7.76057448823451
"C","08",0.0357,0.0319,0.0349,0.0359,0.2816,0.3278,"C08",0.852408609497779,0.936008858045781,7.64290444642529,8.09008870581408,5.52755693602485,2020-02-06,"Tank8",17,7.75596872432927
"C","09",0.0383,0.036,0.0403,0.0378,0.2748,0.3232,"C09",0.84438955539873,0.928013696718419,7.63894842137417,8.09008870581408,5.57645658589242,2020-02-06,"Tank9",16.9,7.75331188928238
"C","10",0.0359,0.0326,0.0354,0.0357,0.2933,0.3346,"C10",0.871409485637942,0.954953121075484,7.65215144653804,8.09008870581408,5.41325658099779,2020-02-06,"Tank10",17,7.76555054813614
"C","11",0.0364,0.0326,0.036,0.0376,0.383,0.3235,"C11",1.21969961578764,1.3022055207824,7.79666437319598,8.09008870581408,3.62696063403141,2020-02-06,"Tank11",17,7.9143568046536
"C","12",0.0358,0.0335,0.0369,0.0359,0.3569,0.2959,"C12",1.24874468906914,1.33116405426806,7.8070272566027,8.09008870581408,3.49886706443601,2020-02-06,"Tank12",17,7.92496674681364
"D","01",0.0357,0.0332,0.0362,0.0349,0.3536,0.3005,"D01",1.21161825726141,1.2941482406639,7.79374317520386,8.09008870581408,3.66306898955564,2020-02-06,"Tank13",17,7.91136466263818
"D","02",0.0367,0.0345,0.0389,0.0355,0.3899,0.3259,"D02",1.23733518390007,1.31978854371964,7.80298157231639,8.09008870581408,3.54887497452724,2020-02-06,"Tank14",17,7.92082545909396
"D","03",0.0381,0.0346,0.0375,0.0387,0.3536,0.3101,"D03",1.17058823529412,1.25324046764706,7.77864694792792,8.09008870581408,3.84967049449457,2020-02-06,"Tank15",17,7.89589243790587
"D","04",0.0417,0.0406,0.0433,0.041,0.3466,0.3209,"D04",1.10204814947898,1.18490459701761,7.75237684168977,8.09008870581408,4.17439012605149,2020-02-06,"Tank16",17,7.86892902142792
"D","05",0.038,0.0343,0.0371,0.037,0.3085,0.3345,"D05",0.922252010723861,1.00564416085791,7.67606471930162,8.09008870581408,5.11766930583739,2020-02-06,"Tank17",17,7.79029408673622
"D","06",0.0381,0.0343,0.038,0.0381,0.3067,0.3507,"D06",0.871122481611768,0.954666972177806,7.65201307277938,8.09008870581408,5.41496699189312,2020-02-06,"Tank18",17,7.76540722104943
"D","07",0.0372,0.0339,0.0372,0.0364,0.3095,0.3571,"D07",0.861864671032117,0.945436745244777,7.64752834161323,8.09008870581408,5.47040187436755,2020-02-06,"Tank19",17,7.76076101418125
"D","08",0.0353,0.0314,0.0343,0.0359,0.2916,0.3446,"D08",0.838230545689377,0.921873037778495,7.63588794642885,8.09008870581408,5.61428651652259,2020-02-06,"Tank20",17,7.748692979351
"E","01",0.0352,0.0316,0.034,0.0347,0.3646,0.3118,"E01",1.19834710743802,1.2809166322314,7.78890928653592,8.09008870581408,3.72281973943888,2020-02-06,"Tank13",17,7.90641209955162
"E","02",0.0354,0.0316,0.0341,0.0359,0.3865,0.3258,"E02",1.21703296703297,1.29954681730769,7.79570230283914,8.09008870581408,3.63885259704729,2020-02-06,"Tank14",17,7.91337143339709
"E","03",0.0372,0.0334,0.0359,0.0362,0.3829,0.3366,"E03",1.16175008286377,1.24442864849188,7.77533536256612,8.09008870581408,3.89060435173916,2020-02-06,"Tank15",17,7.89249622880713
"E","04",0.0356,0.0324,0.0348,0.0349,0.3428,0.3176,"E04",1.0973544973545,1.18022492962963,7.75052660903906,8.09008870581408,4.19726048901034,2020-02-06,"Tank16",17,7.86702801883636
"E","05",0.042,0.0402,0.0437,0.0421,0.321,0.3472,"E05",0.925181278839815,1.00856470121951,7.67740746340625,8.09008870581408,5.10107190927655,2020-02-06,"Tank17",17,7.7916819466707
"E","06",0.0378,0.0343,0.0376,0.037,0.3133,0.3523,"E06",0.886846275752774,0.970343917274168,7.65953666473688,8.09008870581408,5.32196934710712,2020-02-06,"Tank18",17,7.77319763106215
"E","07",0.0364,0.0328,0.0358,0.0361,0.307,0.3528,"E07",0.865111881500158,0.948674280649228,7.64910609104174,8.09008870581408,5.4508996230835,2020-02-06,"Tank19",17,7.76239577897377
"E","08",0.0356,0.0322,0.0348,0.0375,0.3144,0.3543,"E08",0.882556675062972,0.966067097449622,7.6574956560071,8.09008870581408,5.34719785576755,2020-02-06,"Tank20",17,7.77108474263422
"F","01",0.0369,0.0333,0.036,0.0364,0.4128,0.3476,"F01",1.2175584748478,1.300070759372,7.79589203886336,8.09008870581408,3.63650730725975,2020-02-06,"Tank13",17,7.91356576969607
"F","02",0.0368,0.0339,0.0378,0.0353,0.3824,0.3152,"F02",1.25493008246683,1.33733101828612,7.80920720963208,8.09008870581408,3.47192109253568,2020-02-06,"Tank14",17,7.92719776928028
"F","03",0.0369,0.0338,0.0384,0.036,0.3949,0.3415,"F03",1.19078947368421,1.27338151644737,7.78613578381044,8.09008870581408,3.75710246273568,2020-02-06,"Tank15",17,7.90356977876493
"F","04",0.0373,0.0345,0.0378,0.0358,0.3407,0.3106,"F04",1.12176449143274,1.20456219413051,7.76007529882431,8.09008870581408,4.07923100710377,2020-02-06,"Tank16",17,7.87683593960679
"F","05",0.0375,0.0337,0.0379,0.0362,0.3155,0.327,"F05",0.974862258953168,1.05809765685262,7.69963849750674,8.09008870581408,4.8262784563381,2020-02-06,"Tank17",17,7.81463717366653
"F","06",0.0389,0.0354,0.0396,0.0367,0.3064,0.338,"F06",0.908848968729208,0.99228105322688,7.66987349354358,8.09008870581408,5.19419783331314,2020-02-06,"Tank18",17,7.78389278331553
"F","07",0.0381,0.0349,0.0382,0.0369,0.3527,0.3831,"F07",0.921698930944814,1.00509272898006,7.67581078000905,8.09008870581408,5.12080819963456,2020-02-06,"Tank19",17,7.7900315973433
"F","08",0.0379,0.0345,0.0379,0.0493,0.3158,0.3669,"F08",0.849811083123426,0.93341907100126,7.64162654187607,8.09008870581408,5.54335286355664,2020-02-06,"Tank20",17,7.75464393795778
