"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0349,0.0317,0.0357,0.0344,0.4744,0.3706,"A02",1.32140727489565,1.4036101419201,7.83206910870527,8.09008870581408,3.18932964138426,2020-02-13,"Sump",13.5,8.00380649326524
"A","03",0.0386,0.0359,0.0413,0.0382,0.3684,0.4164,"A03",0.886551264980027,0.970049785486019,7.65939657078123,8.09008870581408,5.32370102102011,2020-02-13,"Tank1",17,7.77305261525708
"A","04",0.0365,0.0334,0.0362,0.0355,0.3683,0.3814,"A04",0.970248411322935,1.0534975561814,7.69761571705474,8.09008870581408,4.85128164883138,2020-02-13,"Tank2",17,7.81255025605682
"A","05",0.036,0.0328,0.0356,0.0351,0.2757,0.3421,"A05",0.793103448275862,0.876880396551724,7.61285293993901,8.09008870581408,5.89901771450409,2020-02-13,"Tank3",17,7.7247751813638
"A","06",0.0368,0.0339,0.0365,0.0358,0.3098,0.384,"A06",0.79454806312769,0.878320707173601,7.61360762517491,8.09008870581408,5.88968919829936,2020-02-13,"Tank4",17,7.72555956190884
"A","07",0.0382,0.0351,0.0385,0.0366,0.4251,0.6314,"A07",0.658704793944491,0.742882183010933,7.53686656950556,8.09008870581408,6.83827033825892,2020-02-13,"Tank7",17,7.64553286170369
"A","08",0.0385,0.0349,0.0381,0.038,0.2935,0.3502,"A08",0.828854766474728,0.912525193698017,7.63119159255542,8.09008870581408,5.67233722578186,2020-02-13,"Tank8",17,7.74382059369368
"A","09",0.0363,0.0334,0.0367,0.0356,0.2919,0.3648,"A09",0.788321167883212,0.872112364963504,7.61034614722608,8.09008870581408,5.93000368763851,2020-02-13,"Tank9",17,7.72216937506786
"A","10",0.0379,0.0351,0.037,0.037,0.289,0.3394,"A10",0.840092317837125,0.923729262776129,7.63681511944078,8.09008870581408,5.60282591274374,2020-02-13,"Tank10",17,7.74965466693244
"A","11",0.0362,0.0334,0.0348,0.0393,0.4305,0.3294,"A11",1.3516295025729,1.43374232246998,7.84213642733454,8.09008870581408,3.06488949004168,2020-02-13,"Tank11",17,7.96086203260026
"A","12",0.0365,0.0326,0.0368,0.0357,0.377,0.2898,"A12",1.36012608353034,1.44221358786446,7.84493181038755,8.09008870581408,3.03033630830707,2020-02-13,"Tank12",17,7.96371679912
"B","02",0.0354,0.0314,0.0342,0.0364,0.5183,0.4064,"B02",1.30899784482759,1.39123768574892,7.82787788595781,8.09008870581408,3.24113652385328,2020-02-13,"Sump",13.5,7.99948788980272
"B","03",0.0366,0.0333,0.0363,0.0367,0.4308,0.4946,"B03",0.867306852902663,0.950862712134439,7.65016968747964,8.09008870581408,5.43775271608939,2020-02-13,"Tank1",17,7.76349768361547
"B","04",0.0368,0.0335,0.0362,0.0358,0.3722,0.3858,"B04",0.968910439247005,1.05216357059327,7.69702757366452,8.09008870581408,4.85855157394116,2020-02-13,"Tank2",17,7.81194339885393
