"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","01",0.0343,0.0312,0.0334,0.0345,0.5503,0.2392,"A01",2.5238326848249,2.58991233317121,8.12696014549501,8.08155494912219,0.56183737731991,2020-10-29,"T25",25.319,8.12696014549501
"A","02",0.0306,0.0312,0.0335,0.0306,0.0312,0.0336,"A02",0,0.073265,6.47697551526453,8.08155494912219,19.8548354117415,2020-10-29,"T26",26.15,6.46993956251616
"A","03",0.0301,0.0304,0.0323,0.03,0.0304,0.0324,"A03",0.500000000000009,0.571841500000009,7.41281872466996,8.08155494912219,8.27484597533883,2020-10-29,"T27",27.07,7.39126257270375
"A","05",0.0306,0.0312,0.0332,0.0305,0.0312,0.0332,"A05",1,1.070418,7.70002849852007,8.08155494912219,4.72095349229248,2020-10-29,"T29",29.08,7.64754076020558
"A","06",0.03,0.0306,0.0328,0.03,0.0306,0.0329,"A06",0,0.073265,6.47697551526453,8.08155494912219,19.8548354117415,2020-10-29,"T30",29.977,6.43892175135367
"B","01",0.0353,0.031,0.0331,0.0347,0.5022,0.221,"B01",2.50291777188329,2.56905696498674,8.12283869948141,8.08155494912219,0.510839196406185,2020-10-29,"T25",25.319,8.12283869948141
"B","02",0.0302,0.031,0.0334,0.0302,0.0311,0.0335,"B02",0.999999999999965,1.07041799999997,7.70002849852006,8.08155494912219,4.72095349229267,2020-10-29,"T26",26.15,7.68834986979128
"B","04",0.0307,0.0314,0.0336,0.0305,0.0314,0.0338,"B04",0.500000000000004,0.571841500000004,7.41281872466996,8.08155494912219,8.27484597533887,2020-10-29,"T28",28.127,7.37838687048847
"B","05",0.0304,0.031,0.0332,0.0305,0.0311,0.0332,"B05",0,0.073265,6.47697551526453,8.08155494912219,19.8548354117415,2020-10-29,"T29",29.08,6.44599124708179
"C","01",0.0352,0.031,0.0332,0.0356,0.58,0.2537,"C01",2.49250340754203,2.55867225034075,8.12077608692368,8.08155494912219,0.485316724917467,2020-10-29,"T25",25.319,8.12077608692368
"C","03",0.0312,0.0318,0.0343,0.031,0.0318,0.0344,"C03",0.666666666666659,0.738033666666659,7.52886154825583,8.08155494912219,6.83894874619886,2020-10-29,"T27",27.07,7.50591081451559
"C","04",0.03,0.0307,0.0329,0.0299,0.0307,0.0329,"C04",1,1.070418,7.70002849852007,8.08155494912219,4.72095349229248,2020-10-29,"T28",28.127,7.66075217251363
"C","05",0.03,0.0308,0.033,0.0299,0.0308,0.0332,"C05",0.333333333333333,0.405649333333333,7.25767813887771,8.08155494912219,10.1945332975057,2020-10-29,"T29",29.08,7.21612034274276
"C","06",0.03,0.031,0.0331,0.0302,0.031,0.0331,"C06",1,1.070418,7.70002849852007,8.08155494912219,4.72095349229248,2020-10-29,"T30",29.977,7.63515918416973
