"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0357,0.0329,0.0367,0.0358,0.3103,0.3017,"A02",1.04681011702529,1.12983114628162,7.72921234283334,8.09149162219381,4.47728671394523,2020-02-23,"Sump",14.1,7.88832115677193
"A","03",0.04,0.0374,0.0426,0.0386,0.3147,0.3352,"A03",0.947959183673469,1.03127473928571,7.68677811053654,8.09149162219381,5.0017169955068,2020-02-23,"Tank1",17,7.80136305702403
"A","04",0.0383,0.0349,0.0385,0.0358,0.2878,0.2961,"A04",0.981930026912726,1.06514436639754,7.70177542823727,8.09149162219381,4.81637023373553,2020-02-23,"Tank2",17,7.81684148396794
"A","05",0.0357,0.0321,0.0351,0.036,0.2783,0.3306,"A05",0.832994579945799,0.916652672594851,7.63231988245598,8.09149162219381,5.67474776193782,2020-02-23,"Tank3",17,7.74499135905929
"A","06",0.0393,0.0367,0.0406,0.0371,0.2642,0.364,"A06",0.70546683046683,0.789504892045455,7.56374265356734,8.09149162219381,6.52227046962431,2020-02-23,"Tank4",17,7.6736201044507
"A","07",0.0386,0.0355,0.0393,0.0375,0.2624,0.336,"A07",0.765614506380121,0.849473357958361,7.59730882650785,8.09149162219381,6.10743752524548,2020-02-23,"Tank7",17,7.70860777374383
"A","08",0.0366,0.0331,0.0371,0.0357,0.2702,0.3557,"A08",0.74491392801252,0.828834456964006,7.58602030258122,8.09149162219381,6.2469485629344,2020-02-23,"Tank8",17.3,7.69259580126416
"A","09",0.0364,0.0331,0.0375,0.0361,0.2518,0.3436,"A09",0.714751958224543,0.798762354765013,7.56908068142472,8.09149162219381,6.45629959420831,2020-02-23,"Tank9",17,7.67919104182297
"A","10",0.0422,0.0401,0.0451,0.0456,0.265,0.349,"A10",0.737104825291182,0.821048621464227,7.58169177387762,8.09149162219381,6.30044338077156,2020-02-23,"Tank10",17,7.69234213563021
"A","11",0.0379,0.0351,0.0383,0.0368,0.3719,0.2796,"A11",1.39397689768977,1.4759635435231,7.85499116663873,8.09149162219381,2.92282889975928,2020-02-23,"Tank11",17,7.97398614584694
"A","12",0.0384,0.0351,0.0419,0.0362,0.374,0.2835,"A12",1.39909762100082,1.48106900963905,7.85663381129386,8.09149162219381,2.90252801171759,2020-02-23,"Tank12",17.1,7.97414897338709
"B","02",0.0396,0.0364,0.0396,0.0356,0.3346,0.3162,"B02",1.07697790449038,1.15990904882395,7.74147167091558,8.09149162219381,4.32577783703285,2020-02-23,"Sump",14.1,7.90104419552324
"B","03",0.0366,0.0336,0.0366,0.0366,0.3125,0.318,"B03",0.991115849324805,1.07430281965174,7.70575360433061,8.09149162219381,4.76720530495487,2020-02-23,"Tank1",17,7.82094406898264
"B","04",0.0384,0.0353,0.0388,0.0371,0.2847,0.2849,"B04",1.01333872271625,1.09645947999192,7.71524749345299,8.09149162219381,4.64987354999956,2020-02-23,"Tank2",17,7.83072950942146
"B","05",0.0356,0.0318,0.0355,0.0353,0.2897,0.3334,"B05",0.865861837692824,0.949422002347418,7.64851993933363,8.09149162219381,5.47453675469641,2020-02-23,"Tank3",17,7.76178847173069
"B","06",0.0373,0.0338,0.0374,0.0381,0.2735,0.3523,"B06",0.760585800700414,0.844459635307227,7.59459088005394,8.09149162219381,6.14102770343289,2020-02-23,"Tank4",17,7.70577855789676
"B","07",0.0358,0.0324,0.0356,0.0361,0.2489,0.3038,"B07",0.807017543859649,0.89075303508772,7.61912131468655,8.09149162219381,5.83786438351633,2020-02-23,"Tank7",17,7.73128861291938
"B","08",0.0373,0.0343,0.0384,0.0368,0.2591,0.3256,"B08",0.78310740354536,0.866914135036496,7.60664550410057,8.09149162219381,5.99204869425282,2020-02-23,"Tank8",17.3,7.71403531764697
"B","09",0.0367,0.033,0.0369,0.0364,0.2421,0.3234,"B09",0.730125523012552,0.814090114016736,7.57778978430823,8.09149162219381,6.34866674614813,2020-02-23,"Tank9",17,7.68827460955179
"B","10",0.0381,0.0353,0.0392,0.0364,0.2935,0.3803,"B10",0.758168028004667,0.842049066365227,7.5932786081098,8.09149162219381,6.15724562721524,2020-02-23,"Tank10",17,7.70441232011697
"B","11",0.0366,0.0333,0.0374,0.0363,0.3617,0.2725,"B11",1.3963466440102,1.47832622918437,7.85575198606313,8.09149162219381,2.91342619059362,2020-02-23,"Tank11",17,7.9747626154102
