"Sample.Name","pHmean","SE"
"Sump",7.89633706306633,0.00232569982293464
"Tank1",7.81533183576457,0.00405829599069264
"Tank10",7.70590578723178,0.00478957150038272
"Tank11",7.97542872346457,0.000622329199517348
"Tank12",7.96924427333098,0.00174687243916582
"Tank13",7.98367578339103,0.00125972799160213
"Tank14",7.97492521512338,0.000703627686900573
"Tank15",7.98300008848195,0.000714171151930988
"Tank16",7.99345967106366,0.000772909759359129
"Tank17",7.85624566849434,0.00245338458673305
"Tank18",7.85876229138949,0.00250263328624791
"Tank19",7.88600712163194,0.0020157230458414
"Tank2",7.82915576951359,0.00386923482526447
"Tank20",7.83750286385194,0.00310421592816489
"Tank3",7.76084936012541,0.0051366406616562
"Tank4",7.70197943986496,0.00888784901121717
"Tank7",7.72901928720731,0.00645892447817022
"Tank8",7.7178245069543,0.009107029569669
"Tank9",7.69703569875554,0.00782820467762617
