##BLOCKS= 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate:,Tris1,1.3,PlateFormat,Endpoint,Absorbance,Raw,FALSE,1,,,,,,3,730 578 434 ,2,6,96,1,3,,,,,,,,,,,,,,,,,,,
,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23.5,0.0366,0.0348,,0.0344,0.0349,0.0345,0.0344,,,,,,,0.0337,0.0321,,0.0312,0.0314,0.0312,0.031,,,,,,,0.037,0.0342,,0.0327,0.0344,0.0334,0.0344,,,,,
,,0.0445,0.0346,,0.0369,0.0362,0.0351,0.035,,,,,,,0.0403,0.0316,,0.0344,0.0337,0.032,0.0315,,,,,,,0.0418,0.0346,,0.0376,0.0387,0.0358,0.0343,,,,,
,,0.0379,0.035,,0.0353,0.0357,0.0352,0.0351,,,,,,,0.0339,0.0326,,0.0327,0.0322,0.0315,0.0317,,,,,,,0.0366,0.0348,,0.0356,0.036,0.0337,0.0351,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate:,Tris2,1.3,PlateFormat,Endpoint,Absorbance,Raw,FALSE,1,,,,,,3,730 578 434 ,2,6,96,1,3,,,,,,,,,,,,,,,,,,,
,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,23.5,0.0359,0.035,,0.0351,0.0352,0.0349,0.0355,,,,,,,0.557,0.5316,,0.5435,0.5667,0.6538,0.5474,,,,,,,0.2405,0.224,,0.2332,0.2455,0.2846,0.2491,,,,,
,,0.0436,0.0348,,0.0368,0.0356,0.0352,0.0358,,,,,,,0.5561,0.5127,,0.5188,0.4978,0.5211,0.534,,,,,,,0.2396,0.2154,,0.2236,0.2181,0.235,0.2406,,,,,
,,0.0378,0.0353,,0.0362,0.0369,0.0355,0.0358,,,,,,,0.5929,0.5375,,0.4995,0.4694,0.5676,0.5289,,,,,,,0.2552,0.2245,,0.2168,0.2091,0.2496,0.2473,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Original Filename: Tris_Plate; Date Last Saved: 3/3/2020 11:08:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Workflow:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Read: ExperimentNameToRead=""Expt1"" SectionNameToRead=""Tris1"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Read: ExperimentNameToRead=""Expt1"" SectionNameToRead=""Tris2"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
