"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0345,0.0308,0.0339,0.0345,0.3068,0.2491,"A02",1.28252788104089,1.36484658921933,7.81882211170631,8.09008870581408,3.35307317350952,2020-02-08,"Sump",13.4,7.99168314848117
"A","03",0.0364,0.0334,0.0378,0.036,0.3044,0.3147,"A03",0.978723404255319,1.06194729787234,7.70132492672496,8.09008870581408,4.8054328354859,2020-02-08,"Tank1",17,7.816376809845
"A","04",0.0362,0.0327,0.0353,0.0354,0.2822,0.3015,"A04",0.937453183520599,1.0208000417603,7.6829931214426,8.09008870581408,5.03202868565475,2020-02-08,"Tank2",17,7.79745358680508
"A","05",0.036,0.0324,0.0349,0.0352,0.2844,0.37,"A05",0.752604941947008,0.836502555522477,7.59119926895963,8.09008870581408,6.1666744951253,2020-02-08,"Tank3",17,7.70224714643551
"A","06",0.0368,0.0336,0.0362,0.0358,0.2657,0.3447,"A06",0.753150242326333,0.837046231179321,7.59149741006577,8.09008870581408,6.16298923137879,2020-02-08,"Tank4",17,7.70255761909842
"A","07",0.036,0.0325,0.0354,0.0356,0.2714,0.3399,"A07",0.784847490980649,0.868649037881272,7.60851708643221,8.09008870581408,5.9526123494268,2020-02-08,"Tank7",17,7.72026770462516
"A","08",0.0353,0.0312,0.0347,0.035,0.2656,0.342,"A08",0.763003901170351,0.846870531046814,7.59685317517564,8.09008870581408,6.09678766913855,2020-02-08,"Tank8",17,7.70813351599158
"A","09",0.0356,0.0325,0.035,0.0355,0.2673,0.3415,"A09",0.76614481409002,0.850002085616438,7.598547870454,8.09008870581408,6.07583987313796,2020-02-08,"Tank9",17,7.7098973172089
"A","10",0.0364,0.0335,0.0364,0.0356,0.2567,0.3252,"A10",0.773480662983425,0.857316077348066,7.6024828263761,8.09008870581408,6.02720065464244,2020-02-08,"Tank10",17,7.71399171284035
"A","11",0.0357,0.0321,0.0348,0.0358,0.3616,0.2862,"A11",1.31078392359729,1.39301844289694,7.82848322869565,8.09008870581408,3.2336540009806,2020-02-08,"Tank11",17,7.94691215921372
"A","12",0.0351,0.0326,0.0356,0.0352,0.3774,0.2957,"A12",1.32576923076923,1.40795910134615,7.83353428506872,8.09008870581408,3.17121888368148,2020-02-08,"Tank12",17,7.95207427188395
"B","02",0.0352,0.0315,0.0343,0.0355,0.3477,0.2751,"B02",1.31351351351351,1.3957399,7.82940697710151,8.09008870581408,3.22223572808582,2020-02-08,"Sump",13.4,8.0025974447734
"B","03",0.0347,0.031,0.0335,0.0354,0.2976,0.2997,"B03",1.0015065913371,1.08466260244821,7.71116032080821,8.09008870581408,4.68385945797537,2020-02-08,"Tank1",17,7.82651774132407
"B","04",0.0366,0.0334,0.0358,0.0356,0.2988,0.3103,"B04",0.966969147005445,1.05022806243194,7.69617297352626,8.09008870581408,4.86911511866034,2020-02-08,"Tank2",17,7.81106155412943
"B","05",0.035,0.0312,0.0344,0.0349,0.2907,0.3663,"B05",0.781927710843373,0.865737957228916,7.60697428484026,8.09008870581408,5.97168261735652,2020-02-08,"Tank3",17,7.71866341767168
"B","06",0.0346,0.0306,0.0333,0.0352,0.2605,0.3154,"B06",0.814564831261101,0.898277835346359,7.62394488491744,8.09008870581408,5.76191235779211,2020-02-08,"Tank4",17,7.73629829557792
"B","07",0.0366,0.0333,0.0362,0.0366,0.2652,0.325,"B07",0.80297783933518,0.886725366862881,7.61798803991499,8.09008870581408,5.83554375071074,2020-02-08,"Tank7",17,7.73011130152565
"B","08",0.0359,0.0318,0.0352,0.0355,0.2574,0.3258,"B08",0.776632302405498,0.860458326460481,7.60416352382404,8.09008870581408,6.0064258830787,2020-02-08,"Tank8",17,7.7157400757342
"B","09",0.0365,0.0333,0.036,0.0359,0.254,0.3225,"B09",0.770811563915012,0.854654930860327,7.60105484621221,8.09008870581408,6.04485163741682,2020-02-08,"Tank9",17,7.71250603736924
"B","10",0.036,0.033,0.035,0.0352,0.269,0.3368,"B10",0.782551222736286,0.866359611368143,7.60730416193461,8.09008870581408,5.96760507128327,2020-02-08,"Tank10",17,7.71900645980298
"B","11",0.0356,0.0325,0.0364,0.0355,0.373,0.2952,"B11",1.31556585554268,1.39778612707609,7.83010044238728,8.09008870581408,3.21366393967909,2020-02-08,"Tank11",17,7.94856509861332
"B","12",0.0354,0.0322,0.0349,0.0372,0.3548,0.2788,"B12",1.32507228418009,1.40726423130938,7.83330046043944,8.09008870581408,3.17410914407025,2020-02-08,"Tank12",17,7.95183534025546
"C","02",0.0357,0.0324,0.0354,0.0355,0.3734,0.2924,"C02",1.32659409020218,1.40878150311042,7.83381088751593,8.09008870581408,3.16779985507416,2020-02-08,"Sump",13.4,8.00713559181318
"C","03",0.0361,0.0325,0.036,0.0356,0.2987,0.2987,"C03",1.01329787234043,1.09641875132979,7.71617476511107,8.09008870581408,4.62187689529654,2020-02-08,"Tank1",17,7.83168485638119
"C","04",0.0376,0.0344,0.0379,0.036,0.2763,0.2821,"C04",0.990642799023596,1.07383117880391,7.70649488835931,8.09008870581408,4.74152795356981,2020-02-08,"Tank2",17,7.82170838797979
"C","05",0.0359,0.0318,0.0352,0.0362,0.24,0.2931,"C05",0.807065217391304,0.890800566576087,7.62009775264005,8.09008870581408,5.80946600543775,2020-02-08,"Tank3",17,7.73230289840347
"C","06",0.0365,0.0331,0.0364,0.0358,0.2732,0.3277,"C06",0.824657534246575,0.908340467123288,7.62907433313351,8.09008870581408,5.69850825429456,2020-02-08,"Tank4",17,7.74162331345527
"C","07",0.036,0.0326,0.0352,0.0353,0.2709,0.3232,"C07",0.82784897817804,0.911522402147558,7.63068507423196,8.09008870581408,5.67859819944817,2020-02-08,"Tank7",17,7.74329496912712
"C","08",0.0356,0.0321,0.0351,0.0357,0.2607,0.3125,"C08",0.824017309772809,0.907702150198341,7.62875056114476,8.09008870581408,5.70251033635486,2020-02-08,"Tank8",17,7.74128726843961
"C","09",0.0364,0.0327,0.0364,0.0361,0.2569,0.3036,"C09",0.839252336448598,0.92289178411215,7.63639702358001,8.09008870581408,5.60799391368876,2020-02-08,"Tank9",17,7.74922101692284
"C","10",0.0353,0.0329,0.0369,0.0355,0.2801,0.3333,"C10",0.833896016205267,0.917551423024983,7.6337224275873,8.09008870581408,5.64105407025773,2020-02-08,"Tank10",17,7.7464465417868
"C","11",0.0366,0.0328,0.0364,0.0362,0.3689,0.2906,"C11",1.3216810683425,1.40388311959937,7.83216119808884,8.09008870581408,3.18819134257304,2020-02-08,"Tank11",17,7.95067114801786
"C","12",0.0359,0.0326,0.0352,0.0359,0.3667,0.2894,"C12",1.31431943351692,1.39654341876475,7.8296794004379,8.09008870581408,3.21886835664771,2020-02-08,"Tank12",17,7.94813477080958
"D","01",0.035,0.032,0.0356,0.0348,0.3374,0.267,"D01",1.31951640759931,1.40172490846287,7.8314326735555,8.09008870581408,3.19719649146363,2020-02-08,"Tank13",17,7.94992664050613
"D","02",0.0356,0.0322,0.0353,0.0355,0.3414,0.2657,"D02",1.34186550976139,1.42400742147505,7.83890532677873,8.09008870581408,3.1048284903828,2020-02-08,"Tank14",17,7.95756172406159
"D","03",0.0393,0.0359,0.0394,0.0393,0.3516,0.2812,"D03",1.30562448304384,1.38787437489661,7.82673263255533,8.09008870581408,3.25529277657347,2020-02-08,"Tank15",17,7.94512271064742
"D","04",0.0354,0.032,0.0351,0.0355,0.3663,0.2924,"D04",1.29937791601866,1.38164641951789,7.82460517821976,8.09008870581408,3.2815898224148,2020-02-08,"Tank16",17,7.94294778628856
"D","05",0.0372,0.0339,0.0381,0.0367,0.3167,0.3144,"D05",1.02348265895954,1.10657319237717,7.72046554322701,8.09008870581408,4.5688394284408,2020-02-08,"Tank17",17,7.83610462818164
"D","06",0.0362,0.0327,0.0357,0.0356,0.3208,0.2998,"D06",1.09066868152626,1.17355903418965,7.74787920971205,8.09008870581408,4.22998447292794,2020-02-08,"Tank18",17,7.86430752029757
"D","07",0.0365,0.0333,0.0365,0.0359,0.3178,0.2988,"D07",1.08444275389882,1.16735165671358,7.74540125781748,8.09008870581408,4.26061395036231,2020-02-08,"Tank19",17,7.86176065969387
"D","08",0.0359,0.032,0.0349,0.0359,0.2889,0.3054,"D08",0.949722735674677,1.03303303678373,7.68851486039388,8.09008870581408,4.96377555330886,2020-02-08,"Tank20",17,7.80315650971785
"E","01",0.0359,0.0327,0.0359,0.0356,0.3319,0.2631,"E01",1.31648351648352,1.39870105384615,7.83041020906898,8.09008870581408,3.20983497447296,2020-02-08,"Tank13",17,7.94888169015179
"E","02",0.0368,0.0335,0.0367,0.0373,0.4464,0.3601,"E02",1.2771755961598,1.35951025147104,7.81697145281803,8.09008870581408,3.37594880510736,2020-02-08,"Tank14",17,7.93514140908699
"E","03",0.0363,0.033,0.0364,0.0364,0.3603,0.287,"E03",1.3061876247505,1.38843583872256,7.82692399586244,8.09008870581408,3.25292737226125,2020-02-08,"Tank15",17,7.94531833018932
"E","04",0.0368,0.0337,0.0369,0.0365,0.3765,0.299,"E04",1.30754573170732,1.3897898991997,7.82738520696584,8.09008870581408,3.24722643225712,2020-02-08,"Tank16",17,7.94578979014487
"E","05",0.0365,0.0337,0.0384,0.0362,0.3252,0.3177,"E05",1.04363376251788,1.12666425572246,7.72884730274093,8.09008870581408,4.46523414277946,2020-02-08,"Tank17",17,7.84473404510932
"E","06",0.0371,0.034,0.0378,0.0365,0.3112,0.2902,"E06",1.09802371541502,1.18089215375494,7.7507908320888,8.09008870581408,4.19399447970744,2020-02-08,"Tank18",17,7.86729950808685
"E","07",0.0373,0.0343,0.039,0.0368,0.3276,0.306,"E07",1.09831775700935,1.18118531925234,7.75090688258101,8.09008870581408,4.19256000233114,2020-02-08,"Tank19",17,7.86741874831177
"E","08",0.0367,0.0335,0.037,0.0364,0.2922,0.3024,"E08",0.974783590515619,1.05801922280768,7.69960407753869,8.09008870581408,4.82670391481328,2020-02-08,"Tank20",17,7.81460166523614
"F","01",0.035,0.0319,0.0353,0.0348,0.3648,0.2868,"F01",1.32340087405642,1.40559780115217,7.83273927267416,8.09008870581408,3.1810458759862,2020-02-08,"Tank13",17,7.95126188208272
"F","02",0.0359,0.0328,0.0359,0.0361,0.3558,0.2754,"F02",1.3489343919766,1.4310552419557,7.8412465740415,8.09008870581408,3.07588879209385,2020-02-08,"Tank14",17,7.95995318032506
"F","03",0.036,0.0331,0.0358,0.036,0.3396,0.2659,"F03",1.33202955236854,1.41420077031725,7.83562988126905,8.09008870581408,3.14531563000241,2020-02-08,"Tank15",17,7.95421549195799
"F","04",0.036,0.0325,0.0357,0.0351,0.362,0.2872,"F04",1.30903328050713,1.39127301584786,7.8278899028347,8.09008870581408,3.24098798559466,2020-02-08,"Tank16",17,7.94630568621769
"F","05",0.0362,0.0327,0.0371,0.0359,0.3284,0.3206,"F05",1.04298801973221,1.12602043692741,7.72858088979608,8.09008870581408,4.46852722094631,2020-02-08,"Tank17",17,7.84445984767544
"F","06",0.0363,0.0328,0.0363,0.0364,0.3292,0.3059,"F06",1.09944341372913,1.18230762207792,7.75135090144982,8.09008870581408,4.18707157216735,2020-02-08,"Tank18",17,7.86787496187418
"F","07",0.0382,0.0351,0.039,0.0376,0.356,0.3285,"F07",1.10823853843502,1.19107654170976,7.7548066894859,8.09008870581408,4.14435525394455,2020-02-08,"Tank19",17,7.87142514827806
"F","08",0.0361,0.0328,0.0361,0.0359,0.3236,0.3317,"F08",0.983772819472617,1.066981668357,7.70352169198144,8.09008870581408,4.77827905094325,2020-02-08,"Tank20",17,7.81864252252763
