"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","01",0.0347,0.0323,0.0356,0.0347,0.5838,0.2504,"A01",2.56750465549348,2.64599477537244,8.14073898430571,8.0935490943466,0.583055584256223,2020-01-10,"TrisP",22,8.1866138765013
"A","02",0.0362,0.0338,0.0367,0.0342,0.6142,0.2599,"A02",2.58614564831261,2.66458022735346,8.14432506341998,8.0935490943466,0.627363453059779,2020-01-10,"TrisG",22,8.19021686106021
"A","03",0.0345,0.0322,0.0356,0.0345,0.4246,0.3518,"A03",1.24098671726755,1.32342919734345,7.80213115898145,8.0935490943466,3.60061985129251,2020-01-10,"Tank20",17.016,7.91971477530147
"A","04",0.0362,0.0336,0.0357,0.0344,0.453,0.3184,"A04",1.4804920913884,1.56222096520211,7.88087479405512,8.0935490943466,2.62770136824197,2020-01-10,"Tank1",17.131,7.99839489170033
"A","05",0.0354,0.0328,0.0358,0.0343,0.3699,0.3076,"A05",1.23928178820081,1.32172934811286,7.80152523776192,8.0935490943466,3.60810632246191,2020-01-10,"Tank7",16.934,7.92032468719027
"A","06",0.0352,0.0326,0.0353,0.0347,0.3182,0.3136,"A06",1.02618364418938,1.10926613002152,7.71942951424718,8.0935490943466,4.6224415980962,2020-01-10,"Tank5",16.899,7.83652788304433
"A","07",0.0351,0.0323,0.0343,0.0344,0.4654,0.2634,"A07",1.88772845953003,1.96824397258486,7.99266863388549,8.0935490943466,1.2464304507842,2020-01-10,"Sump",14.699,8.149672883811
"B","01",0.0346,0.0326,0.0342,0.0351,0.6881,0.2884,"B01",2.5817895151754,2.66023707331494,8.14348889894656,8.0935490943466,0.617032206981301,2020-01-10,"TrisP",22,8.18937675894245
"B","02",0.036,0.0336,0.0358,0.0351,0.6054,0.2564,"B02",2.58555304740406,2.66398939209932,8.14421137906004,8.0935490943466,0.62595882378503,2020-01-10,"TrisG",22,8.19010264148816
"B","03",0.0342,0.032,0.0348,0.0342,0.4194,0.341,"B03",1.26518615284128,1.34755653069889,7.81065494324125,8.0935490943466,3.49530407251069,2020-01-10,"Tank20",17.016,7.92843884761918
"B","04",0.0355,0.0329,0.0359,0.0344,0.4515,0.325,"B04",1.44624396967609,1.52807488576844,7.87031832122794,8.0935490943466,2.75813206933641,2020-01-10,"Tank1",17.131,7.98763576509154
"B","05",0.0356,0.0335,0.0374,0.0342,0.3941,0.3279,"B05",1.24015073655361,1.32259570743405,7.80183414644727,8.0935490943466,3.604289595316,2020-01-10,"Tank7",16.934,7.92064101862164
"B","06",0.0336,0.0304,0.034,0.034,0.3521,0.3461,"B06",1.03079884504331,1.1138675798845,7.72135772422855,8.0935490943466,4.59861756294315,2020-01-10,"Tank5",16.899,7.83851439572292
"B","07",0.0337,0.0312,0.0344,0.0341,0.4876,0.2763,"B07",1.88819875776397,1.96871286956522,7.99278540349032,8.0935490943466,1.24498770170754,2020-01-10,"Sump",14.699,8.14979180852934
"C","01",0.0328,0.0296,0.0306,0.0338,0.7202,0.3008,"C01",2.56166419019317,2.64017171173848,8.13961114384088,8.0935490943466,0.569120529910061,2020-01-10,"TrisP",22,8.18548070932909
"C","02",0.0345,0.0316,0.0332,0.0361,0.6633,0.2801,"C02",2.56869139828781,2.64717798226661,8.1409679033194,8.0935490943466,0.585883997490286,2020-01-10,"TrisG",22,8.18684387609826
"C","03",0.0345,0.0315,0.0342,0.0338,0.4644,0.383,"C03",1.24062947067239,1.32307301516452,7.80200425527792,8.0935490943466,3.60218781241868,2020-01-10,"Tank20",17.016,7.91958485358289
"C","04",0.0348,0.0317,0.0341,0.0344,0.4441,0.3159,"C04",1.462792345854,1.54457395605953,7.87544555307001,8.0935490943466,2.6947824586489,2020-01-10,"Tank1",17.131,7.9928621331827
"C","05",0.0351,0.0325,0.0352,0.0342,0.3858,0.3234,"C05",1.22518159806295,1.30767116949153,7.79648634822646,8.0935490943466,3.67036441809742,2020-01-10,"Tank7",16.934,7.91516381072089
"C","06",0.035,0.0323,0.0354,0.0347,0.3234,0.3199,"C06",1.02317415730337,1.10626560990169,7.71816811926939,8.0935490943466,4.63802678777121,2020-01-10,"Tank5",16.899,7.83522818121193
"C","07",0.0348,0.0321,0.0343,0.0345,0.4753,0.2645,"C07",1.92407809110629,2.00448530043384,8.00162278562668,8.0935490943466,1.1357972583885,2020-01-10,"Sump",14.699,8.15879082932319
