"Sample.Name","pHmean","SE"
"Sump",8.15275184055451,0.00174341856972501
"Tank1",7.99296426332486,0.00179343011729041
"Tank20",7.92257949216785,0.00169158882060786
"Tank5",7.83675681999306,0.000551675281697241
"Tank7",7.91870983884427,0.00102500693669338
"TrisG",8.18905445954888,0.000638424355718696
"TrisP",8.18715711492428,0.000668009616996362
