"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"E","03",0.0351,0.0317,0.0343,0.0348,0.3571,0.2894,"E03",1.2752545027408,1.35759488194988,7.81630556504533,8.09008870581408,3.38417971328297,2020-02-04,"Tank15",16.7,7.9389756450397
"E","04",0.0364,0.0339,0.0379,0.0358,0.3194,0.2921,"E04",1.12284144427002,1.20563593818681,7.76049242607325,8.09008870581408,4.0740749789797,2020-02-04,"Tank16",16.7,7.88173276466541
"E","05",0.0362,0.0326,0.0352,0.0354,0.3072,0.3121,"E05",0.991717680950666,1.07490285812027,7.70695846191671,8.09008870581408,4.7357978117351,2020-02-04,"Tank17",16.7,7.82660237351512
"E","06",0.0372,0.0339,0.037,0.0355,0.3112,0.3152,"E06",0.996784565916399,1.07995464630225,7.70913786383161,8.09008870581408,4.70885865205276,2020-02-04,"Tank18",16.7,7.82885144433863
"E","07",0.0365,0.0332,0.0359,0.0356,0.3042,0.3036,"E07",1.01228592702904,1.09540982110946,7.71574640423098,8.09008870581408,4.62717178013233,2020-02-04,"Tank19",16.7,7.8356687387543
"E","08",0.0366,0.0331,0.0361,0.0354,0.3013,0.2964,"E08",1.0302103250478,1.11328081338432,7.72327964183215,8.09008870581408,4.53405490743648,2020-02-04,"Tank20",16.7,7.84343539953157
"F","01",0.0379,0.0349,0.0369,0.0366,0.3854,0.3147,"F01",1.26048011465425,1.34286451415263,7.81115536032775,8.09008870581408,3.44784038382516,2020-02-04,"Tank13",16.7,7.93370263949133
"F","02",0.0348,0.0314,0.0339,0.0347,0.2892,0.2598,"F02",1.14115044247788,1.22389038473451,7.76753147312779,8.09008870581408,3.98706669871837,2020-02-04,"Tank14",16.7,7.88896465212404
"F","03",0.0345,0.0309,0.0337,0.0344,0.3846,0.3114,"F03",1.2735781137509,1.35592348776098,7.8157237892083,8.09008870581408,3.3913709303163,2020-02-04,"Tank15",16.7,7.93838008533743
"F","04",0.0377,0.036,0.0386,0.0355,0.331,0.2984,"F04",1.13435114503817,1.21711134580153,7.76492890521625,8.09008870581408,4.019236530301,2020-02-04,"Tank16",16.7,7.88629122587832
"F","05",0.0379,0.0348,0.0377,0.0358,0.3123,0.3139,"F05",1.00467121810995,1.08781780021559,7.71251112686116,8.09008870581408,4.66716240925229,2020-02-04,"Tank17",16.7,7.83233173213454
"F","06",0.0378,0.0344,0.037,0.0359,0.3124,0.3132,"F06",1.00647249190939,1.08961370711974,7.71327834884082,8.09008870581408,4.65767892881643,2020-02-04,"Tank18",16.7,7.83312315950359
"F","07",0.0364,0.0328,0.0356,0.0378,0.337,0.3308,"F07",1.03063308373043,1.11370231245745,7.72345594494849,8.09008870581408,4.53187565918911,2020-02-04,"Tank19",16.7,7.84361710814541
"F","08",0.0359,0.0323,0.035,0.0349,0.3198,0.3153,"F08",1.02559544969783,1.10867968805546,7.7213510169122,8.09008870581408,4.55789426186241,2020-02-04,"Tank20",16.7,7.84144747172405
