PST,date,SampleID,Salinity_lab,pH,TempInSitu
2020-03-03T11:51:30Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T11:51:35Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T11:51:40Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T11:51:45Z,20200303,SN197,34,8.115971532,24.28
2020-03-03T11:51:50Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:51:55Z,20200303,SN197,34,8.115971532,24.28
2020-03-03T11:52:00Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:05Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:10Z,20200303,SN197,34,8.115971532,24.28
2020-03-03T11:52:15Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:20Z,20200303,SN197,34,8.115971532,24.28
2020-03-03T11:52:25Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:30Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:35Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:40Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:45Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:50Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:52:55Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:53:00Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:53:05Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T11:53:10Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T11:53:15Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:20Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:25Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:30Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:35Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:40Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:45Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:50Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:53:55Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:54:00Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T11:54:05Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:10Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:15Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:20Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:25Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:30Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:35Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:40Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:45Z,20200303,SN197,34,8.114746324,24.3
2020-03-03T11:54:50Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T11:54:55Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:00Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:05Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:10Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:15Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:20Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:25Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:55:30Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T11:55:35Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:55:40Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:55:45Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:55:50Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:55:55Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:56:00Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:56:05Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:56:10Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:56:15Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:56:20Z,20200303,SN197,34,8.113925274,24.33
2020-03-03T11:56:25Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T11:56:30Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T11:56:35Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:56:40Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T11:56:45Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T11:56:50Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:56:55Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:00Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:05Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T11:57:10Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:15Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:20Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:25Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:30Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:35Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:40Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:45Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:50Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:57:55Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:58:00Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T11:58:05Z,20200303,SN197,34,8.113208569,24.35
2020-03-03T11:58:10Z,20200303,SN197,34,8.114224994,24.35
2020-03-03T11:58:15Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T11:58:20Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T11:58:25Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:58:30Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:58:35Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:58:40Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:58:45Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:58:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:58:55Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:59:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:05Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:59:10Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:59:15Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:20Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:25Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:30Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T11:59:35Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:40Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:45Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T11:59:55Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:05Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:10Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:15Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:20Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:25Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:30Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T12:00:35Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:40Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:45Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:00:55Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:05Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:10Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:15Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:20Z,20200303,SN197,34,8.112557121,24.38
2020-03-03T12:01:25Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:30Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:35Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:40Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:45Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:01:55Z,20200303,SN197,34,8.112557121,24.38
2020-03-03T12:02:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:05Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:10Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T12:02:15Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:20Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:25Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:30Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:35Z,20200303,SN197,34,8.112557121,24.38
2020-03-03T12:02:40Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:45Z,20200303,SN197,34,8.112557121,24.38
2020-03-03T12:02:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:02:55Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:05Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:10Z,20200303,SN197,34,8.112557121,24.38
2020-03-03T12:03:15Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:20Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:25Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:30Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:35Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:40Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:45Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:03:55Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:05Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:10Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:15Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:20Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:25Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:30Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:35Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:40Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:45Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:50Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:04:55Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:05:00Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:05:05Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:05:10Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T12:05:15Z,20200303,SN197,34,8.113065282,24.38
2020-03-03T12:05:20Z,20200303,SN197,34,8.112895895,24.38
2020-03-03T12:05:25Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:05:30Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:05:35Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:05:40Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:05:45Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:05:50Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:05:55Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:06:00Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:05Z,20200303,SN197,34,8.113377973,24.35
2020-03-03T12:06:10Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:15Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:20Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:25Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:30Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:35Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:40Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:45Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:06:50Z,20200303,SN197,34,8.113886186,24.35
2020-03-03T12:06:55Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:07:00Z,20200303,SN197,34,8.113716782,24.35
2020-03-03T12:07:05Z,20200303,SN197,34,8.113886186,24.35
2020-03-03T12:07:10Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:15Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:20Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:25Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:30Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:35Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:40Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:45Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:07:50Z,20200303,SN197,34,8.11409469,24.33
2020-03-03T12:07:55Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:00Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:05Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:10Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:15Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:20Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:25Z,20200303,SN197,34,8.114433521,24.33
2020-03-03T12:08:30Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:08:35Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:08:40Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:08:45Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:08:50Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:08:55Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T12:09:00Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:09:05Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:09:10Z,20200303,SN197,34,8.114915756,24.3
2020-03-03T12:09:15Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T12:09:20Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T12:09:25Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T12:09:30Z,20200303,SN197,34,8.115254622,24.3
2020-03-03T12:09:35Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:09:40Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:09:45Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:09:50Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:09:55Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:00Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:05Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:10Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:15Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:20Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:25Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:30Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:10:35Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:10:40Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:10:45Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:10:50Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:10:55Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:11:00Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:11:05Z,20200303,SN197,34,8.116623386,24.25
2020-03-03T12:11:10Z,20200303,SN197,34,8.116284464,24.25
2020-03-03T12:11:15Z,20200303,SN197,34,8.116623386,24.25
2020-03-03T12:11:20Z,20200303,SN197,34,8.116623386,24.25
2020-03-03T12:11:25Z,20200303,SN197,34,8.116623386,24.25
2020-03-03T12:11:30Z,20200303,SN197,34,8.116623386,24.25
2020-03-03T12:11:35Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:11:40Z,20200303,SN197,34,8.116832039,24.23
2020-03-03T12:11:45Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:11:50Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:11:55Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:12:00Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:12:05Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:12:10Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:12:15Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:12:20Z,20200303,SN197,34,8.117001511,24.23
2020-03-03T12:12:25Z,20200303,SN197,34,8.117340456,24.23
2020-03-03T12:12:30Z,20200303,SN197,34,8.117340456,24.23
2020-03-03T12:12:35Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:12:40Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:12:45Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:12:50Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:12:55Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:13:00Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:13:05Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:13:10Z,20200303,SN197,34,8.118057602,24.21
2020-03-03T12:13:15Z,20200303,SN197,34,8.117718634,24.21
2020-03-03T12:13:20Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:13:25Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:13:30Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:13:35Z,20200303,SN197,34,8.11754915,24.21
2020-03-03T12:13:40Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:13:45Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:13:50Z,20200303,SN197,34,8.117210182,24.21
2020-03-03T12:13:55Z,20200303,SN197,34,8.117040698,24.21
2020-03-03T12:14:00Z,20200303,SN197,34,8.117040698,24.21
2020-03-03T12:14:05Z,20200303,SN197,34,8.117040698,24.21
2020-03-03T12:14:10Z,20200303,SN197,34,8.117040698,24.21
2020-03-03T12:14:15Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:14:20Z,20200303,SN197,34,8.117040698,24.21
2020-03-03T12:14:25Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:14:30Z,20200303,SN197,34,8.117040698,24.21
2020-03-03T12:14:35Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:14:40Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:14:45Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:14:50Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:14:55Z,20200303,SN197,34,8.116701731,24.21
2020-03-03T12:15:00Z,20200303,SN197,34,8.116532247,24.21
2020-03-03T12:15:05Z,20200303,SN197,34,8.116532247,24.21
2020-03-03T12:15:10Z,20200303,SN197,34,8.116532247,24.21
2020-03-03T12:15:15Z,20200303,SN197,34,8.116532247,24.21
2020-03-03T12:15:20Z,20200303,SN197,34,8.116323621,24.23
2020-03-03T12:15:25Z,20200303,SN197,34,8.116323621,24.23
2020-03-03T12:15:30Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:15:35Z,20200303,SN197,34,8.116323621,24.23
2020-03-03T12:15:40Z,20200303,SN197,34,8.116323621,24.23
2020-03-03T12:15:45Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:15:50Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:15:55Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:00Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:05Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:10Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:15Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:20Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:25Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:30Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:35Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:40Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:45Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:50Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:16:55Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:00Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:05Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:10Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:15Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:20Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:25Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:30Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:35Z,20200303,SN197,34,8.115984676,24.23
2020-03-03T12:17:40Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:17:45Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:17:50Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:17:55Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:00Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:05Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:10Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:15Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:20Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:25Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:30Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:35Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:40Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:45Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:50Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:18:55Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:00Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:05Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:10Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:15Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:20Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:25Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:30Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:35Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:40Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:45Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:50Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:19:55Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:20:00Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:20:05Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:20:10Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:20:15Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:20:20Z,20200303,SN197,34,8.126113207,24.25
2020-03-03T12:20:25Z,20200303,SN197,34,8.117640152,24.25
2020-03-03T12:20:30Z,20200303,SN197,34,8.114954868,24.28
2020-03-03T12:20:35Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:20:40Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:20:45Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:20:50Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:20:55Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:00Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:05Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:10Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:21:15Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:20Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:25Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:30Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:35Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:21:40Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:21:45Z,20200303,SN197,34,8.115802088,24.28
2020-03-03T12:21:50Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:21:55Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:00Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:05Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:10Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:15Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:20Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:25Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:30Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:35Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:40Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:45Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:50Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:22:55Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:23:00Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:23:05Z,20200303,SN197,34,8.114446536,24.28
2020-03-03T12:23:10Z,20200303,SN197,34,8.1154632,24.28
2020-03-03T12:23:15Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:23:20Z,20200303,SN197,34,8.115437158,24.25
2020-03-03T12:23:25Z,20200303,SN197,34,8.116623386,24.25
2020-03-03T12:23:30Z,20200303,SN197,34,8.115437158,24.25
2020-03-03T12:23:35Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:23:40Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:23:45Z,20200303,SN197,34,8.115437158,24.25
2020-03-03T12:23:50Z,20200303,SN197,34,8.116115003,24.25
2020-03-03T12:23:55Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:00Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:05Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:10Z,20200303,SN197,34,8.115437158,24.25
2020-03-03T12:24:15Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:20Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:25Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:30Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:35Z,20200303,SN197,34,8.11577608,24.25
2020-03-03T12:24:40Z,20200303,SN197,34,8.115437158,24.25
