"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0354,0.042,0.0381,0.0356,0.4456,0.204,"A01",2.43452021726011,2.51340656427278,8.11567669460009,8.09149162219381,0.298895105321963,2020-01-23,"Tris",22
"B","01",0.0351,0.0362,0.0358,0.0362,0.4863,0.2212,"B01",2.43624525230602,2.51512645957678,8.11602382391949,8.09149162219381,0.30318515882031,2020-01-23,"Tris",22
"C","01",0.0375,0.0365,0.0383,0.0381,0.5096,0.2302,"C01",2.46994249869315,2.5487233050183,8.12276528598707,8.09149162219381,0.386500601538962,2020-01-23,"Tris",22
