"Sample.Name","pHmean","SE"
"Sump",7.91779970835911,0.00123452688054357
"Tank1",7.69261434253865,0.00435924166594954
"Tank10",7.72623192379239,0.00476589088562631
"Tank11",7.8165676725549,0.00241208347459791
"Tank12",7.83634818624582,0.0017148799945507
"Tank13",7.82548654033284,0.00170167322497763
"Tank14",7.85606659441753,0.00399374623341107
"Tank15",7.83724358115174,0.00210321191795478
"Tank16",7.81186258377908,0.00110998119335857
"Tank17",7.71540780663166,0.00301824888077075
"Tank18",7.74098822225716,0.00204162457300387
"Tank19",7.70728235420727,0.00261306509461238
"Tank2",7.62862020293161,0.00310338226119948
"Tank20",7.68529088295182,0.00321045850118014
"Tank7",7.6136636454008,0.0037000260038687
"Tank8",7.63357666073766,0.00327091784116794
"Tank9",7.60742621743107,0.00456633478523646
