"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0344,0.0312,0.0324,0.0342,0.4514,0.3585,"A02",1.28838492185106,1.44136819828379,7.84372166971062,8.09149162219381,3.06210478922821,2020-01-17,"Sump",17,7.96248100661484
"A","03",0.035,0.0314,0.0336,0.0349,0.3477,0.3653,"A03",0.953586497890295,1.10760965822785,7.71995726955412,8.09149162219381,4.59166702491082,2020-01-17,"Tank1",17,7.83558115299513
"A","04",0.0343,0.0314,0.0343,0.0345,0.3637,0.3748,"A04",0.975903614457831,1.12985745783133,7.72922319991557,8.09149162219381,4.47715253494916,2020-01-17,"Tank2",17,7.84512091617624
"A","05",0.0352,0.0335,0.0358,0.0348,0.3357,0.3548,"A05",0.947401377582968,1.1014437489042,7.71735835214918,8.09149162219381,4.62378616346143,2020-01-17,"Tank3",17,7.83290417644306
"A","06",0.0343,0.031,0.0334,0.0346,0.3538,0.3962,"A06",0.889655172413793,1.04387690344828,7.6924117865912,8.09149162219381,4.93209230431628,2020-01-17,"Tank4",17,7.80717971906861
"A","07",0.0342,0.0315,0.0344,0.0344,0.3297,0.3539,"A07",0.933291575321015,1.08737777168807,7.71137807916892,8.09149162219381,4.69769432847584,2020-01-17,"Tank7",17,7.82674217286186
"A","08",0.0353,0.0331,0.0367,0.0354,0.2852,0.3224,"A08",0.882352941176471,1.03659735294118,7.68916541027175,8.09149162219381,4.97221316794714,2020-01-17,"Tank8",17,7.80382823218718
"A","09",0.0363,0.0339,0.0382,0.0357,0.3,0.3352,"A09",0.89616935483871,1.05037085282258,7.69528985787926,8.09149162219381,4.89652319762434,2020-01-17,"Tank9",17,7.81015021935695
"A","10",0.0353,0.0329,0.0357,0.0381,0.3369,0.3885,"A10",0.860571428571429,1.01488349371429,7.67935256877509,8.09149162219381,5.0934867470947,2020-01-17,"Tank10",17,7.79369212656344
"A","11",0.0352,0.0319,0.0336,0.035,0.4381,0.3545,"A11",1.26564933042666,1.41870322360635,7.83620358550983,8.09149162219381,3.15501824142981,2020-01-17,"Tank11",17,7.95480164072636
