"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0345,0.0329,0.0374,0.0351,0.2977,0.3589,"A02",0.82330944219383,0.906996391710813,7.62811269158206,8.09048640342451,5.71502983611387,2020-02-18,"Tank4",17,7.74062519142247
"A","03",0.0371,0.0358,0.0406,0.0364,0.3381,0.3146,"A03",1.10302147797597,1.18587502548234,7.75248289273557,8.09048640342451,4.17778973765866,2020-02-18,"Tank1",17,7.86903797458672
"A","04",0.0365,0.0372,0.0411,0.0354,0.3229,0.3282,"A04",0.995142262317835,1.07831723594726,7.70815462393067,8.09048640342451,4.72569584113026,2020-02-18,"Tank2",17,7.82341953193913
"A","05",0.036,0.035,0.0397,0.0367,0.2907,0.3425,"A05",0.844091360476663,0.927716390268123,7.63852126153808,8.09048640342451,5.58637786839522,2020-02-18,"Tank3",17,7.75142411611276
"A","06",0.0389,0.0426,0.0443,0.0368,0.3694,0.2589,"A06",1.51776649746193,1.59938431218274,7.89398008458862,8.09048640342451,2.42885667235913,2020-02-18,"Sump",14,8.05971386148084
"A","07",0.0374,0.0412,0.0444,0.0369,0.3813,0.3665,"A07",1.05579665220087,1.13879090607564,7.73356159694252,8.09048640342451,4.41166066765668,2020-02-18,"Tank7",17,7.84958515018587
"A","08",0.0469,0.0491,0.0563,0.0543,0.3443,0.3878,"A08",0.887997531626041,0.971491742980562,7.65980400068719,8.09048640342451,5.32331903499665,2020-02-18,"Tank8",17,7.77347435430944
"A","09",0.0388,0.0395,0.0436,0.0459,0.2922,0.3566,"A09",0.802876757110167,0.886624585812357,7.61765590711423,8.09048640342451,5.84427774466241,2020-02-18,"Tank9",17,7.72976624036766
"A","10",0.0375,0.0417,0.0468,0.042,0.3149,0.3619,"A10",0.865099806825499,0.948662241951062,7.64882101752623,8.09048640342451,5.45907086267802,2020-02-18,"Tank10",17,7.76210042039785
"A","11",0.0358,0.0505,0.046,0.0377,0.4746,0.3436,"A11",1.42779844436929,1.50968431890429,7.86640204784619,8.09048640342451,2.7697266196933,2020-02-18,"Tank11",17,7.98562841159944
"A","12",0.0364,0.0357,0.0383,0.037,0.4326,0.3136,"A12",1.44266472515471,1.52450630560612,7.87105992633114,8.09048640342451,2.71215432734046,2020-02-18,"Tank12",17,7.99037872246808
