"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0339,0,0.2371,0,0.6081,0.7219,"A02",1.23770965876229,1.30745089936379,7.78508920642942,8.06061148517524,3.4181312330032,2020-10-30,"T25",25.141,7.7973798947489
"A","03",0.9214,0.03,0.0326,0,0.5171,1.0324,"A03",0.73313554028732,0.804313303404122,7.55964862270163,8.06061148517524,6.21494862263193,2020-10-30,"T26",25.993,7.55964862270163
"A","04",0,0.3012,0.034,0.6153,0,0,"A04",1.41152009856769,1.48076650084707,7.84403024731697,8.06061148517524,2.68690828551398,2020-10-30,"T27",27.062,7.82847150670214
"A","05",0.0304,0,0,0.0304,0,0.5034,"A05",0,0.073265,6.46818744314031,8.06061148517524,19.7556233167131,2020-10-30,"T28",28.035,6.45131242019504
"A","06",0.0303,0.0422,0,0,0.031,0.0326,"A06",0.303656597774245,0.376057087440382,7.21494164812612,8.06061148517524,10.4913856548531,2020-10-30,"T29",29.01,7.18248344013485
"B","03",0.0494,0.6013,0.0495,0.079,0.5152,0,"B03",1.46270543615676,1.53180611378002,7.8601843914086,8.06061148517524,2.48649986586315,2020-10-30,"T26",25.993,7.8601843914086
"B","05",0.0312,0.81,0,0.031,0.8471,0.0336,"B05",1.10355029585799,1.17367348816568,7.7344328530101,8.06061148517524,4.04657429234778,2020-10-30,"T28",28.035,7.70553467461584
"C","03",0.0388,0.6409,0.0361,0.9595,0,0.1921,"C03",2.04210801621551,2.10955913469334,8.01556111124877,8.06061148517524,0.558895240259643,2020-10-30,"T26",25.993,8.01556111124877
"C","04",0.5433,0,0.0328,0.0301,0.0314,0,"C04",1.13363863447127,1.20367616527893,7.74624428789523,8.06061148517524,3.90004155215993,2020-10-30,"T27",27.062,7.73103449035802
"C","05",0.0304,0.031,0.8783,0.0301,0,0,"C05",0.0349658314350797,0.108131283712984,6.64987764422699,8.06061148517524,17.5015734667626,2020-10-30,"T28",28.035,6.63260343947942
"C","06",0,0,0.8821,0.0304,0,0,"C06",0.0333150684931507,0.106485220493151,6.64279735794637,8.06061148517524,17.5894115457177,2020-10-30,"T29",29.01,6.61752535199228
