"Sample.Name","pHmean","SE"
"Sump",7.84007298374316,0.00192085578897464
"Tank1",7.70280841147191,0.00509359507050867
"Tank10",7.61802914116706,0.0054055318917098
"Tank11",7.80363638944787,0.00223901029004237
"Tank12",7.81001543231207,0.00159190260477547
"Tank13",7.81164213615191,0.000284609159905976
"Tank14",7.8424133592398,0.000952077993123081
"Tank15",7.85126416000047,0.00126545731575567
"Tank16",7.79505413220958,0.00246628171272508
"Tank17",7.73204171189055,0.00167190036722552
"Tank18",7.69045107414903,0.00237148626385091
"Tank19",7.66713725903303,0.00351893097278763
"Tank2",7.66359531699597,0.00552785498874305
"Tank20",7.66968716911169,0.00675547357239131
"Tank7",7.60023784260221,0.00601113639085753
"Tank8",7.61079279579337,0.00649822036068376
"Tank9",7.59536661034776,0.00589914946193562
