"Sample.Name","pHmean","SE"
"Sump",7.99098322040891,0.00121331573617768
"Tank1",7.87738090138109,0.00132149025401825
"Tank10",7.77190257605065,0.00490028855732369
"Tank11",7.95160825942963,0.000344591412775428
"Tank12",7.95128186574665,0.00125664308820673
"Tank13",7.95018821856944,0.000592047608028035
"Tank14",7.8466780613712,0.00266307274695228
"Tank15",7.95158361555081,0.000969602737870283
"Tank16",7.95505666445773,0.00082150699779709
"Tank17",7.90166867164493,0.00172922207951954
"Tank18",7.89630668338001,0.00127018521181678
"Tank19",7.87904823268808,0.00476359618946275
"Tank2",7.89419593932937,0.00199719014890558
"Tank20",7.86748113480774,0.000867855569083393
"Tank3",7.81851887696783,0.00367616162563652
"Tank4",7.74863979445115,0.00266175264862636
"Tank7",7.77866058172367,0.00229799936484462
"Tank8",7.78103160408647,0.00554523998774883
"Tank9",7.76749163443846,0.00406927574549058
