PST,Temp_degC,mV,pH
2020-03-03T14:51:40Z,27.74,-80.69,8.006437802
2020-03-03T14:51:45Z,27.74,-80.69,8.006437802
2020-03-03T14:51:50Z,27.72,-80.69,8.006640619
2020-03-03T14:51:55Z,27.72,-80.71,8.006975633
2020-03-03T14:52:00Z,27.72,-80.71,8.006975633
2020-03-03T14:52:05Z,27.72,-80.71,8.006975633
2020-03-03T14:52:10Z,27.72,-80.71,8.006975633
2020-03-03T14:52:15Z,27.72,-80.71,8.006975633
2020-03-03T14:52:20Z,27.72,-80.71,8.006975633
2020-03-03T14:52:25Z,27.72,-80.71,8.006975633
2020-03-03T14:52:30Z,27.72,-80.72,8.007143139
2020-03-03T14:52:35Z,27.72,-80.72,8.007143139
2020-03-03T14:52:40Z,27.69,-80.72,8.007447421
2020-03-03T14:52:45Z,27.69,-80.72,8.007447421
2020-03-03T14:52:50Z,27.69,-80.74,8.007782467
2020-03-03T14:52:55Z,27.69,-80.72,8.007447421
2020-03-03T14:53:00Z,27.69,-80.72,8.007447421
2020-03-03T14:53:05Z,27.69,-80.75,8.007949991
2020-03-03T14:53:10Z,27.69,-80.74,8.007782467
2020-03-03T14:53:15Z,27.69,-80.78,8.008452561
2020-03-03T14:53:20Z,27.69,-80.75,8.007949991
2020-03-03T14:53:25Z,27.69,-80.75,8.007949991
2020-03-03T14:53:30Z,27.67,-80.75,8.008152882
2020-03-03T14:53:35Z,27.67,-80.63,8.006142468
2020-03-03T14:53:40Z,27.67,-80.83,8.009493158
2020-03-03T14:53:45Z,27.67,-80.75,8.008152882
2020-03-03T14:53:50Z,27.67,-80.75,8.008152882
2020-03-03T14:53:55Z,27.67,-80.75,8.008152882
2020-03-03T14:54:00Z,27.67,-80.75,8.008152882
2020-03-03T14:54:05Z,27.67,-80.75,8.008152882
2020-03-03T14:54:10Z,27.67,-80.75,8.008152882
2020-03-03T14:54:15Z,27.67,-80.77,8.008487951
2020-03-03T14:54:20Z,27.67,-80.75,8.008152882
2020-03-03T14:54:25Z,27.64,-80.77,8.008792327
2020-03-03T14:54:30Z,27.64,-80.77,8.008792327
2020-03-03T14:54:35Z,27.64,-80.77,8.008792327
2020-03-03T14:54:40Z,27.64,-80.77,8.008792327
2020-03-03T14:54:45Z,27.64,-80.77,8.008792327
2020-03-03T14:54:50Z,27.64,-80.77,8.008792327
2020-03-03T14:54:55Z,27.64,-80.77,8.008792327
2020-03-03T14:55:00Z,27.64,-80.77,8.008792327
2020-03-03T14:55:05Z,27.64,-80.75,8.008457225
2020-03-03T14:55:10Z,27.64,-80.77,8.008792327
2020-03-03T14:55:15Z,27.64,-80.77,8.008792327
2020-03-03T14:55:20Z,27.64,-80.77,8.008792327
2020-03-03T14:55:25Z,27.64,-80.77,8.008792327
2020-03-03T14:55:30Z,27.64,-80.77,8.008792327
2020-03-03T14:55:35Z,27.64,-80.77,8.008792327
2020-03-03T14:55:40Z,27.64,-80.77,8.008792327
2020-03-03T14:55:45Z,27.64,-80.77,8.008792327
2020-03-03T14:55:50Z,27.64,-80.78,8.008959879
2020-03-03T14:55:55Z,27.64,-80.77,8.008792327
2020-03-03T14:56:00Z,27.64,-80.8,8.009294981
2020-03-03T14:56:05Z,27.64,-80.78,8.008959879
2020-03-03T14:56:10Z,27.64,-80.78,8.008959879
2020-03-03T14:56:15Z,27.64,-80.77,8.008792327
2020-03-03T14:56:20Z,27.64,-80.78,8.008959879
2020-03-03T14:56:25Z,27.64,-80.78,8.008959879
2020-03-03T14:56:30Z,27.64,-80.78,8.008959879
2020-03-03T14:56:35Z,27.64,-80.78,8.008959879
2020-03-03T14:56:40Z,27.64,-80.78,8.008959879
2020-03-03T14:56:45Z,27.64,-80.77,8.008792327
2020-03-03T14:56:50Z,27.64,-80.78,8.008959879
2020-03-03T14:56:55Z,27.64,-80.78,8.008959879
2020-03-03T14:57:00Z,27.64,-80.78,8.008959879
2020-03-03T14:57:05Z,27.64,-80.78,8.008959879
2020-03-03T14:57:10Z,27.64,-80.78,8.008959879
2020-03-03T14:57:15Z,27.64,-80.78,8.008959879
2020-03-03T14:57:20Z,27.64,-80.78,8.008959879
2020-03-03T14:57:25Z,27.64,-80.78,8.008959879
2020-03-03T14:57:30Z,27.64,-80.78,8.008959879
2020-03-03T14:57:35Z,27.64,-80.78,8.008959879
2020-03-03T14:57:40Z,27.64,-80.81,8.009462532
2020-03-03T14:57:45Z,27.64,-80.77,8.008792327
2020-03-03T14:57:50Z,27.64,-80.77,8.008792327
2020-03-03T14:57:55Z,27.64,-80.77,8.008792327
2020-03-03T14:58:00Z,27.64,-80.77,8.008792327
2020-03-03T14:58:05Z,27.64,-80.77,8.008792327
2020-03-03T14:58:10Z,27.64,-80.83,8.009797635
2020-03-03T14:58:15Z,27.64,-80.78,8.008959879
2020-03-03T14:58:20Z,27.64,-80.77,8.008792327
2020-03-03T14:58:25Z,27.64,-80.77,8.008792327
2020-03-03T14:58:30Z,27.64,-80.77,8.008792327
2020-03-03T14:58:35Z,27.64,-80.77,8.008792327
2020-03-03T14:58:40Z,27.64,-80.77,8.008792327
2020-03-03T14:58:45Z,27.64,-80.77,8.008792327
2020-03-03T14:58:50Z,27.64,-80.77,8.008792327
2020-03-03T14:58:55Z,27.64,-80.77,8.008792327
2020-03-03T14:59:00Z,27.64,-80.77,8.008792327
2020-03-03T14:59:05Z,27.64,-80.77,8.008792327
2020-03-03T14:59:10Z,27.64,-80.75,8.008457225
2020-03-03T14:59:15Z,27.64,-80.77,8.008792327
2020-03-03T14:59:20Z,27.64,-80.77,8.008792327
2020-03-03T14:59:25Z,27.64,-80.77,8.008792327
2020-03-03T14:59:30Z,27.64,-80.75,8.008457225
2020-03-03T14:59:35Z,27.64,-80.75,8.008457225
2020-03-03T14:59:40Z,27.64,-80.75,8.008457225
2020-03-03T14:59:45Z,27.64,-80.81,8.009462532
2020-03-03T14:59:50Z,27.64,-80.75,8.008457225
2020-03-03T14:59:55Z,27.64,-80.74,8.008289674
2020-03-03T15:00:00Z,27.64,-80.74,8.008289674
2020-03-03T15:00:05Z,27.64,-80.74,8.008289674
2020-03-03T15:00:10Z,27.64,-80.74,8.008289674
2020-03-03T15:00:15Z,27.64,-80.74,8.008289674
2020-03-03T15:00:20Z,27.64,-80.72,8.007954571
2020-03-03T15:00:25Z,27.64,-80.74,8.008289674
2020-03-03T15:00:30Z,27.64,-80.74,8.008289674
2020-03-03T15:00:35Z,27.64,-80.72,8.007954571
2020-03-03T15:00:40Z,27.64,-80.72,8.007954571
2020-03-03T15:00:45Z,27.64,-80.72,8.007954571
2020-03-03T15:00:50Z,27.64,-80.72,8.007954571
2020-03-03T15:00:55Z,27.64,-80.72,8.007954571
2020-03-03T15:01:00Z,27.64,-80.72,8.007954571
2020-03-03T15:01:05Z,27.64,-80.72,8.007954571
2020-03-03T15:01:10Z,27.64,-80.72,8.007954571
2020-03-03T15:01:15Z,27.64,-80.72,8.007954571
2020-03-03T15:01:20Z,27.64,-80.72,8.007954571
2020-03-03T15:01:25Z,27.64,-80.72,8.007954571
2020-03-03T15:01:30Z,27.64,-80.72,8.007954571
2020-03-03T15:01:35Z,27.64,-80.72,8.007954571
2020-03-03T15:01:40Z,27.64,-80.74,8.008289674
2020-03-03T15:01:45Z,27.64,-80.72,8.007954571
2020-03-03T15:01:50Z,27.64,-80.72,8.007954571
2020-03-03T15:01:55Z,27.64,-80.72,8.007954571
2020-03-03T15:02:00Z,27.64,-80.72,8.007954571
2020-03-03T15:02:05Z,27.64,-80.72,8.007954571
2020-03-03T15:02:10Z,27.64,-80.72,8.007954571
2020-03-03T15:02:15Z,27.64,-80.72,8.007954571
2020-03-03T15:02:20Z,27.64,-80.72,8.007954571
2020-03-03T15:02:25Z,27.64,-80.72,8.007954571
2020-03-03T15:02:30Z,27.64,-80.72,8.007954571
2020-03-03T15:02:35Z,27.64,-80.72,8.007954571
2020-03-03T15:02:40Z,27.64,-80.72,8.007954571
2020-03-03T15:02:45Z,27.64,-80.72,8.007954571
2020-03-03T15:02:50Z,27.64,-80.72,8.007954571
2020-03-03T15:02:55Z,27.64,-80.72,8.007954571
2020-03-03T15:03:00Z,27.64,-80.72,8.007954571
2020-03-03T15:03:05Z,27.62,-80.72,8.008157437
2020-03-03T15:03:10Z,27.62,-80.71,8.007989875
2020-03-03T15:03:15Z,27.62,-80.72,8.008157437
2020-03-03T15:03:20Z,27.62,-80.71,8.007989875
2020-03-03T15:03:25Z,27.62,-80.71,8.007989875
2020-03-03T15:03:30Z,27.62,-80.72,8.008157437
2020-03-03T15:03:35Z,27.62,-80.71,8.007989875
2020-03-03T15:03:40Z,27.62,-80.71,8.007989875
2020-03-03T15:03:45Z,27.62,-80.71,8.007989875
2020-03-03T15:03:50Z,27.62,-80.71,8.007989875
2020-03-03T15:03:55Z,27.62,-80.71,8.007989875
2020-03-03T15:04:00Z,27.62,-80.71,8.007989875
2020-03-03T15:04:05Z,27.62,-80.71,8.007989875
2020-03-03T15:04:10Z,27.62,-80.71,8.007989875
2020-03-03T15:04:15Z,27.62,-80.71,8.007989875
2020-03-03T15:04:20Z,27.62,-80.71,8.007989875
2020-03-03T15:04:25Z,27.62,-80.71,8.007989875
2020-03-03T15:04:30Z,27.62,-80.71,8.007989875
2020-03-03T15:04:35Z,27.62,-80.71,8.007989875
2020-03-03T15:04:40Z,27.62,-80.71,8.007989875
2020-03-03T15:04:45Z,27.62,-80.71,8.007989875
2020-03-03T15:04:50Z,27.62,-80.69,8.00765475
2020-03-03T15:04:55Z,27.62,-80.71,8.007989875
2020-03-03T15:05:00Z,27.62,-80.69,8.00765475
2020-03-03T15:05:05Z,27.62,-80.69,8.00765475
2020-03-03T15:05:10Z,27.62,-80.69,8.00765475
2020-03-03T15:05:15Z,27.62,-80.69,8.00765475
2020-03-03T15:05:20Z,27.59,-80.69,8.007959004
2020-03-03T15:05:25Z,27.59,-80.69,8.007959004
2020-03-03T15:05:30Z,27.59,-80.69,8.007959004
2020-03-03T15:05:35Z,27.59,-80.69,8.007959004
2020-03-03T15:05:40Z,27.59,-80.69,8.007959004
2020-03-03T15:05:45Z,27.59,-80.69,8.007959004
2020-03-03T15:05:50Z,27.59,-80.69,8.007959004
2020-03-03T15:05:55Z,27.59,-80.69,8.007959004
2020-03-03T15:06:00Z,27.59,-80.69,8.007959004
2020-03-03T15:06:05Z,27.59,-80.69,8.007959004
2020-03-03T15:06:10Z,27.59,-80.69,8.007959004
2020-03-03T15:06:15Z,27.59,-80.67,8.007623846
2020-03-03T15:06:20Z,27.59,-80.67,8.007623846
2020-03-03T15:06:25Z,27.59,-80.67,8.007623846
2020-03-03T15:06:30Z,27.59,-80.69,8.007959004
2020-03-03T15:06:35Z,27.59,-80.67,8.007623846
2020-03-03T15:06:40Z,27.59,-80.67,8.007623846
2020-03-03T15:06:45Z,27.59,-80.67,8.007623846
2020-03-03T15:06:50Z,27.59,-80.67,8.007623846
2020-03-03T15:06:55Z,27.59,-80.67,8.007623846
2020-03-03T15:07:00Z,27.59,-80.67,8.007623846
2020-03-03T15:07:05Z,27.59,-80.67,8.007623846
2020-03-03T15:07:10Z,27.59,-80.67,8.007623846
2020-03-03T15:07:15Z,27.59,-80.67,8.007623846
2020-03-03T15:07:20Z,27.59,-80.67,8.007623846
2020-03-03T15:07:25Z,27.59,-80.67,8.007623846
2020-03-03T15:07:30Z,27.59,-80.66,8.007456267
2020-03-03T15:07:35Z,27.59,-80.66,8.007456267
2020-03-03T15:07:40Z,27.59,-80.66,8.007456267
2020-03-03T15:07:45Z,27.59,-80.66,8.007456267
2020-03-03T15:07:50Z,27.59,-80.66,8.007456267
2020-03-03T15:07:55Z,27.59,-80.66,8.007456267
2020-03-03T15:08:00Z,27.59,-80.66,8.007456267
2020-03-03T15:08:05Z,27.59,-80.66,8.007456267
2020-03-03T15:08:10Z,27.59,-80.66,8.007456267
2020-03-03T15:08:15Z,27.59,-80.66,8.007456267
2020-03-03T15:08:20Z,27.59,-80.66,8.007456267
2020-03-03T15:08:25Z,27.59,-80.66,8.007456267
2020-03-03T15:08:30Z,27.59,-80.66,8.007456267
2020-03-03T15:08:35Z,27.59,-80.66,8.007456267
2020-03-03T15:08:40Z,27.59,-80.66,8.007456267
2020-03-03T15:08:45Z,27.59,-80.66,8.007456267
2020-03-03T15:08:50Z,27.59,-80.66,8.007456267
2020-03-03T15:08:55Z,27.59,-80.66,8.007456267
2020-03-03T15:09:00Z,27.59,-80.66,8.007456267
2020-03-03T15:09:05Z,27.59,-80.66,8.007456267
2020-03-03T15:09:10Z,27.59,-80.66,8.007456267
2020-03-03T15:09:15Z,27.59,-80.66,8.007456267
2020-03-03T15:09:20Z,27.59,-80.64,8.007121109
2020-03-03T15:09:25Z,27.59,-80.64,8.007121109
2020-03-03T15:09:30Z,27.59,-80.64,8.007121109
2020-03-03T15:09:35Z,27.57,-80.64,8.007323893
2020-03-03T15:09:40Z,27.57,-80.66,8.007659073
2020-03-03T15:09:45Z,27.57,-80.64,8.007323893
2020-03-03T15:09:50Z,27.57,-80.64,8.007323893
2020-03-03T15:09:55Z,27.57,-80.66,8.007659073
2020-03-03T15:10:00Z,27.57,-80.64,8.007323893
2020-03-03T15:10:05Z,27.57,-80.64,8.007323893
2020-03-03T15:10:10Z,27.57,-80.64,8.007323893
2020-03-03T15:10:15Z,27.57,-80.64,8.007323893
2020-03-03T15:10:20Z,27.57,-80.66,8.007659073
2020-03-03T15:10:25Z,27.57,-80.66,8.007659073
2020-03-03T15:10:30Z,27.57,-80.64,8.007323893
2020-03-03T15:10:35Z,27.57,-80.64,8.007323893
2020-03-03T15:10:40Z,27.57,-80.64,8.007323893
2020-03-03T15:10:45Z,27.57,-80.64,8.007323893
2020-03-03T15:10:50Z,27.57,-80.64,8.007323893
2020-03-03T15:10:55Z,27.57,-80.64,8.007323893
2020-03-03T15:11:00Z,27.57,-80.64,8.007323893
2020-03-03T15:11:05Z,27.57,-80.64,8.007323893
2020-03-03T15:11:10Z,27.57,-80.64,8.007323893
2020-03-03T15:11:15Z,27.57,-80.64,8.007323893
2020-03-03T15:11:20Z,27.57,-80.64,8.007323893
2020-03-03T15:11:25Z,27.57,-80.64,8.007323893
2020-03-03T15:11:30Z,27.57,-80.64,8.007323893
2020-03-03T15:11:35Z,27.57,-80.64,8.007323893
2020-03-03T15:11:40Z,27.57,-80.64,8.007323893
2020-03-03T15:11:45Z,27.57,-80.64,8.007323893
2020-03-03T15:11:50Z,27.57,-80.64,8.007323893
2020-03-03T15:11:55Z,27.57,-80.64,8.007323893
2020-03-03T15:12:00Z,27.57,-80.64,8.007323893
2020-03-03T15:12:05Z,27.57,-80.64,8.007323893
2020-03-03T15:12:10Z,27.57,-80.64,8.007323893
2020-03-03T15:12:15Z,27.57,-80.64,8.007323893
2020-03-03T15:12:20Z,27.57,-80.64,8.007323893
2020-03-03T15:12:25Z,27.57,-80.64,8.007323893
2020-03-03T15:12:30Z,27.57,-80.64,8.007323893
2020-03-03T15:12:35Z,27.57,-80.64,8.007323893
2020-03-03T15:12:40Z,27.57,-80.64,8.007323893
2020-03-03T15:12:45Z,27.57,-80.64,8.007323893
2020-03-03T15:12:50Z,27.57,-80.64,8.007323893
2020-03-03T15:12:55Z,27.57,-80.64,8.007323893
2020-03-03T15:13:00Z,27.57,-80.64,8.007323893
2020-03-03T15:13:05Z,27.57,-80.64,8.007323893
2020-03-03T15:13:10Z,27.57,-80.69,8.008161844
2020-03-03T15:13:15Z,27.57,-80.66,8.007659073
2020-03-03T15:13:20Z,27.57,-80.64,8.007323893
2020-03-03T15:13:25Z,27.57,-80.64,8.007323893
2020-03-03T15:13:30Z,27.57,-80.64,8.007323893
2020-03-03T15:13:35Z,27.57,-80.64,8.007323893
2020-03-03T15:13:40Z,27.57,-80.64,8.007323893
2020-03-03T15:13:45Z,27.57,-80.64,8.007323893
2020-03-03T15:13:50Z,27.57,-80.64,8.007323893
2020-03-03T15:13:55Z,27.57,-80.64,8.007323893
2020-03-03T15:14:00Z,27.57,-80.63,8.007156303
2020-03-03T15:14:05Z,27.57,-80.63,8.007156303
2020-03-03T15:14:10Z,27.59,-80.63,8.00695353
2020-03-03T15:14:15Z,27.59,-80.63,8.00695353
2020-03-03T15:14:20Z,27.59,-80.63,8.00695353
2020-03-03T15:14:25Z,27.59,-80.63,8.00695353
2020-03-03T15:14:30Z,27.59,-80.63,8.00695353
2020-03-03T15:14:35Z,27.59,-80.63,8.00695353
2020-03-03T15:14:40Z,27.59,-80.63,8.00695353
2020-03-03T15:14:45Z,27.59,-80.63,8.00695353
2020-03-03T15:14:50Z,27.59,-80.63,8.00695353
2020-03-03T15:14:55Z,27.59,-80.61,8.006618372
2020-03-03T15:15:00Z,27.59,-80.61,8.006618372
2020-03-03T15:15:05Z,27.59,-80.61,8.006618372
2020-03-03T15:15:10Z,27.59,-80.61,8.006618372
2020-03-03T15:15:15Z,27.59,-80.61,8.006618372
2020-03-03T15:15:20Z,27.59,-80.61,8.006618372
2020-03-03T15:15:25Z,27.59,-80.6,8.006450792
2020-03-03T15:15:30Z,27.59,-80.61,8.006618372
2020-03-03T15:15:35Z,27.59,-80.6,8.006450792
2020-03-03T15:15:40Z,27.59,-80.6,8.006450792
2020-03-03T15:15:45Z,27.59,-80.6,8.006450792
2020-03-03T15:15:50Z,27.59,-80.6,8.006450792
2020-03-03T15:15:55Z,27.59,-80.6,8.006450792
2020-03-03T15:16:00Z,27.59,-80.6,8.006450792
2020-03-03T15:16:05Z,27.62,-80.6,8.006146689
2020-03-03T15:16:10Z,27.62,-80.6,8.006146689
2020-03-03T15:16:15Z,27.62,-80.6,8.006146689
2020-03-03T15:16:20Z,27.62,-80.58,8.005811564
2020-03-03T15:16:25Z,27.62,-80.58,8.005811564
2020-03-03T15:16:30Z,27.62,-80.58,8.005811564
2020-03-03T15:16:35Z,27.62,-80.58,8.005811564
2020-03-03T15:16:40Z,27.62,-80.56,8.005476439
2020-03-03T15:16:45Z,27.62,-80.58,8.005811564
2020-03-03T15:16:50Z,27.62,-80.58,8.005811564
2020-03-03T15:16:55Z,27.62,-80.56,8.005476439
2020-03-03T15:17:00Z,27.62,-80.56,8.005476439
2020-03-03T15:17:05Z,27.62,-80.56,8.005476439
2020-03-03T15:17:10Z,27.62,-80.56,8.005476439
2020-03-03T15:17:15Z,27.62,-80.56,8.005476439
2020-03-03T15:17:20Z,27.62,-80.56,8.005476439
2020-03-03T15:17:25Z,27.62,-80.56,8.005476439
2020-03-03T15:17:30Z,27.62,-80.55,8.005308877
2020-03-03T15:17:35Z,27.62,-80.55,8.005308877
2020-03-03T15:17:40Z,27.62,-80.55,8.005308877
2020-03-03T15:17:45Z,27.62,-80.55,8.005308877
2020-03-03T15:17:50Z,27.62,-80.55,8.005308877
2020-03-03T15:17:55Z,27.62,-80.55,8.005308877
2020-03-03T15:18:00Z,27.62,-80.55,8.005308877
2020-03-03T15:18:05Z,27.62,-80.53,8.004973752
2020-03-03T15:18:10Z,27.62,-80.53,8.004973752
2020-03-03T15:18:15Z,27.62,-80.53,8.004973752
2020-03-03T15:18:20Z,27.62,-80.53,8.004973752
2020-03-03T15:18:25Z,27.62,-80.53,8.004973752
2020-03-03T15:18:30Z,27.62,-80.53,8.004973752
2020-03-03T15:18:35Z,27.62,-80.53,8.004973752
2020-03-03T15:18:40Z,27.62,-80.53,8.004973752
2020-03-03T15:18:45Z,27.62,-80.53,8.004973752
2020-03-03T15:18:50Z,27.62,-80.52,8.00480619
2020-03-03T15:18:55Z,27.62,-80.52,8.00480619
2020-03-03T15:19:00Z,27.62,-80.52,8.00480619
