"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.034,0.0315,0.0347,0.034,0.3071,0.2971,"A02",1.05030487804878,1.13331549466463,7.73159127620191,8.09008870581408,4.43131642493038,2020-02-04,"Sump",14.8,7.88029310363137
"A","03",0.0366,0.0335,0.0378,0.0353,0.2955,0.325,"A03",0.91265164644714,0.996072400866551,7.67163802767131,8.09008870581408,5.1723867729911,2020-02-04,"Tank1",16.6,7.79155495796978
"A","04",0.0362,0.0328,0.0352,0.0348,0.3035,0.3159,"A04",0.964551577454803,1.04781769602978,7.69510662822321,8.09008870581408,4.88229600383759,2020-02-04,"Tank2",16.6,7.81583381968165
"A","05",0.0354,0.0322,0.0349,0.035,0.2765,0.33,"A05",0.828087986463621,0.911760698307953,7.63080548762594,8.09008870581408,5.67710979309867,2020-02-04,"Tank3",16.7,7.74774648325869
"A","06",0.0353,0.0322,0.0349,0.0351,0.2731,0.3313,"A06",0.812879298718813,0.896597324848281,7.62308291079535,8.09008870581408,5.7725670508793,2020-02-04,"Tank4",16.7,7.73971965794858
"A","07",0.036,0.0328,0.0358,0.0347,0.2849,0.3461,"A07",0.813222079589217,0.896939084403081,7.62325833209907,8.09008870581408,5.77039870254471,2020-02-04,"Tank7",16.7,7.73990205334224
"A","08",0.0346,0.0308,0.0333,0.0343,0.2955,0.346,"A08",0.846645367412141,0.930262787539936,7.64006454163053,8.09008870581408,5.56266044227844,2020-02-04,"Tank8",16.7,7.75736285966423
"A","09",0.0354,0.0324,0.0357,0.0345,0.2718,0.3409,"A09",0.785037569421758,0.868838549983666,7.60861735195999,8.09008870581408,5.9513729869003,2020-02-04,"Tank9",16.7,7.72466890790624
"A","10",0.0366,0.0331,0.0366,0.0349,0.1995,0.3468,"A10",0.53895479320295,0.623488977396602,7.45707788989284,8.09008870581408,7.82452256013364,2020-02-04,"Tank10",16.7,7.56585259822518
"A","11",0.0349,0.0317,0.0342,0.0346,0.3836,0.2984,"A11",1.33156899810964,1.41374158827977,7.8354760035231,8.09008870581408,3.14721768264417,2020-02-04,"Tank11",16.7,7.95858807888138
