"Sample.Name","pHmean","SE"
"Sump",7.9301407043741,0.00189594582399006
"Tank1",7.75800374520509,0.00968934879873021
"Tank10",7.79083892320616,0.0109649997447388
"Tank11",7.88424708857628,0.00407444703436328
"Tank12",7.88964486429009,0.00260428942436745
"Tank13",7.88236813276066,0.00259675286255527
"Tank14",7.89027118077624,0.00183434639259149
"Tank15",7.89588069625954,0.00192077861682955
"Tank16",7.84878334368037,0.00223342555879586
"Tank17",7.8493053665287,0.00213540520522466
"Tank18",7.83730980818183,0.00567226039227344
"Tank19",7.82407918908684,0.00347838143572558
"Tank2",7.7867467596552,0.00310973622047421
"Tank20",7.83430545968731,0.0088067344176719
"Tank3",7.71733348329238,0.00811004310774274
"Tank4",7.74664923865404,0.00283540627139896
"Tank7",7.77004965422827,0.00630478856720959
"Tank8",7.74388124438771,0.00538549951571852
"Tank9",7.72799365332988,0.0074934531585022
