"Sample.Name","pHmean","SE"
"Sump",8.04268259501418,0.000796136845372231
"Tank1",7.84686961394628,0.0023366486376485
"Tank10",7.73697425252564,0.00616604257857896
"Tank11",7.94641636070242,0.00170466021109363
"Tank12",7.94323082659753,0.00125527475681749
"Tank13",7.9666352541306,0.00397178177895629
"Tank14",7.96126831054106,0.00358540356785794
"Tank15",7.96071058963494,0.00235808026941859
"Tank16",7.96056931891606,0.000821426316224144
"Tank17",7.84784336995343,0.00543128052580006
"Tank18",7.77631735346136,0.0101546264570324
"Tank19",7.84901090311399,0.00214751546571917
"Tank2",7.83585484512297,0.00299490357435282
"Tank20",7.7796904690207,0.00381907895393089
"Tank3",7.77312967625182,0.0057844175814954
"Tank4",7.7401158623276,0.0049341234949026
"Tank7",7.73734338147616,0.00707856433551194
"Tank8",7.73271387845038,0.000625995610138237
"Tank9",7.72436781467431,0.00802237120679114
