"Sample.Name","pHmean","SE"
"Sump",7.95015748871991,0.000224753437957723
"Tank1",7.77596407368565,0.0020894892752753
"Tank10",7.69663799055221,0.00483549011451473
"Tank11",7.89693638134571,0.00112351871886468
"Tank12",7.91227550544673,0.00080121916189618
"Tank13",7.87432933865134,0.000580573962157179
"Tank14",7.88983544070307,0.000922639770787499
"Tank15",7.88705819644334,0.000747064494329801
"Tank16",7.89820861346397,0.000943061497039637
"Tank17",7.77024834885004,0.00229370375539456
"Tank18",7.80593404747044,0.000666939218335183
"Tank19",7.77964922998937,0.00165398663324997
"Tank2",7.76851133566685,0.00136672158459915
"Tank20",7.79218040735412,0.000813338697958997
"Tank3",7.7276587545221,0.00311125123998352
"Tank4",7.69179447826064,0.00413254710276519
"Tank7",7.70894448827074,0.00339746707087771
"Tank8",7.70931629830193,0.00271005625210556
"Tank9",7.69703109130674,0.00355686137765445
