"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0345,0.034,0.0349,0.0353,0.4357,0.2011,"A01",2.42382103990326,2.50273926511487,8.11351924755455,8.09149162219381,0.272231949178728,2020-01-22,"Tris",22
"B","01",0.0362,0.0359,0.0358,0.0369,0.5562,0.2553,"B01",2.37477148080439,2.45383584917733,8.10352884374582,8.09149162219381,0.148763937652651,2020-01-22,"Tris",22
"C","01",0.035,0.0324,0.0335,0.0352,0.4401,0.2021,"C01",2.41983372921615,2.49876383461995,8.11271325352768,8.09149162219381,0.262270942426191,2020-01-22,"Tris",22
