"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0678,0.0636,0.069,0.0734,0.5314,0.2698,"A01",2.36782786885246,2.4336433642418,8.09441798130043,8.07915878899859,0.188871053291125,2022-07-28,"Tris",25
"A","01",0.0678,0.0636,0.069,0.0734,0.5314,0.2698,"A01",2.36782786885246,2.4336433642418,8.09441798130043,8.07915878899859,0.188871053291125,2022-07-28,"Tris",25
"A","01",0.0678,0.0636,0.069,0.0734,0.5314,0.2698,"A01",2.36782786885246,2.4336433642418,8.09441798130043,8.07915878899859,0.188871053291125,2022-07-28,"Tris",25
"B","01",0.0674,0.0637,0.0691,0.0732,0.3895,0.2113,"B01",2.34604105571847,2.41191824046921,8.0898931909427,8.07915878899859,0.132865341856258,2022-07-28,"Tris",25
"B","01",0.0674,0.0637,0.0691,0.0732,0.3895,0.2113,"B01",2.34604105571847,2.41191824046921,8.0898931909427,8.07915878899859,0.132865341856258,2022-07-28,"Tris",25
"B","01",0.0674,0.0637,0.0691,0.0732,0.3895,0.2113,"B01",2.34604105571847,2.41191824046921,8.0898931909427,8.07915878899859,0.132865341856258,2022-07-28,"Tris",25
"C","01",0.0681,0.0647,0.0706,0.0737,0.552,0.2802,"C01",2.36127450980392,2.42710856102941,8.09306053989519,8.07915878899859,0.172069286662996,2022-07-28,"Tris",25
"C","01",0.0681,0.0647,0.0706,0.0737,0.552,0.2802,"C01",2.36127450980392,2.42710856102941,8.09306053989519,8.07915878899859,0.172069286662996,2022-07-28,"Tris",25
"C","01",0.0681,0.0647,0.0706,0.0737,0.552,0.2802,"C01",2.36127450980392,2.42710856102941,8.09306053989519,8.07915878899859,0.172069286662996,2022-07-28,"Tris",25
