"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0359,0.0324,0.0345,0.0351,0.295,0.3,"A02",0.989110026286144,1.07230297296282,7.70583308300143,8.09008870581408,4.74970839981649,2020-02-09,"Sump",13.3,7.87599580526849
"A","03",0.0368,0.0333,0.0366,0.0356,0.2992,0.3086,"A03",0.977672035139093,1.0608990613104,7.70086629213352,8.09008870581408,4.81110192773086,2020-02-09,"Tank1",17,7.81590372914468
"A","04",0.0348,0.0308,0.0333,0.0347,0.2971,0.3092,"A04",0.965217391304348,1.04848152608696,7.69540053688048,8.09008870581408,4.87866305656149,2020-02-09,"Tank2",17,7.81026443865139
"A","05",0.0403,0.0373,0.041,0.0422,0.2346,0.3287,"A05",0.68369489153254,0.767797822603219,7.55194247322578,8.09008870581408,6.65192004880682,2020-02-09,"Tank3",17,7.66129600012753
"A","06",0.0353,0.0318,0.0343,0.0353,0.2339,0.3007,"A06",0.758633633633634,0.842513284722222,7.5944851764481,8.09008870581408,6.12605803703742,2020-02-09,"Tank4",17,7.70566851319767
"A","07",0.0359,0.0325,0.0359,0.0351,0.2671,0.3374,"A07",0.778696658948065,0.862516532252729,7.6052612223258,8.09008870581408,5.99285744716068,2020-02-09,"Tank7",17,7.71688182753135
"A","08",0.0375,0.0344,0.0377,0.0373,0.2433,0.306,"A08",0.77877094972067,0.862590601675978,7.60530067894619,8.09008870581408,5.99236973161362,2020-02-09,"Tank8",17,7.71692286557537
"A","09",0.0381,0.0336,0.0364,0.0361,0.2464,0.3154,"A09",0.7644128113879,0.84827524341637,7.59761409964712,8.09008870581408,6.08738203096629,2020-02-09,"Tank9",17,7.70892550196195
"A","10",0.0353,0.0331,0.0369,0.0349,0.2472,0.3381,"A10",0.711206896551724,0.795227855603448,7.56800489309428,8.09008870581408,6.45337562670478,2020-02-09,"Tank10",17,7.67806852121855
"A","11",0.0352,0.0321,0.0362,0.0367,0.3447,0.2902,"A11",1.23207920792079,1.31454822792079,7.8011070165846,8.09008870581408,3.5720459903215,2020-02-09,"Tank11",17,7.91890623893206
"A","12",0.0346,0.0314,0.0345,0.0349,0.346,0.2976,"A12",1.19596651445967,1.27854313222983,7.7880372903469,8.09008870581408,3.73359831333011,2020-02-09,"Tank12",17,7.90551852424935
"B","02",0.035,0.0311,0.0328,0.0357,0.2939,0.2887,"B02",1.02703761755486,1.11011755897335,7.72195452556766,8.09008870581408,4.55043440972226,2020-02-09,"Sump",13.3,7.89280557257723
"B","03",0.0364,0.033,0.0362,0.0362,0.3067,0.3086,"B03",1.00476889214967,1.08791518323551,7.71255275996657,8.09008870581408,4.66664779060074,2020-02-09,"Tank1",17,7.82795278369939
"B","04",0.0368,0.0336,0.0369,0.0357,0.2916,0.2943,"B04",1.00232108317215,1.08547466750484,7.71150833536923,8.09008870581408,4.67955771823343,2020-02-09,"Tank2",17,7.82687641886367
"B","05",0.0361,0.0332,0.0378,0.0358,0.2435,0.3283,"B05",0.724209078404402,0.808191297455296,7.57541166984727,8.09008870581408,6.36182191175395,2020-02-09,"Tank3",17,7.68579492672605
"B","06",0.0375,0.0345,0.0391,0.0369,0.2632,0.3182,"B06",0.81980693600286,0.90350432123704,7.62661588926503,8.09008870581408,5.72889659684407,2020-02-09,"Tank4",17,7.73907143820162
"B","07",0.0358,0.032,0.0348,0.0356,0.2477,0.3018,"B07",0.808008982035928,0.891741519273952,7.62058357187852,8.09008870581408,5.80346088910186,2020-02-09,"Tank7",17,7.73280751572374
"B","08",0.038,0.0344,0.0382,0.038,0.2499,0.302,"B08",0.816906747536012,0.900612773881729,7.62513998383932,8.09008870581408,5.74713997438151,2020-02-09,"Tank8",17,7.73753917564473
"B","09",0.0359,0.0328,0.0374,0.036,0.2518,0.3245,"B09",0.762717770034843,0.846585252439024,7.59669849396341,8.09008870581408,6.09869965326944,2020-02-09,"Tank9",17,7.70797251406596
"B","10",0.036,0.0331,0.0386,0.0351,0.2352,0.3186,"B10",0.722677109291563,0.806663892844429,7.57454492214246,8.09008870581408,6.37253561016106,2020-02-09,"Tank10",17,7.68489103271127
"B","11",0.0373,0.0335,0.0376,0.0364,0.3531,0.2964,"B11",1.23411628802464,1.31657923854447,7.80183436370437,8.09008870581408,3.56305539520913,2020-02-09,"Tank11",17,7.91965094404378
"B","12",0.0369,0.034,0.0372,0.0367,0.3436,0.2951,"B12",1.20030995738086,1.28287363386284,7.78962714102195,8.09008870581408,3.71394648091068,2020-02-09,"Tank12",17,7.90714767922059
"C","02",0.0358,0.0322,0.0346,0.0349,0.3128,0.3051,"C02",1.03721444362564,1.12026406319086,7.72619253153776,8.09008870581408,4.49804924901263,2020-02-09,"Sump",13.3,7.89721949446971
"C","03",0.0372,0.0332,0.0361,0.0377,0.2914,0.2846,"C03",1.03911290322581,1.12215686633064,7.72697913502214,8.09008870581408,4.48832619759768,2020-02-09,"Tank1",17,7.84281116997801
"C","04",0.0377,0.034,0.0366,0.0374,0.3077,0.3064,"C04",1.01443909663088,1.09755657534247,7.71665740646304,8.09008870581408,4.61591106019227,2020-02-09,"Tank2",17,7.83218208280242
"C","05",0.0364,0.0327,0.0384,0.0356,0.2592,0.3437,"C05",0.742567788304475,0.826495307579222,7.58567809830977,8.09008870581408,6.23492060280883,2020-02-09,"Tank3",17,7.69649613883116
"C","06",0.0357,0.0319,0.0343,0.0352,0.2625,0.3095,"C06",0.83822996010156,0.921872453935437,7.63588765452358,8.09008870581408,5.61429012470639,2020-02-09,"Tank4",17,7.74869267656702
"C","07",0.0476,0.0441,0.0484,0.0472,0.293,0.3384,"C07",0.858471074380165,0.94205325981405,7.64587397454541,8.09008870581408,5.49085118126611,2020-02-09,"Tank7",17,7.75904662073493
"C","08",0.041,0.038,0.0418,0.0421,0.2747,0.3234,"C08",0.839928698752228,0.923566131194296,7.63673370727084,8.09008870581408,5.60383223261107,2020-02-09,"Tank8",17,7.74957022728989
"C","09",0.0424,0.04,0.0433,0.0391,0.2749,0.3254,"C09",0.834618079887877,0.918271335318851,7.63408384126809,8.09008870581408,5.63658670662383,2020-02-09,"Tank9",17,7.7468214901816
"C","10",0.0386,0.0353,0.0385,0.0366,0.2544,0.3102,"C10",0.807818779685787,0.891551883631714,7.62048570124873,8.09008870581408,5.80467064876394,2020-02-09,"Tank10",17,7.73270585987547
"C","11",0.0352,0.0313,0.0343,0.035,0.3736,0.3071,"C11",1.25457875457875,1.33698073717949,7.80908363783098,8.09008870581408,3.47344853933619,2020-02-09,"Tank11",17,7.92707131086024
"C","12",0.0357,0.0324,0.0367,0.0359,0.3582,0.3012,"C12",1.23193340900492,1.31440286341279,7.80105491872568,8.09008870581408,3.572689961739,2020-02-09,"Tank12",17,7.91885289641624
"D","01",0.036,0.0327,0.0357,0.0354,0.3229,0.2672,"D01",1.25290822921155,1.33531518914261,7.8084956586382,8.09008870581408,3.48071643483356,2020-02-09,"Tank13",17,7.92646958294988
"D","02",0.0346,0.0311,0.0345,0.035,0.3176,0.2596,"D02",1.27325322652425,1.35559956853583,7.81561096359169,8.09008870581408,3.39276554563779,2020-02-09,"Tank14",17,7.9337497641331
"D","03",0.0351,0.031,0.0342,0.0356,0.3496,0.2926,"D03",1.23342380767739,1.31588882144242,7.801587227361,8.09008870581408,3.56611019908528,2020-02-09,"Tank15",17,7.91939791379084
"D","04",0.0354,0.0316,0.0358,0.0357,0.3698,0.3034,"D04",1.26412270856715,1.34649625495698,7.8124299502548,8.09008870581408,3.43208542768807,2020-02-09,"Tank16",17,7.93049544323038
"D","05",0.0377,0.0344,0.0378,0.0363,0.304,0.2959,"D05",1.04431599229287,1.12734445279383,7.72912861414211,8.09008870581408,4.46175690771553,2020-02-09,"Tank17",17,7.84502357014528
"D","06",0.0383,0.0349,0.0385,0.0378,0.3247,0.3227,"D06",1.01966982788901,1.10277172163681,7.71886356963616,8.09008870581408,4.58864110984516,2020-02-09,"Tank18",17,7.83445467094735
"D","07",0.0356,0.032,0.0348,0.0354,0.3124,0.3073,"D07",1.02896956362303,1.11204374880821,7.72276184516872,8.09008870581408,4.54045529045164,2020-02-09,"Tank19",17,7.83846934566323
"D","08",0.0367,0.0331,0.036,0.0358,0.2989,0.3076,"D08",0.978715596330275,1.06193951321101,7.70132152227585,8.09008870581408,4.80547491721365,2020-02-09,"Tank20",16.9,7.81784249683009
"E","01",0.0374,0.0336,0.0358,0.037,0.3548,0.2952,"E01",1.2378752886836,1.32032703926097,7.80317381218422,8.09008870581408,3.54649873521986,2020-02-09,"Tank13",17,7.92102226621307
"E","02",0.0359,0.0318,0.0335,0.0357,0.3311,0.2696,"E02",1.26745662293694,1.3498202359289,7.8135937549386,8.09008870581408,3.41769986621746,2020-02-09,"Tank14",17,7.93168614340382
"E","03",0.0363,0.0329,0.0372,0.0354,0.3573,0.2977,"E03",1.24445294567712,1.32688509812548,7.80550921020599,8.09008870581408,3.51763133825187,2020-02-09,"Tank15",17,7.92341295379053
"E","04",0.0382,0.0348,0.0379,0.0366,0.3766,0.3064,"E04",1.27138097001111,1.35373289041096,7.81496028905308,8.09008870581408,3.40080840601015,2020-02-09,"Tank16",17,7.93308414723733
"E","05",0.0351,0.0322,0.0372,0.0348,0.3383,0.3245,"E05",1.0653685674548,1.14833430180807,7.73773224414982,8.09008870581408,4.35540912438994,2020-02-09,"Tank17",17,7.85387535908276
"E","06",0.0386,0.035,0.0383,0.0366,0.3288,0.3228,"E06",1.03246073298429,1.11552451623037,7.72421741046809,8.09008870581408,4.52246333322709,2020-02-09,"Tank18",17,7.83996805577011
"E","07",0.0369,0.0334,0.0368,0.0359,0.3298,0.3141,"E07",1.06863097376931,1.15158698778297,7.73905231336468,8.09008870581408,4.33909200769482,2020-02-09,"Tank19",17,7.85523298543033
"E","08",0.0365,0.0329,0.036,0.0361,0.3247,0.3216,"E08",1.02167832167832,1.10477423111888,7.71970808976919,8.09008870581408,4.57820216209388,2020-02-09,"Tank20",16.9,7.83680014047916
"F","01",0.0363,0.0324,0.0348,0.0364,0.3538,0.2894,"F01",1.26247544204322,1.34485389646365,7.81185394378284,8.09008870581408,3.43920533073116,2020-02-09,"Tank13",17,7.92990609303811
"F","02",0.0358,0.0322,0.0351,0.0354,0.3427,0.2735,"F02",1.30192629815745,1.38418720875209,7.82547416791553,8.09008870581408,3.27084841119711,2020-02-09,"Tank14",17,7.94383619954187
"F","03",0.0356,0.0313,0.0346,0.0362,0.3272,0.2718,"F03",1.24809805579036,1.33051934763314,7.80679882227339,8.09008870581408,3.50169069638389,2020-02-09,"Tank15",17,7.92473294301982
"F","04",0.0362,0.0324,0.0357,0.0363,0.3463,0.2783,"F04",1.2940206185567,1.37630508412371,7.8227735568811,8.09008870581408,3.30423013459504,2020-02-09,"Tank16",17,7.94107507150929
"F","05",0.035,0.0315,0.0358,0.035,0.3439,0.3237,"F05",1.0850989927058,1.16800594025703,7.74566302378371,8.09008870581408,4.25737831258686,2020-02-09,"Tank17",17,7.8620297274271
"F","06",0.0383,0.0346,0.0382,0.0373,0.3246,0.3171,"F06",1.03965702036442,1.12269936227224,7.72720435399977,8.09008870581408,4.4855423099813,2020-02-09,"Tank18",17,7.84304299914884
"F","07",0.0373,0.0332,0.0367,0.0367,0.3557,0.338,"F07",1.07022192779066,1.15317320155681,7.73969479746131,8.09008870581408,4.33115038776959,2020-02-09,"Tank19",17,7.85589369926539
"F","08",0.04,0.0367,0.0394,0.0374,0.3153,0.3086,"F08",1.0345842531273,1.11764170934511,7.72510068307206,8.09008870581408,4.51154537378205,2020-02-09,"Tank20",16.9,7.84235487671366
