"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0355,0.0324,0.0349,0.0355,0.4034,0.3017,"A02",1.39055472263868,1.47255156484258,7.85454743057015,8.09048640342451,2.91625201612715,2020-02-15,"Sump",14,8.0192581145521
"A","03",0.0365,0.0332,0.0366,0.0365,0.3522,0.359,"A03",0.989454094292804,1.07264601581886,7.70570376672853,8.09048640342451,4.75598891721895,2020-02-15,"Tank1",17,7.8208926810522
"A","04",0.0355,0.032,0.034,0.0353,0.3314,0.326,"A04",1.02532511978097,1.10841016358658,7.72096022589206,8.09048640342451,4.56741608731995,2020-02-15,"Tank2",17,7.83661408562768
"A","05",0.0346,0.0306,0.0329,0.0349,0.2776,0.3449,"A05",0.791466153352583,0.875247979948669,7.61171620859375,8.09048640342451,5.91769358425852,2020-02-15,"Tank3",17,7.72359362298815
"A","06",0.0361,0.0326,0.0358,0.0364,0.2696,0.3257,"A06",0.817334254143647,0.901039006733426,7.62507812840635,8.09048640342451,5.75253763260962,2020-02-15,"Tank4",17,7.73747495390906
"A","07",0.0364,0.0331,0.0369,0.0377,0.2775,0.3344,"A07",0.820729237002026,0.904423874240378,7.62680464249693,8.09048640342451,5.73119757955857,2020-02-15,"Tank7",17,7.73926738451487
"A","08",0.0364,0.0333,0.0371,0.036,0.2609,0.3082,"A08",0.839779005524862,0.923416883977901,7.63637974089364,8.09048640342451,5.61284748391214,2020-02-15,"Tank8",17,7.74920309093635
"A","09",0.0359,0.0327,0.036,0.0365,0.2569,0.3215,"A09",0.784836784836785,0.868638363636364,7.60823141599627,8.09048640342451,5.96076630478128,2020-02-15,"Tank9",17,7.71997066588708
"A","10",0.0366,0.034,0.0382,0.036,0.2978,0.3488,"A10",0.84961439588689,0.933222969794345,7.64125026820511,8.09048640342451,5.55264681032332,2020-02-15,"Tank10",17,7.75425383180894
"A","11",0.0366,0.0337,0.0381,0.037,0.3736,0.3021,"A11",1.28793626707132,1.37023886096358,7.82041057738034,8.09048640342451,3.33819022215834,2020-02-15,"Tank11",17,7.93865876847576
"A","12",0.0359,0.033,0.0374,0.0362,0.3757,0.3166,"A12",1.2276801721047,1.31016229903191,7.79925729942311,8.09048640342451,3.59964888981371,2020-02-15,"Tank12",17,7.91701221964522
"B","02",0.0356,0.0322,0.0351,0.0355,0.3843,0.2839,"B02",1.41502611490558,1.49695004459622,7.86236687736717,8.09048640342451,2.81960211886366,2020-02-15,"Sump",14,8.02728908984193
"B","03",0.0368,0.0337,0.0373,0.0367,0.3164,0.3133,"B03",1.0242665700833,1.10735476783774,7.72051667156742,8.09048640342451,4.57289850583628,2020-02-15,"Tank1",17,7.8361572845072
"B","04",0.037,0.0338,0.0381,0.0369,0.3228,0.3124,"B04",1.05357142857143,1.1365723125,7.73265209004736,8.09048640342451,4.42290235140472,2020-02-15,"Tank2",17,7.84864938700127
"B","05",0.0439,0.0419,0.0465,0.0434,0.2874,0.33,"B05",0.866197183098591,0.949756348591549,7.64935307098729,8.09048640342451,5.45249457746442,2020-02-15,"Tank3",17,7.76265166367001
"B","06",0.0374,0.0341,0.0381,0.0371,0.2899,0.3472,"B06",0.827731092436975,0.911404867647059,7.63034607938141,8.09048640342451,5.68742472452991,2020-02-15,"Tank4",17,7.74294317401356
"B","07",0.0375,0.0338,0.0368,0.0374,0.2797,0.3244,"B07",0.855057351407716,0.938649708029197,7.64392477503328,8.09048640342451,5.51958938095745,2020-02-15,"Tank7",17,7.75702637857549
"B","08",0.0362,0.0326,0.0363,0.0366,0.2664,0.3132,"B08",0.844122965641953,0.927747901265823,7.63853692183833,8.09048640342451,5.58618430401011,2020-02-15,"Tank8",17,7.75144035626459
"B","09",0.0366,0.0332,0.0373,0.0362,0.268,0.3216,"B09",0.826132771338251,0.909811308746048,7.62953995222303,8.09048640342451,5.69738861443937,2020-02-15,"Tank9",17,7.74210656563521
"B","10",0.0358,0.0324,0.0363,0.0354,0.2781,0.32,"B10",0.866244280183034,0.949803305350229,7.64937589258132,8.09048640342451,5.4522124980826,2020-02-15,"Tank10",17,7.76267530780777
"B","11",0.0412,0.0384,0.0432,0.0411,0.391,0.319,"B11",1.27836172526278,1.36069284650236,7.81710721680612,8.09048640342451,3.37902040726093,2020-02-15,"Tank11",17,7.93528027567057
"B","12",0.0373,0.0338,0.0378,0.0375,0.3744,0.3161,"B12",1.2240201366415,1.30651316864437,7.79794376206295,8.09048640342451,3.61588446941493,2020-02-15,"Tank12",17,7.91566708293956
"C","02",0.0365,0.0331,0.0362,0.0365,0.4042,0.2997,"C02",1.40834914611006,1.49029296982922,7.8602449542782,8.09048640342451,2.84582950474828,2020-02-15,"Sump",14,8.02511020674908
