"Sample.Name","pHmean","SE"
"Sump",8.02388580371437,0.00138437764276179
"Tank1",7.83182737001859,0.00317926116655457
"Tank10",7.76713319058972,0.00519791916970554
"Tank11",7.93895839944438,0.00127890808469807
"Tank12",7.91874698369631,0.00140783900982041
"Tank13",7.94982782784612,0.0021618120506751
"Tank14",7.95417717794161,0.00273303649739643
"Tank15",7.95629392340911,0.00164459552821384
"Tank16",7.95035955930868,0.000359679707973635
"Tank17",7.88713120107079,0.00138354779842693
"Tank18",7.85552941296889,0.00278051188472641
"Tank19",7.86175625330999,0.00269750175545055
"Tank2",7.84495619332616,0.00241342129180834
"Tank20",7.84102270917152,0.00332369430478557
"Tank3",7.74632134004087,0.00676656500283727
"Tank4",7.74680905075586,0.00391797616183922
"Tank7",7.75359116802731,0.00431748683855434
"Tank8",7.75373937167676,0.00200810286802769
"Tank9",7.73768986884737,0.00532517101724319
