date,SampleID,TA_Raw,Salinity_lab,mV,TempInSitu,Notes
20200113,Tank1,,34,-44.3,17.08,
20200113,Tank2,,34,-45.3,16.99,
20200113,Tank17,,34,-43.6,17.04,
20200113,Tank18,,34,-43.8,16.95,
20200113,Tank19,,34,-43.9,17.2,
20200113,Tank20,,34,-45.2,17.03,
