"","date","SampleID","Salinity_lab","pH","TempInSitu"
"1",20200112,"Tank1",34,7.8193707383553,17.108
"2",20200112,"Tank2",34,7.84747886182418,16.893
"3",20200112,"Tank17",34,7.84042076561307,16.965
"4",20200112,"Tank18",34,7.83709036235983,16.868
"5",20200112,"Tank19",34,7.95483498057967,17.091
"6",20200112,"Tank20",34,7.8350597616994,17.066
