"","date","SampleID","Salinity_lab","pH","TempInSitu"
"1",20200113,"Tank1",34,7.70480335453737,17.08
"2",20200113,"Tank2",34,7.72226637186182,16.99
"3",20200113,"Tank17",34,7.69268765786867,17.04
"4",20200113,"Tank18",34,7.69625116512011,16.95
"5",20200113,"Tank19",34,7.69773612105577,17.2
"6",20200113,"Tank20",34,7.72048595361393,17.03
