"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0364,0.0337,0.0369,0.0359,0.3332,0.2653,"A02",1.31061598951507,1.39285100917431,7.82749267106086,8.09149162219381,3.26267347801289,2020-02-26,"Sump",13.7,7.99602646268584
"A","03",0.0367,0.0338,0.0383,0.0374,0.322,0.3381,"A03",0.961216984286192,1.04449303828151,7.6926855765525,8.09149162219381,4.92870862706502,2020-02-26,"Tank1",17,7.80746233232099
"A","04",0.0367,0.0333,0.0368,0.0364,0.3159,0.3234,"A04",0.986057859881492,1.06925990048797,7.70356706674848,8.09149162219381,4.79422798117119,2020-02-26,"Tank2",17,7.81868931713023
"A","05",0.0364,0.0333,0.0365,0.0365,0.2819,0.3286,"A05",0.851027397260274,0.934631761130137,7.64127501443943,8.09149162219381,5.56407432369453,2020-02-26,"Tank3",17,7.75427948815405
"A","06",0.0395,0.037,0.0406,0.04,0.2794,0.3584,"A06",0.762369996848408,0.846238515442799,7.59555697580651,8.09149162219381,6.12908805376535,2020-02-26,"Tank4",17.2,7.70393631080687
"A","07",0.0367,0.0335,0.0365,0.0365,0.2799,0.3446,"A07",0.799870256243918,0.883627042815439,7.61542572032307,8.09149162219381,5.88353698056075,2020-02-26,"Tank7",17,7.72744898001538
"A","08",0.0361,0.0325,0.036,0.0365,0.3269,0.4346,"A08",0.738322451029633,0.822262619286791,7.58236927581475,8.09149162219381,6.29207036416645,2020-02-26,"Tank8",17,7.69304823811373
"A","09",0.0351,0.0317,0.0355,0.0369,0.2601,0.3311,"A09",0.771272974812798,0.855114966984343,7.60034887116676,8.09149162219381,6.06986664461121,2020-02-26,"Tank9",17,7.71177146916985
"A","10",0.0361,0.0332,0.037,0.0367,0.266,0.3342,"A10",0.782872555630479,0.866679986850978,7.60652134898034,8.09149162219381,5.99358308526539,2020-02-26,"Tank10",16.9,7.71962284829706
"A","11",0.0365,0.0341,0.0369,0.0387,0.4041,0.3259,"A11",1.28242677824268,1.3647457876569,7.81785249479398,8.09149162219381,3.38181314616062,2020-02-26,"Tank11",17,7.93604256458592
"A","12",0.0365,0.0335,0.036,0.0356,0.3853,0.2992,"A12",1.33547898523287,1.41763992559636,7.83584818870953,8.09149162219381,3.15941046991997,2020-02-26,"Tank12",17,7.95443853713527
"B","02",0.0407,0.0378,0.0421,0.0355,0.4044,0.3141,"B02",1.34126984126984,1.42341352777778,7.83777502762162,8.09149162219381,3.13559732146651,2020-02-26,"Sump",13.7,8.00661438219778
"B","03",0.0348,0.0317,0.0358,0.0356,0.3496,0.3464,"B03",1.02356358941252,1.10665388169787,7.71955530229957,8.09149162219381,4.59663480184634,2020-02-26,"Tank1",17,7.83516714870458
"B","04",0.0352,0.032,0.0348,0.0359,0.3266,0.3218,"B04",1.02654558155781,1.10962698899755,7.72080462339526,8.09149162219381,4.58119486624465,2020-02-26,"Tank2",17,7.83645383787394
"B","05",0.0338,0.0306,0.0345,0.0351,0.2784,0.3154,"B05",0.881616595135908,0.965129818490701,7.65609796273348,8.09149162219381,5.38088253426731,2020-02-26,"Tank3",17,7.76963761000928
"B","06",0.0386,0.0354,0.0392,0.0402,0.3046,0.3652,"B06",0.824907521578298,0.908589709617756,7.62824944110671,8.09149162219381,5.72505296571639,2020-02-26,"Tank4",17.2,7.73788935184347
"B","07",0.034,0.0308,0.034,0.0353,0.2721,0.3248,"B07",0.829015544041451,0.912685492227979,7.63032140010945,8.09149162219381,5.69944632729325,2020-02-26,"Tank7",17,7.74291756245443
"B","08",0.0403,0.0372,0.0412,0.0434,0.283,0.3474,"B08",0.800725833058397,0.884480070438799,7.61586960136684,8.09149162219381,5.87805120532307,2020-02-26,"Tank8",17,7.72791022807226
"B","09",0.0361,0.0328,0.0363,0.0363,0.2656,0.3249,"B09",0.806518723994452,0.890255701456311,7.61886431026636,8.09149162219381,5.84104061395933,2020-02-26,"Tank9",17,7.73102163221904
"B","10",0.0375,0.0348,0.0378,0.0366,0.2566,0.3209,"B10",0.784154929577465,0.867958539964789,7.60719890141367,8.09149162219381,5.98520944459483,2020-02-26,"Tank10",16.9,7.72032777026064
"B","11",0.0338,0.0307,0.0349,0.0361,0.3963,0.3116,"B11",1.32397959183673,1.40617479464286,7.83200047771998,8.09149162219381,3.20696302474179,2020-02-26,"Tank11",17,7.9505069043889
