"Sample.Name","pHmean","SE"
"Sump",8.0353119740942,0.00433198181953723
"Tank1",7.92663515973359,0.00211435295900681
"Tank10",7.75388437763358,0.00657293793822431
"Tank11",7.91109645027594,0.0042232608187141
"Tank12",7.92524824548665,0.00373514620425462
"Tank13",7.95283291731387,0.00132554683822308
"Tank14",7.95214116122107,0.00448718612170265
"Tank15",7.94427725227055,0.00209296383090591
"Tank16",7.93959096568225,0.00387908263462293
"Tank17",7.88841420115671,0.00580727003317544
"Tank18",7.87120122273195,0.00335203084963663
"Tank19",7.84986725175608,0.000889304350570558
"Tank2",7.82978786162935,0.0159599411657589
"Tank20",7.82382931712447,0.00646729392999651
"Tank3",7.81129101808922,0.0347065882869233
"Tank4",7.77238312993738,0.0075136533147204
"Tank7",7.76411813672525,0.00799831558901296
"Tank8",7.78344946326439,0.00849833321553977
"Tank9",7.76441331558652,0.00434850417335086
