"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.036,0.0548,0.0475,0.0362,0.4377,0.3136,"A02",1.43926288078225,1.52111459702896,7.86934209161666,8.09149162219381,2.74547068636679,2020-02-20,"Sump",14,8.03444926948862
"A","03",0.0397,0.0446,0.0486,0.0393,0.3102,0.3633,"A03",0.844176451920025,0.927801228181529,7.63789227242686,8.09149162219381,5.60588048466607,2020-02-20,"Tank1",17,7.75077181902264
"A","04",0.0439,0.0472,0.0495,0.0392,0.3323,0.3633,"A04",0.90989010989011,0.993319092307692,7.6694089884932,8.09149162219381,5.21637608253718,2020-02-20,"Tank2",17,7.78341238029178
"A","05",0.0367,0.0377,0.0432,0.037,0.3152,0.3932,"A05",0.792679439519588,0.87645765112954,7.61167882100576,8.09149162219381,5.92984363812469,2020-02-20,"Tank3",17,7.72355475899837
"A","06",0.0361,0.0364,0.0413,0.0358,0.3155,0.3637,"A06",0.86581964673071,0.949379937093276,7.64849948626568,8.09149162219381,5.47478952722468,2020-02-20,"Tank4",17,7.76176727990387
"A","07",0.0357,0.0363,0.0413,0.0358,0.405,0.5224,"A07",0.766320166320166,0.850176915384615,7.59768899805709,8.09149162219381,6.10273911403789,2020-02-20,"Tank7",17,7.70900345490162
"A","08",0.0356,0.0336,0.0372,0.0357,0.2506,0.2989,"A08",0.829128440366972,0.912798052178899,7.63037821646969,8.09149162219381,5.69874415317139,2020-02-20,"Tank8",17,7.74297652503274
"A","09",0.0354,0.0396,0.0438,0.0354,0.2878,0.3353,"A09",0.851457975986278,0.935061056946827,7.64148683271235,8.09149162219381,5.56145653351684,2020-02-20,"Tank9",17,7.75449909434529
"A","10",0.0376,0.0363,0.0392,0.0372,0.2692,0.3306,"A10",0.799520219328307,0.883278048834818,7.61524400016447,8.09149162219381,5.88578279835407,2020-02-20,"Tank10",17,7.72726014475455
"A","11",0.0377,0.0372,0.0394,0.0376,0.3857,0.2875,"A11",1.40451248992748,1.48646774496374,7.85836520359471,8.09149162219381,2.88113032162915,2020-02-20,"Tank11",17,7.97742934252301
"A","12",0.035,0.0331,0.0358,0.0354,0.6273,0.5105,"A12",1.25195024246258,1.33436005671516,7.807222317629,8.09149162219381,3.51318789955982,2020-02-20,"Tank12",17,7.92516639014477
"B","02",0.0473,0.0521,0.0529,0.04,0.4138,0.3004,"B02",1.44819466248038,1.53001976648352,7.8721266735441,8.09149162219381,2.71105698296749,2020-02-20,"Sump",14,8.03730673210862
"B","03",0.0348,0.0335,0.0361,0.0349,0.3037,0.343,"B03",0.880378096479791,0.96389500994133,7.65550649828485,8.09149162219381,5.38819224273948,2020-02-20,"Tank1",17,7.76902517133203
"B","04",0.0446,0.0427,0.0456,0.0434,0.2748,0.2955,"B04",0.929111907606531,1.01248361867782,7.67825588831159,8.09149162219381,5.10704024890514,2020-02-20,"Tank2",17,7.79255879684493
"B","05",0.0387,0.0362,0.0396,0.0382,0.3098,0.3657,"B05",0.839252908756889,0.922892354715248,7.63544655743603,8.09149162219381,5.63610624655306,2020-02-20,"Tank3",17,7.74823513179922
"B","06",0.038,0.0356,0.0387,0.0375,0.3137,0.364,"B06",0.85512584407612,0.938717996623695,7.64328746178258,8.09149162219381,5.53920316968352,2020-02-20,"Tank4",17,7.75636576224099
"B","07",0.0413,0.0385,0.0413,0.0422,0.2991,0.3528,"B07",0.836123631680618,0.919772401320026,7.6338856857851,8.09149162219381,5.65539652977659,2020-02-20,"Tank7",17,7.74661591538033
"B","08",0.0369,0.0345,0.0374,0.0367,0.3033,0.3625,"B08",0.826928988625884,0.910605153704273,7.62927011491329,8.09149162219381,5.7124388043945,2020-02-20,"Tank8",17,7.74182651195257
"B","09",0.0379,0.0354,0.0388,0.0367,0.2759,0.3307,"B09",0.824633230979188,0.908316236267486,7.62811078098213,8.09149162219381,5.72676661915706,2020-02-20,"Tank9",17,7.74062320825831
"B","10",0.0358,0.0328,0.0358,0.036,0.2754,0.3323,"B10",0.818089773877826,0.901792275396557,7.62479107456683,8.09149162219381,5.76779374456604,2020-02-20,"Tank10",17,7.73717691411913
"B","11",0.0366,0.0339,0.0362,0.0364,0.4205,0.3129,"B11",1.39689418562658,1.47887213940051,7.85592761935241,8.09149162219381,2.91125559835323,2020-02-20,"Tank11",17,7.97494185691952
