"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0384,0.0364,0.039,0.0383,0.416,0.3184,"A02",1.35849731663685,1.44058967388193,7.84346523014838,8.09149162219381,3.06527403878329,2020-02-20,"Sump",14,8.00786831548694
"A","03",0.0398,0.0379,0.0416,0.0381,0.368,0.321,"A03",1.1803628601921,1.26298596905016,7.78134585783798,8.09149162219381,3.83298628778342,2020-02-20,"Tank1",17,7.89865973849117
"A","04",0.0356,0.0331,0.0373,0.0354,0.2764,0.3512,"A04",0.775230818210761,0.859061017987902,7.60246387238964,8.09149162219381,6.0437280619909,2020-02-20,"Tank3",17,7.71397199427697
"A","05",0.0372,0.0356,0.0389,0.0361,0.3591,0.3175,"A05",1.16052913836253,1.24321134179478,7.77393695773312,8.09149162219381,3.92455037078309,2020-02-20,"Tank2",17,7.89106185355652
"A","06",0.0351,0.0322,0.0364,0.0354,0.2986,0.3552,"A06",0.835478806907378,0.919129497802198,7.63356342389359,8.09149162219381,5.65937925516966,2020-02-20,"Tank4",17,7.74628157972098
"A","07",0.0388,0.0365,0.0403,0.0384,0.2894,0.3546,"A07",0.804893549412139,0.888635369081665,7.61802602938965,8.09149162219381,5.85140064293598,2020-02-20,"Tank7",17,7.73015076910378
"A","08",0.0366,0.0337,0.0378,0.0365,0.2891,0.3513,"A08",0.814732142857143,0.8984446484375,7.62307875007535,8.09149162219381,5.7889557820671,2020-02-20,"Tank8",17,7.73539889935542
"A","09",0.0397,0.0407,0.0465,0.0392,0.3023,0.3623,"A09",0.828643692696807,0.912314748814417,7.63013421452058,8.09149162219381,5.70175969048522,2020-02-20,"Tank9",17,7.74272330390319
"A","10",0.0401,0.0392,0.0441,0.0459,0.3041,0.3732,"A10",0.801422827095577,0.885174987782246,7.61623090654195,8.09149162219381,5.87358595723304,2020-02-20,"Tank10",17,7.72828565605912
"A","11",0.0467,0.0521,0.0576,0.0481,0.4257,0.3253,"A11",1.39767179872324,1.47964743559895,7.85617695035346,8.09149162219381,2.9081742010944,2020-02-20,"Tank11",17,7.97519630724676
"A","12",0.0353,0.0369,0.0398,0.0359,0.3731,0.2832,"A12",1.38220757825371,1.4642292907743,7.85119601469647,8.09149162219381,2.96973189514583,2020-02-20,"Tank12",17,7.97011244341126
"B","02",0.0381,0.0348,0.0378,0.037,0.418,0.314,"B02",1.38586368553913,1.46787450468806,7.85237793276558,8.09149162219381,2.95512497068373,2020-02-20,"Sump",14,8.01702912943521
"B","03",0.0404,0.0378,0.0418,0.0395,0.3811,0.3255,"B03",1.20941672522839,1.29195326809557,7.79200704207388,8.09149162219381,3.70122832851355,2020-02-20,"Tank1",17,7.90958609086864
"B","04",0.0348,0.0314,0.0341,0.0353,0.2977,0.3664,"B04",0.801084990958409,0.884838158227848,7.61605581409775,8.09149162219381,5.87574986535258,2020-02-20,"Tank3",17,7.72810372104625
"B","05",0.0365,0.0336,0.0369,0.0366,0.3491,0.3067,"B05",1.16944753429737,1.25210316536893,7.77728186446291,8.09149162219381,3.88321180323629,2020-02-20,"Tank2",17,7.89449256614922
"B","06",0.0348,0.0318,0.0356,0.0352,0.3161,0.38,"B06",0.825290697674419,0.908971744040698,7.62844307881437,8.09149162219381,5.72265986297717,2020-02-20,"Tank4",17,7.74096812166594
"B","07",0.0366,0.0337,0.0375,0.0374,0.3066,0.3593,"B07",0.847663551401869,0.931277937850467,7.63961701925938,8.09149162219381,5.58456492366634,2020-02-20,"Tank7",17,7.75256039232861
"B","08",0.0371,0.0346,0.0381,0.0404,0.2925,0.3438,"B08",0.841931216931217,0.92556268287037,7.63677850697257,8.09149162219381,5.61964513408176,2020-02-20,"Tank8",17,7.74961669303204
"B","09",0.0394,0.0387,0.0434,0.0393,0.2969,0.3484,"B09",0.846607669616519,0.930225202064897,7.63909541877353,8.09149162219381,5.59101120712315,2020-02-20,"Tank9",17,7.7520195179596
"B","10",0.0393,0.0396,0.0448,0.0389,0.299,0.3474,"B10",0.857425742574257,0.941011042574257,7.64441313140465,8.09149162219381,5.5252914006967,2020-02-20,"Tank10",17,7.75753256650889
"B","11",0.0369,0.0361,0.0386,0.037,0.4016,0.3024,"B11",1.38566552901024,1.46767693856655,7.85231394299497,8.09149162219381,2.95591579855079,2020-02-20,"Tank11",17,7.97125359421941
"B","12",0.0357,0.033,0.0368,0.0361,0.3861,0.2955,"B12",1.36546651180798,1.44753810433604,7.84574951633995,8.09149162219381,3.03704332066331,2020-02-20,"Tank12",17,7.96455179037592
"C","02",0.0362,0.0329,0.0357,0.0361,0.4002,0.3031,"C02",1.37345794392523,1.45550572598131,7.84835655030746,8.09149162219381,3.00482387226938,2020-02-20,"Sump",14,8.01289654757561
