"Sample.Name","pHmean","SE"
"Sump",8.05328016483444,0.000593053569258486
"Tank1",7.82122705831515,0.00614699790543971
"Tank10",7.79868198667871,0.00477833135510858
"Tank11",7.96093248032415,0.00298137928212155
"Tank12",7.93917356225659,0.0026441471525784
"Tank13",7.98734709782083,0.00118000507999536
"Tank14",7.9846138507116,0.00712303259123192
"Tank15",7.98558172106573,0.00348332200901815
"Tank16",7.98992032203469,0.00144207269015815
"Tank17",7.9528322506736,0.00304878685971897
"Tank18",7.87180748912819,0.00175144465031291
"Tank19",7.80940230694949,0.0322538313440588
"Tank2",7.83222493900481,0.00475718757445506
"Tank20",7.83001037921065,0.00274031739633428
"Tank3",7.70454029726367,0.00491490027863557
"Tank4",7.75525870992099,0.00575261683189533
"Tank7",7.76353440587153,0.00479663373146472
"Tank8",7.75666239484964,0.00354907522716585
"Tank9",7.73970483763322,0.0077151759254988
