"Sample.Name","pHmean","SE"
"Sump",8.17028620276615,0.00168984023190195
"Tank1",8.01477228323123,0.00172031467431801
"Tank20",7.94759024199796,0.00161057920003793
"Tank5",7.86642320601971,0.000519476297948316
"Tank7",7.94397173756603,0.000975077686779876
"TrisG",8.20256436532301,0.000624714955447097
"TrisP",8.20070780921964,0.000653631287819181
