"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0342,0.0322,0.0341,0.0337,0.3104,0.2634,"A02",1.21279373368146,1.29532021475196,7.79416912289351,8.09008870581408,3.65780393369361,2020-01-31,"Sump",15,7.94191289149586
"A","03",0.0355,0.0333,0.0385,0.0356,0.2745,0.2961,"A03",0.936310679611651,1.01966094194175,7.68247577879865,8.09008870581408,5.03842345662408,2020-01-31,"Tank1",17,7.79691913300191
"A","04",0.0348,0.0327,0.0364,0.0347,0.2841,0.2961,"A04",0.968052347959969,1.05130803598922,7.69665000555833,8.09008870581408,4.86321861925944,2020-01-31,"Tank2",17,7.81155380158372
"A","05",0.0348,0.0317,0.0344,0.0347,0.2816,0.2858,"A05",0.99403578528827,1.077214055666,7.70795673286653,8.09008870581408,4.72345838028855,2020-01-31,"Tank3",17,7.82321552352994
"A","06",0.0342,0.0324,0.0366,0.0375,0.2846,0.2946,"A06",0.97722811150373,1.0604564603455,7.70067251296396,8.09008870581408,4.81349719404517,2020-01-31,"Tank4",17,7.81570384095315
"A","07",0.0343,0.0325,0.0372,0.0343,0.3037,0.3105,"A07",0.99231613611416,1.07549953018661,7.70721637445505,8.09008870581408,4.7326098054262,2020-01-31,"Tank7",17,7.82245224960266
"A","08",0.0374,0.0352,0.0407,0.0368,0.2885,0.3025,"A08",0.967606707317073,1.05086372313262,7.69645380532581,8.09008870581408,4.86564381185814,2020-01-31,"Tank8",17,7.81135134569463
"A","09",0.038,0.036,0.0405,0.0357,0.2793,0.2988,"A09",0.942440521872601,1.02577252033768,7.68524509753552,8.09008870581408,5.00419245079005,2020-01-31,"Tank9",17,7.79977977597474
"A","10",0.0355,0.0336,0.0395,0.035,0.2788,0.295,"A10",0.959765625,1.04304600332031,7.6929887969992,8.09008870581408,4.908474100284,2020-01-31,"Tank10",17.2,7.80484541067694
"A","11",0.035,0.0335,0.0357,0.0339,0.3223,0.2744,"A11",1.20892410341952,1.29146211405338,7.79276556866193,8.09008870581408,3.67515299230863,2020-01-31,"Tank11",17,7.91036318446151
"A","12",0.0344,0.0324,0.037,0.0345,0.321,0.2753,"A12",1.21116708648195,1.29369841414778,7.79357959337237,8.09008870581408,3.66509099249586,2020-01-31,"Tank12",17,7.91119709093168
"B","02",0.0339,0.032,0.0344,0.0339,0.3319,0.2847,"B02",1.19816220535358,1.28073228106272,7.78884161170517,8.09008870581408,3.72365625475051,2020-01-31,"Sump",15,7.93642577604636
"B","03",0.0382,0.0375,0.0442,0.0374,0.2774,0.3049,"B03",0.920458891013384,1.00385638374761,7.67524095297137,8.09008870581408,5.12785171990235,2020-01-31,"Tank1",17,7.7894425636703
"B","04",0.0351,0.0332,0.0377,0.0353,0.2718,0.2754,"B04",1.00378947368421,1.08693868294737,7.71213512880477,8.09008870581408,4.6718100474929,2020-01-31,"Tank2",17,7.82752239154271
"B","05",0.0352,0.033,0.0383,0.0348,0.3072,0.3104,"B05",1.00770642201835,1.09084396073394,7.71380323500571,8.09008870581408,4.65119091386418,2020-01-31,"Tank3",17,7.8292413814155
"B","06",0.0355,0.0337,0.038,0.0345,0.2888,0.2913,"B06",1.00707825403067,1.09021766437279,7.71353609598199,8.09008870581408,4.65449296694948,2020-01-31,"Tank4",17,7.82896610911541
"B","07",0.036,0.0336,0.0372,0.0354,0.275,0.2856,"B07",0.971887550200803,1.05513181124498,7.69833529135886,8.09008870581408,4.84238713196911,2020-01-31,"Tank7",17,7.81329268605724
"B","08",0.037,0.0353,0.0409,0.0361,0.2802,0.2914,"B08",0.977724741447892,1.06095161058075,7.7008892941541,8.09008870581408,4.81081760426532,2020-01-31,"Tank8",17,7.81592745610874
"B","09",0.0362,0.0344,0.04,0.0361,0.2989,0.322,"B09",0.937965260545906,1.02131059305211,7.68322482057947,8.09008870581408,5.02916469806087,2020-01-31,"Tank9",17,7.79769294185784
"B","10",0.0361,0.0345,0.0411,0.035,0.307,0.3255,"B10",0.958318739054291,1.04160342837128,7.69234673757121,8.09008870581408,4.9164104709634,2020-01-31,"Tank10",17.2,7.80418314000969
"B","11",0.0354,0.0329,0.0361,0.0355,0.3098,0.2697,"B11",1.18543897216274,1.26804695674518,7.78416304429242,8.09008870581408,3.78148710905732,2020-01-31,"Tank11",17,7.90154776462854
"B","12",0.036,0.0344,0.0385,0.0362,0.3219,0.2807,"B12",1.18719008264463,1.26979284979339,7.7848095274204,8.09008870581408,3.77349605788977,2020-01-31,"Tank12",17,7.90221042539396
"C","02",0.0355,0.0339,0.0363,0.0351,0.3061,0.2641,"C02",1.19456617002629,1.2771469601227,7.78752365220557,8.09008870581408,3.73994729366902,2020-01-31,"Sump",15,7.93506796286463
