"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0352,0.0314,0.0329,0.0348,0.3779,0.2699,"A02",1.46124684077506,1.54303305581297,7.87709746703971,8.09008870581408,2.63274293421906,2020-01-31,"Sump",15,8.02704413395589
"A","03",0.0323,0.0322,0.0346,0.0328,0.3252,0.2872,"A03",1.16025386751289,1.24293689111464,7.77477258831958,8.09008870581408,3.89756069383881,2020-01-31,"Tank1",17,7.89191899551525
"A","04",0.0348,0.0328,0.0364,0.0348,0.3285,0.3083,"A04",1.08753218094888,1.17043187881574,7.74663240012441,8.09008870581408,4.24539604173734,2020-01-31,"Tank2",17,7.86302609770132
"A","05",0.0333,0.0304,0.033,0.0337,0.3102,0.3126,"A05",1.00071633237822,1.0838746980659,7.7108224262817,8.09008870581408,4.68803610595541,2020-01-31,"Tank3",17,7.82616948426038
"A","06",0.0349,0.0322,0.0353,0.035,0.3008,0.3157,"A06",0.957902247591866,1.04118817784517,7.69216176299115,8.09008870581408,4.91869690547348,2020-01-31,"Tank4",17,7.80692163246321
"A","07",0.0385,0.038,0.0421,0.0379,0.3026,0.3091,"A07",0.991031390134529,1.07421861210762,7.70666252958586,8.09008870581408,4.73945577324348,2020-01-31,"Tank7",17,7.82188123217127
"A","08",0.0366,0.0348,0.0391,0.0354,0.2995,0.3073,"A08",0.987008166295471,1.07020737546399,7.70492411875758,8.09008870581408,4.76094392858384,2020-01-31,"Tank8",17,7.8200887529472
"A","09",0.0349,0.0337,0.0378,0.0345,0.2885,0.3003,"A09",0.97071129707113,1.05395906276151,7.69781902821593,8.09008870581408,4.8487685594379,2020-01-31,"Tank9",17,7.81276002941496
"A","10",0.0336,0.0308,0.0337,0.0337,0.3099,0.326,"A10",0.95482546201232,1.03812055954825,7.6907931242461,8.09008870581408,4.93561438060648,2020-01-31,"Tank10",17.2,7.80258047784354
"A","11",0.0352,0.0327,0.0354,0.0362,0.3822,0.2974,"A11",1.33524904214559,1.41741066762452,7.83670428095955,8.09008870581408,3.13203518612141,2020-01-31,"Tank11",17,7.95531318101183
"A","12",0.035,0.0317,0.0349,0.0354,0.3498,0.2793,"A12",1.30204918032787,1.38430972479508,7.82551603325607,8.09008870581408,3.27033092193258,2020-01-31,"Tank12",17,7.94387899947377
"B","02",0.0347,0.0315,0.0336,0.0347,0.412,0.2887,"B02",1.49157193257546,1.57326779400235,7.88637106160797,8.09008870581408,2.51811385034265,2020-01-31,"Sump",15,8.03653465888768
"B","03",0.0355,0.0361,0.0392,0.0358,0.3074,0.2761,"B03",1.14539306846999,1.22812036982248,7.76914863718888,8.09008870581408,3.96707725089037,2020-01-31,"Tank1",17,7.8861492959832
"B","04",0.0362,0.0348,0.0378,0.0366,0.3334,0.3059,"B04",1.11393350765783,1.19675454277176,7.75703172802891,8.09008870581408,4.11685198885167,2020-01-31,"Tank2",17,7.87371048759356
"B","05",0.0336,0.0314,0.0344,0.0341,0.2965,0.2978,"B05",1.00646633701027,1.08960757055915,7.71327572928964,8.09008870581408,4.65771130857484,2020-01-31,"Tank3",17,7.82869780965415
"B","06",0.0345,0.0329,0.0378,0.0361,0.8196,1.2304,"B06",0.65919395465995,0.74336988627204,7.53716631280435,8.09008870581408,6.83456527012331,2020-01-31,"Tank4",17,7.64584646122302
"B","07",0.0339,0.0318,0.0362,0.0338,0.3173,0.3232,"B07",0.994775339602926,1.07795140647858,7.70827479155087,8.09008870581408,4.71952691926375,2020-01-31,"Tank7",17,7.82354341266654
"B","08",0.0358,0.0333,0.0355,0.0354,0.3088,0.3171,"B08",0.978368794326241,1.06159374450355,7.70117028429162,8.09008870581408,4.80734434027846,2020-01-31,"Tank8",17,7.81621729846088
"B","09",0.0365,0.0344,0.0377,0.036,0.2974,0.3128,"B09",0.956095791001451,1.03938710359216,7.69135866311471,8.09008870581408,4.92862386555561,2020-01-31,"Tank9",17,7.8060925971133
"B","10",0.0346,0.0328,0.037,0.0361,0.3113,0.325,"B10",0.966841186736475,1.05010048342059,7.69611659044343,8.09008870581408,4.86981205889029,2020-01-31,"Tank10",17.2,7.80807117026155
"B","11",0.0338,0.031,0.0328,0.0343,0.4056,0.3151,"B11",1.32753726046842,1.40972186320085,7.83412698199786,8.09008870581408,3.16389267317021,2020-01-31,"Tank11",17,7.95267989928404
"B","12",0.035,0.0316,0.0352,0.0348,0.4036,0.3191,"B12",1.31010207673354,1.39233862759592,7.82825221920673,8.09008870581408,3.23650946397143,2020-01-31,"Tank12",17,7.94667603349052
"C","02",0.035,0.0337,0.036,0.035,0.3881,0.2716,"C02",1.50424448217317,1.58590258573854,7.89019862640876,8.09008870581408,2.47080207243795,2020-01-31,"Sump",15,8.04045023251596
"C","03",0.0373,0.0353,0.0389,0.0369,0.3277,0.3038,"C03",1.10365623822088,1.1865078944591,7.75300918074785,8.09008870581408,4.16657390695829,2020-01-31,"Tank1",17,7.86957865194959
"C","04",0.0361,0.0331,0.0364,0.036,0.3169,0.2885,"C04",1.12569389373513,1.20847988877875,7.76159557201432,8.09008870581408,4.06043920833263,2020-01-31,"Tank2",17,7.87839685345552
"C","05",0.037,0.0346,0.0382,0.0354,0.3101,0.3036,"C05",1.03782771535581,1.1208755076779,7.72644676929661,8.09008870581408,4.49490666593229,2020-01-31,"Tank3",17,7.84226316303218
"C","06",0.0365,0.0341,0.0376,0.0362,0.2828,0.2898,"C06",0.986138613861386,1.06934041386139,7.70454758486416,8.09008870581408,4.76559819020085,2020-01-31,"Tank4",17,7.81970047458015
"C","07",0.0368,0.0345,0.0366,0.0364,0.2952,0.2964,"C07",1.00345887778632,1.08660907205995,7.71199408071518,8.09008870581408,4.67355351526835,2020-01-31,"Tank7",17,7.8273770303679
"C","08",0.036,0.0339,0.0376,0.0352,0.2883,0.2902,"C08",1.00710339384373,1.09024272928177,7.7135467898804,8.09008870581408,4.65436078176831,2020-01-31,"Tank8",17,7.82897712871216
"C","09",0.0373,0.0364,0.042,0.0367,0.3322,0.3368,"C09",1.00338524035206,1.08653565402844,7.71196265797348,8.09008870581408,4.67394192561647,2020-01-31,"Tank9",17,7.82734464653074
"C","10",0.0371,0.035,0.039,0.0366,0.3254,0.3277,"C10",1.00587828492393,1.089021270574,7.71302538787797,8.09008870581408,4.66080572967177,2020-01-31,"Tank10",17.2,7.825495569031
"C","11",0.0329,0.03,0.0325,0.0332,0.3917,0.3011,"C11",1.34699962728289,1.4291262418934,7.84060682252291,8.09008870581408,3.0837966351577,2020-01-31,"Tank11",17,7.95929974104021
"C","12",0.0344,0.0311,0.0344,0.0347,0.381,0.2999,"C12",1.31825037707391,1.40046265007541,7.83100610900879,8.09008870581408,3.20246917217485,2020-01-31,"Tank12",17,7.94949070272707
"D","01",0.0343,0.0308,0.0332,0.0346,0.3509,0.2807,"D01",1.29368932038835,1.37597477305825,7.82266007393408,8.09008870581408,3.30563287504885,2020-01-31,"Tank13",17,7.94095903564965
"D","02",0.0344,0.0311,0.0345,0.0344,0.2967,0.2321,"D02",1.34412955465587,1.42626472064777,7.83965634249748,8.09008870581408,3.09554533235994,2020-01-31,"Tank14",17,7.95832888072748
"D","03",0.0378,0.0338,0.0365,0.0372,0.3733,0.3024,"D03",1.27617260787992,1.35851025159475,7.81662390573142,8.09008870581408,3.38024476648984,2020-01-31,"Tank15",17,7.93478591422575
"D","04",0.0365,0.0322,0.0346,0.0365,0.3725,0.2981,"D04",1.29146110056926,1.37375319222011,7.82189616742167,8.09008870581408,3.31507537364422,2020-01-31,"Tank16",17,7.94017792340446
"D","05",0.0367,0.0327,0.0353,0.0363,0.3392,0.3118,"D05",1.10834236186349,1.19118005579632,7.75484734198176,8.09008870581408,4.14385275641532,2020-01-31,"Tank17",17,7.87146690584874
"D","06",0.0351,0.031,0.034,0.0351,0.3469,0.3103,"D06",1.14332247557003,1.22605594625407,7.7683600364715,8.09008870581408,3.97682498971071,2020-01-31,"Tank18",17,7.88534007457164
"D","07",0.0341,0.0305,0.0333,0.0346,0.3468,0.3256,"D07",1.08224811514736,1.16516355688828,7.74452484540591,8.09008870581408,4.27144711231441,2020-01-31,"Tank19",17,7.86085976181576
"D","08",0.035,0.0315,0.0332,0.0355,0.3251,0.2921,"D08",1.13428792569659,1.21704831482198,7.76490464350804,8.09008870581408,4.01953642451836,2020-01-31,"Tank20",17,7.88179379139533
"E","01",0.0337,0.0296,0.0317,0.0341,0.4076,0.3257,"E01",1.28610354223433,1.36841159673025,7.82005476002156,8.09008870581408,3.33783664941104,2020-01-31,"Tank13",17,7.93829489137622
"E","02",0.0348,0.0311,0.0334,0.035,0.385,0.2989,"E02",1.33320768940822,1.41537539709763,7.83602330524366,8.09008870581408,3.14045259340404,2020-01-31,"Tank14",17,7.95461745201752
"E","03",0.0373,0.0334,0.0352,0.0364,0.3474,0.2794,"E03",1.28478172174623,1.36709371460628,7.8195994296243,8.09008870581408,3.34346489915978,2020-01-31,"Tank15",17,7.93782923553222
"E","04",0.0336,0.0296,0.0326,0.0347,0.3966,0.317,"E04",1.29156371337804,1.37385549929403,7.82193137139352,8.09008870581408,3.31464022425179,2020-01-31,"Tank16",17,7.94021392108793
"E","05",0.0349,0.0308,0.0335,0.0357,0.352,0.3212,"E05",1.11676542349251,1.19957802091321,7.75813450355279,8.09008870581408,4.1032207968588,2020-01-31,"Tank17",17,7.87484301130712
"E","06",0.035,0.0308,0.0332,0.0357,0.3701,0.3237,"E06",1.16839199447895,1.2510507705314,7.77782605741692,8.09008870581408,3.85981736112174,2020-01-31,"Tank18",17,7.89505064342603
"E","07",0.0351,0.0312,0.0337,0.0362,0.367,0.3384,"E07",1.10243741765481,1.18529270536891,7.75252998446277,8.09008870581408,4.17249715826622,2020-01-31,"Tank19",17,7.86908635471639
"E","08",0.0339,0.0298,0.032,0.0344,0.2779,0.252,"E08",1.12801822323462,1.2107972929385,7.76249268845713,8.09008870581408,4.04935012791044,2020-01-31,"Tank20",17,7.87931787137014
"F","01",0.0337,0.0294,0.031,0.0359,0.3698,0.2947,"F01",1.29330783938815,1.37559442868069,7.82252937030998,8.09008870581408,3.30724847691492,2020-01-31,"Tank13",17,7.94082539072246
"F","02",0.0343,0.0304,0.0339,0.0343,0.3634,0.2832,"F02",1.33574007220217,1.41790023465704,7.83686795011732,8.09008870581408,3.13001210375827,2020-01-31,"Tank14",17,7.95548039193577
"F","03",0.036,0.0327,0.0366,0.0357,0.4055,0.3227,"F03",1.30272346368715,1.38498199912709,7.82574569762782,8.09008870581408,3.26749208567133,2020-01-31,"Tank15",17,7.94411378889145
"F","04",0.0377,0.0341,0.0374,0.038,0.3679,0.2929,"F04",1.30681818181818,1.38906451704545,7.82713818347542,8.09008870581408,3.25027984118009,2020-01-31,"Tank16",17,7.94553727901927
"F","05",0.0354,0.0314,0.035,0.0353,0.269,0.2433,"F05",1.14059500959693,1.22333660676584,7.76731937373512,8.09008870581408,3.98968841771782,2020-01-31,"Tank17",17,7.88427213054378
"F","06",0.0395,0.0356,0.0385,0.0396,0.3475,0.3075,"F06",1.15953886203049,1.24222401599107,7.77450343039656,8.09008870581408,3.90088770214248,2020-01-31,"Tank18",17,7.89164291422717
"F","07",0.0361,0.032,0.0352,0.0367,0.4132,0.3742,"F07",1.12470449172577,1.20749343469267,7.76121320843001,8.09008870581408,4.06516552961551,2020-01-31,"Tank19",17,7.87800428454935
"F","08",0.0348,0.032,0.0347,0.0348,0.3689,0.329,"F08",1.144750254842,1.2274794714577,7.76890394887516,8.09008870581408,3.97010179515212,2020-01-31,"Tank20",17,7.88589821430359
