"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0341,0.0308,0.0332,0.0344,0.4409,0.1974,"A01",2.50030506406345,2.57899540512508,8.12966229896882,8.09008870581408,0.489161424476057,2020-01-30,"Tris",25
"A","01",0.0341,0.0308,0.0332,0.0344,0.4409,0.1974,"A01",2.50030506406345,2.57899540512508,8.12966229896882,8.09008870581408,0.489161424476057,2020-01-30,"Tris",25
"A","01",0.0341,0.0308,0.0332,0.0344,0.4409,0.1974,"A01",2.50030506406345,2.57899540512508,8.12966229896882,8.09008870581408,0.489161424476057,2020-01-30,"Tris",25
"B","01",0.0354,0.0333,0.0339,0.0357,0.4345,0.1935,"B01",2.51663527934714,2.59527696453233,8.13287042635218,8.09008870581408,0.52881645793763,2020-01-30,"Tris",25
"B","01",0.0354,0.0333,0.0339,0.0357,0.4345,0.1935,"B01",2.51663527934714,2.59527696453233,8.13287042635218,8.09008870581408,0.52881645793763,2020-01-30,"Tris",25
"B","01",0.0354,0.0333,0.0339,0.0357,0.4345,0.1935,"B01",2.51663527934714,2.59527696453233,8.13287042635218,8.09008870581408,0.52881645793763,2020-01-30,"Tris",25
"C","01",0.0354,0.0344,0.0365,0.0356,0.4523,0.2031,"C01",2.51021634615385,2.58887715655048,8.13161140415649,8.09008870581408,0.513253931475077,2020-01-30,"Tris",25
"C","01",0.0354,0.0344,0.0365,0.0356,0.4523,0.2031,"C01",2.51021634615385,2.58887715655048,8.13161140415649,8.09008870581408,0.513253931475077,2020-01-30,"Tris",25
"C","01",0.0354,0.0344,0.0365,0.0356,0.4523,0.2031,"C01",2.51021634615385,2.58887715655048,8.13161140415649,8.09008870581408,0.513253931475077,2020-01-30,"Tris",25
