"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0361,0.0325,0.0344,0.0356,0.385,0.2414,"A02",1.70120481927711,1.78227607951807,7.94640629820825,8.09008870581408,1.77603006383068,2020-01-31,"Sump",13.7,8.11801101528983
"A","03",0.0362,0.0337,0.0353,0.036,0.3534,0.2748,"A03",1.3345848977889,1.41674850208594,7.83648282721252,8.09008870581408,3.13477253246068,2020-01-31,"Tank1",17.8,7.94303651473864
"A","04",0.0344,0.0317,0.0335,0.0347,0.3605,0.2795,"A04",1.33699633699634,1.41915275641026,7.83728645008356,8.09008870581408,3.12483910774478,2020-01-31,"Tank2",17.7,7.94535998963279
"A","05",0.0339,0.0314,0.0355,0.0343,0.2906,0.3061,"A05",0.957809030347891,1.04109523834197,7.69212035328728,8.09008870581408,4.91920876270233,2020-01-31,"Tank3",17.5,7.79956181000123
"A","06",0.0375,0.0351,0.0394,0.0379,0.2856,0.3246,"A06",0.87816011235955,0.961683634304775,7.65539484524624,8.09008870581408,5.3731655656067,2020-01-31,"Tank4",17.9,7.75588278263472
"A","07",0.0382,0.0364,0.0407,0.0376,0.3074,0.3284,"A07",0.942074228234478,1.02540731807145,7.68508005284214,8.09008870581408,5.00623253587912,2020-01-31,"Tank7",17.6,7.79084706971224
"A","08",0.0354,0.034,0.0391,0.0355,0.2746,0.2995,"A08",0.923933922397234,1.00732106127545,7.67683613890171,8.09008870581408,5.10813393943848,2020-01-31,"Tank8",17.2,7.78817370947993
"A","09",0.0345,0.0333,0.0376,0.0349,0.2826,0.313,"A09",0.905090909090909,0.988534190727273,7.66812338417898,8.09008870581408,5.21583059196685,2020-01-31,"Tank9",18,7.76756115434547
"A","10",0.0354,0.0328,0.0369,0.0349,0.2561,0.2908,"A10",0.879716981132075,0.963235864386792,7.65613980076904,8.09008870581408,5.36395731647759,2020-01-31,"Tank10",18.6,7.7465640277064
"A","11",0.0431,0.0422,0.0468,0.0403,0.3528,0.2654,"A11",1.41553748870822,1.49745989476061,7.86280250805893,8.09008870581408,2.80944011889272,2020-01-31,"Tank11",17.7,7.97136619535476
"A","12",0.035,0.033,0.038,0.0355,0.3719,0.2729,"A12",1.44368600682594,1.5255245443686,7.87165156642869,8.09008870581408,2.70005864371316,2020-01-31,"Tank12",17.8,7.9788652884837
"B","02",0.0358,0.0348,0.0343,0.0347,0.3926,0.2426,"B02",1.71394460362942,1.7949779056829,7.94984773766968,8.09008870581408,1.73349110552536,2020-01-31,"Sump",13.7,8.12152835519725
"B","03",0.0343,0.031,0.0324,0.0346,0.298,0.2359,"B03",1.3125,1.39472940625,7.82906417687327,8.09008870581408,3.22647301448279,2020-01-31,"Tank1",17.8,7.93547037056391
"B","04",0.0342,0.031,0.0324,0.0342,0.3873,0.3027,"B04",1.3181650018498,1.40037752922678,7.83097733077423,8.09008870581408,3.20282489428868,2020-01-31,"Tank2",17.7,7.93892431946401
"B","05",0.0353,0.0325,0.035,0.0359,0.2809,0.2981,"B05",0.944,1.027327352,7.68594714746318,8.09008870581408,4.99551454930841,2020-01-31,"Tank3",17.5,7.7931993319034
"B","06",0.0368,0.0339,0.0363,0.0372,0.2993,0.3292,"B06",0.905982905982906,0.98942352991453,7.66853935013431,8.09008870581408,5.21068891836523,2020-01-31,"Tank4",17.9,7.76943835210198
"B","07",0.0414,0.039,0.0415,0.0398,0.2933,0.3185,"B07",0.918521177315147,1.00192444346734,7.67434919878543,8.09008870581408,5.13887451851889,2020-01-31,"Tank7",17.6,7.77978317378706
