"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0394,0.0373,0.0399,0.0387,0.3594,0.2806,"A02",1.33719966859983,1.41935548218724,7.83735415417861,8.09008870581408,3.12400223070288,2020-02-07,"Sump",13.3,8.01232206592931
"A","03",0.0357,0.032,0.0349,0.0358,0.3016,0.322,"A03",0.939024390243902,1.02236656707317,7.68370369742726,8.09008870581408,5.02324539525462,2020-02-07,"Tank1",17,7.79818762718186
"A","04",0.0352,0.0314,0.0337,0.0348,0.3063,0.3126,"A04",0.985678481919084,1.06888165288221,7.70434822214474,8.09008870581408,4.76806247367993,2020-02-07,"Tank2",17,7.81949488870742
"A","05",0.0371,0.0329,0.0347,0.0362,0.2474,0.2952,"A05",0.824024483550115,0.907709302601377,7.62875419024209,8.09008870581408,5.70246547779441,2020-02-07,"Tank3",17,7.74129103515617
"A","06",0.0362,0.033,0.0352,0.0365,0.2565,0.3063,"A06",0.824224519940916,0.907908742983752,7.62885537443729,8.09008870581408,5.70121475980009,2020-02-07,"Tank4",17,7.74139605587763
"A","07",0.0363,0.0324,0.0355,0.0353,0.2821,0.3355,"A07",0.832890365448505,0.916548768604651,7.63321862058166,8.09008870581408,5.64728152985619,2020-02-07,"Tank7",17,7.74592384759116
"A","08",0.035,0.0315,0.0352,0.0353,0.2582,0.3101,"A08",0.824471959213401,0.908155445010925,7.62898050710545,8.09008870581408,5.69966801942784,2020-02-07,"Tank8",17,7.74152593181033
"A","09",0.0378,0.0335,0.0364,0.0361,0.2542,0.3064,"A09",0.81854987118145,0.902251001840265,7.62597672244616,8.09008870581408,5.73679721254953,2020-02-07,"Tank9",17,7.73840788948245
"A","10",0.0356,0.0338,0.038,0.0353,0.2764,0.3408,"A10",0.801385681293302,0.885137952655889,7.61716373957449,8.09008870581408,5.8457327655717,2020-02-07,"Tank10",17,7.72925489641022
"A","11",0.0357,0.0345,0.0381,0.0354,0.3537,0.2847,"A11",1.29404617253949,1.37633056196841,7.82278230910739,8.09008870581408,3.30412195004222,2020-02-07,"Tank11",17,7.94108402059237
"A","12",0.036,0.038,0.0406,0.0357,0.3603,0.2836,"A12",1.32593505959721,1.40812443608714,7.83358990482094,8.09008870581408,3.17053137883149,2020-02-07,"Tank12",17,7.95213110595183
"B","02",0.0353,0.0317,0.034,0.0353,0.3686,0.2806,"B02",1.3661800486618,1.44824951520681,7.8469144178681,8.09008870581408,3.00582968603574,2020-02-07,"Sump",13.3,8.02216750508629
"B","03",0.0366,0.0334,0.037,0.0364,0.306,0.3099,"B03",0.998901501281582,1.08206527425851,7.71004557615291,8.09008870581408,4.69763859805448,2020-02-07,"Tank1",17,7.82536877370095
"B","04",0.0381,0.035,0.0385,0.0362,0.314,0.3119,"B04",1.0203414456956,1.10344133835815,7.71914612776493,8.09008870581408,4.58514846422597,2020-02-07,"Tank2",17,7.83474570773816
"B","05",0.0367,0.0337,0.0386,0.0362,0.2742,0.3159,"B05",0.867530597552196,0.951085790136789,7.65027797476969,8.09008870581408,5.43641419813251,2020-02-07,"Tank3",17,7.76360986541661
"B","06",0.0378,0.0348,0.0392,0.036,0.2742,0.3174,"B06",0.861428571428571,0.945001945,7.64731605962734,8.09008870581408,5.47302585036602,2020-02-07,"Tank4",17,7.76054104371959
"B","07",0.0368,0.0329,0.0352,0.0365,0.2659,0.3115,"B07",0.843456254519161,0.927083176608821,7.63848589481287,8.09008870581408,5.58217378601379,2020-02-07,"Tank7",17,7.75138743978686
"B","08",0.0364,0.0331,0.0369,0.0362,0.2654,0.3031,"B08",0.872747747747748,0.956287395833334,7.6527961462411,8.09008870581408,5.40528757439596,2020-02-07,"Tank8",17,7.76621830320008
"B","09",0.0369,0.0337,0.038,0.0361,0.2812,0.348,"B09",0.798906048906049,0.882665708333333,7.61587715930429,8.09008870581408,5.86163593198918,2020-02-07,"Tank9",17,7.72791808155982
"B","10",0.0355,0.0323,0.0365,0.0353,0.2666,0.3263,"B10",0.808620689655173,0.892351404310345,7.62089819804432,8.09008870581408,5.79957185676561,2020-02-07,"Tank10",17,7.73313430432059
"B","11",0.037,0.0347,0.037,0.0365,0.369,0.2974,"B11",1.28325028746646,1.36556684323496,7.81907138769683,8.09008870581408,3.34999192187447,2020-02-07,"Tank11",17,7.9372892029565
"B","12",0.0388,0.0393,0.0416,0.0387,0.3766,0.2956,"B12",1.32782369146005,1.41000744077135,7.83422293831135,8.09008870581408,3.16270657599654,2020-02-07,"Tank12",17,7.95277794702942
"C","02",0.0365,0.0331,0.0355,0.0352,0.3725,0.2818,"C02",1.37600969305331,1.45804987217286,7.8501174797186,8.09008870581408,2.96623726663243,2020-02-07,"Sump",13.3,8.02546445283791
"C","03",0.0366,0.0327,0.0364,0.0364,0.3024,0.3062,"C03",0.999629629629629,1.08279123314815,7.71035740274895,8.09008870581408,4.69378417065111,2020-02-07,"Tank1",17,7.82569018387594
"C","04",0.038,0.0345,0.0378,0.0366,0.2957,0.2933,"C04",1.02218762164266,1.10528201362398,7.71992200900144,8.09008870581408,4.57555794841424,2020-02-07,"Tank2",17,7.83554483708256
"C","05",0.0363,0.0327,0.037,0.0362,0.288,0.34,"C05",0.842626195974925,0.926255591224018,7.63807416222146,8.09008870581408,5.58726313183409,2020-02-07,"Tank3",17,7.7509604526808
"C","06",0.0359,0.0324,0.0346,0.0358,0.2815,0.3128,"C06",0.895436579231046,0.978908625943227,7.66359845977519,8.09008870581408,5.2717622951698,2020-02-07,"Tank4",17,7.77740136334537
"C","07",0.0354,0.0316,0.0353,0.0358,0.2865,0.3303,"C07",0.863883231500339,0.947449291412084,7.64850971859329,8.09008870581408,5.45827126596831,2020-02-07,"Tank7",17,7.7617778818249
"C","08",0.0389,0.0357,0.039,0.0383,0.275,0.3164,"C08",0.86294964028777,0.946518481834532,7.64805607460253,8.09008870581408,5.46387867037693,2020-02-07,"Tank8",17,7.7613078430276
"C","09",0.0458,0.0433,0.0467,0.0426,0.2754,0.3165,"C09",0.861904761904762,0.945476716666667,7.64754785215815,8.09008870581408,5.47016070834795,2020-02-07,"Tank9",17,7.76078123115847
"C","10",0.0391,0.0357,0.039,0.0374,0.268,0.3024,"C10",0.882685778951339,0.966195816672954,7.65755720905395,8.09008870581408,5.34643701062619,2020-02-07,"Tank10",17,7.77114846890688
"C","11",0.0354,0.0317,0.0346,0.0353,0.3644,0.2916,"C11",1.29443796188254,1.37672118397511,7.82291647810962,8.09008870581408,3.30246351331671,2020-02-07,"Tank11",17,7.94122120675316
"C","12",0.0363,0.0332,0.037,0.0362,0.3716,0.2937,"C12",1.31814641744548,1.4003590001947,7.83097106614042,8.09008870581408,3.20290233019877,2020-02-07,"Tank12",17,7.94945488934474
"D","01",0.0394,0.0366,0.0402,0.038,0.3574,0.2827,"D01",1.3210332103321,1.40323719188192,7.8319432669407,8.09008870581408,3.19088514675813,2020-02-07,"Tank13",17,7.95044843907687
"D","02",0.0345,0.0311,0.0348,0.0347,0.3696,0.2878,"D02",1.33821202531646,1.42036482258703,7.83769111055671,8.09008870581408,3.11983717899146,2020-02-07,"Tank14",17,7.95632134127963
"D","03",0.0355,0.0317,0.0354,0.0361,0.3816,0.3087,"D03",1.28089475614228,1.36321833021635,7.81825813354815,8.09008870581408,3.36004439692451,2020-02-07,"Tank15",17,7.9364574472484
"D","04",0.0351,0.0317,0.0364,0.0357,0.3718,0.2978,"D04",1.30176380368098,1.38402519842791,7.82541880163053,8.09008870581408,3.27153278298849,2020-02-07,"Tank16",16.9,7.94528632065851
"D","05",0.0373,0.034,0.0384,0.0362,0.3068,0.2959,"D05",1.05916473317865,1.14214895185615,7.73521230373782,8.09008870581408,4.38655761365409,2020-02-07,"Tank17",17,7.85128334299416
"D","06",0.0406,0.0376,0.0425,0.0403,0.3172,0.3267,"D06",0.983831282952548,1.06703995764499,7.70354706954045,8.09008870581408,4.77796536391296,2020-02-07,"Tank18",17,7.8186686942049
"D","07",0.0357,0.0322,0.0356,0.035,0.3396,0.3189,"D07",1.08485915492958,1.16776681707746,7.74556737119284,8.09008870581408,4.25856065550492,2020-02-07,"Tank19",17,7.86193140729258
"D","08",0.0371,0.0336,0.0368,0.0367,0.3096,0.3207,"D08",0.972212451635596,1.05545574463595,7.69847779689229,8.09008870581408,4.8406256490161,2020-02-07,"Tank20",17,7.81343971274196
"E","01",0.0588,0.0546,0.0562,0.053,0.3672,0.292,"E01",1.31788079470199,1.40009416887417,7.83088151881011,8.09008870581408,3.20400920718814,2020-02-07,"Tank13",17,7.94936337273165
