"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"C","07",0.0357,0.0317,0.0331,0.0356,0.2879,0.3154,"C07",0.90757790368272,0.991013775318697,7.66928226595364,8.09008870581408,5.20150588161072,2020-02-01,"Tank7",16.9,7.78473849852692
"C","08",0.0366,0.0334,0.0365,0.0366,0.2841,0.3054,"C08",0.932316846411305,1.01567900836742,7.68066301309763,8.09008870581408,5.06083069796514,2020-02-01,"Tank8",17.1,7.79358547984473
"C","09",0.0359,0.0323,0.0355,0.0364,0.294,0.3267,"C09",0.898520811833505,0.981983669074647,7.66504858307864,8.09008870581408,5.25383760538964,2020-02-01,"Tank9",17,7.77890180348015
"C","10",0.0357,0.0325,0.036,0.0357,0.2885,0.3137,"C10",0.921858120273677,1.00525144400432,7.675883883188,8.09008870581408,5.1199045855753,2020-02-01,"Tank10",17.1,7.78864824781199
"C","11",0.0386,0.0348,0.0394,0.0407,0.3821,0.3042,"C11",1.314046440807,1.39627123943662,7.82958713744656,8.09008870581408,3.22000880139063,2020-02-01,"Tank11",16.7,7.95256592163152
"C","12",0.0346,0.0314,0.0344,0.0352,0.373,0.2859,"C12",1.35910721402949,1.44119775408529,7.84459739560703,8.09008870581408,3.0344699438292,2020-02-01,"Tank12",17.9,7.94980384575534
"D","01",0.0336,0.03,0.0323,0.0344,0.4052,0.3165,"D01",1.32110091743119,1.40330469724771,7.83196604705053,8.09008870581408,3.19060356628781,2020-02-01,"Tank13",17.1,7.94896407036181
"D","02",0.0349,0.0318,0.035,0.0348,0.2646,0.2613,"D02",1.02871024734982,1.11178520516784,7.72265355860726,8.09008870581408,4.54179379940251,2020-02-01,"Tank14",17,7.83835784247639
"D","03",0.0356,0.0317,0.034,0.0356,0.3393,0.2678,"D03",1.31565440547476,1.39787441317365,7.83013034151808,8.09008870581408,3.21329436238664,2020-02-01,"Tank15",17,7.94859565674345
"D","04",0.0361,0.0323,0.0352,0.0362,0.3571,0.2787,"D04",1.33401807723911,1.41618337037798,7.83629375025853,8.09008870581408,3.13710967561035,2020-02-01,"Tank16",17.1,7.95338504344512
"D","05",0.0371,0.0341,0.0365,0.036,0.3558,0.3111,"D05",1.17083786724701,1.25348935582154,7.77874016876185,8.09008870581408,3.84851821004727,2020-02-01,"Tank17",16.9,7.89748216994296
"D","06",0.0346,0.0303,0.0327,0.0351,0.3682,0.322,"D06",1.16828254847645,1.25094165062327,7.77778511482462,8.09008870581408,3.86032344447621,2020-02-01,"Tank18",17.2,7.89202316797957
"D","07",0.0354,0.0314,0.0338,0.0357,0.4633,0.4327,"D07",1.08278976417461,1.16570359207225,7.74474129168045,8.09008870581408,4.26877166236066,2020-02-01,"Tank19",16.9,7.86256612105357
"D","08",0.0349,0.0308,0.0331,0.0351,0.3212,0.2961,"D08",1.10426179604262,1.18711164802131,7.75324709402776,8.09008870581408,4.16363310756092,2020-02-01,"Tank20",17.3,7.86536807110834
"E","01",0.0356,0.0322,0.0344,0.0354,0.3635,0.2849,"E01",1.32229756681292,1.4044977812126,7.83236849485612,8.09008870581408,3.18562898788423,2020-02-01,"Tank13",17.1,7.94937523856697
"E","02",0.0344,0.0305,0.0324,0.0348,0.296,0.2853,"E02",1.04990099009901,1.13291281009901,7.73142557790958,8.09008870581408,4.43336458902786,2020-02-01,"Tank14",17,7.84738736276008
"E","03",0.0358,0.0317,0.0348,0.0356,0.3635,0.2852,"E03",1.32482043096568,1.40701312849162,7.83321593797242,8.09008870581408,3.17515390971004,2020-02-01,"Tank15",17,7.95174897091146
"E","04",0.0348,0.031,0.0338,0.0348,0.3786,0.2918,"E04",1.34728682170543,1.42941258062015,7.84070183653121,8.09008870581408,3.08262218563371,2020-02-01,"Tank16",17.1,7.95788699899736
"E","05",0.0347,0.0307,0.033,0.0357,0.3739,0.3246,"E05",1.17756366139023,1.26019511046112,7.78124535859539,8.09008870581408,3.81755204979073,2020-02-01,"Tank17",16.9,7.90005156083871
"E","06",0.0362,0.032,0.035,0.036,0.3449,0.2995,"E06",1.18284850774462,1.26546421061579,7.78320516944722,8.09008870581408,3.79332721217649,2020-02-01,"Tank18",17.2,7.89757726020835
"E","07",0.0343,0.0299,0.0316,0.0349,0.3868,0.344,"E07",1.14271969211033,1.22545495878768,7.76813022980874,8.09008870581408,3.97966558480332,2020-02-01,"Tank19",16.9,7.88659528925675
"E","08",0.0345,0.0303,0.0321,0.0348,0.3567,0.3244,"E08",1.11678082191781,1.1995933734589,7.75814049323373,8.09008870581408,4.10314675958731,2020-02-01,"Tank20",17.3,7.87038963343652
"F","01",0.0378,0.0339,0.0367,0.0377,0.3606,0.2822,"F01",1.33061889250814,1.41279431351792,7.83515841482852,8.09008870581408,3.15114333421768,2020-02-01,"Tank13",17.1,7.95222534677955
"F","02",0.0354,0.0323,0.0361,0.0346,0.3111,0.2975,"F02",1.06636155606407,1.14932433180778,7.73813440753266,8.09008870581408,4.35043806168019,2020-02-01,"Tank14",17,7.85428897887714
"F","03",0.0355,0.032,0.0355,0.0355,0.3898,0.304,"F03",1.33258845437616,1.41475800707635,7.83581655687395,8.09008870581408,3.14300816945793,2020-02-01,"Tank15",17,7.95440621899752
"F","04",0.0357,0.0318,0.0339,0.0363,0.3982,0.3084,"F04",1.33552391383717,1.41768472033589,7.83679590702734,8.09008870581408,3.13090261426569,2020-02-01,"Tank16",17.1,7.9538979509307
"F","05",0.0366,0.0332,0.0362,0.0365,0.3306,0.2846,"F05",1.19718309859155,1.2797560915493,7.78848310462237,8.09008870581408,3.72808769049663,2020-02-01,"Tank17",16.9,7.90747228415312
"F","06",0.0363,0.0322,0.0356,0.0362,0.3368,0.2921,"F06",1.18745128604832,1.27005327494154,7.7849058890724,8.09008870581408,3.77230495040621,2020-02-01,"Tank18",17.2,7.8993196219521
"F","07",0.0354,0.0318,0.0344,0.0355,0.3869,0.3442,"F07",1.14627058443655,1.22899527123022,7.7694824737986,8.09008870581408,3.96295076202401,2020-02-01,"Tank19",16.9,7.88798328775393
"F","08",0.0354,0.0317,0.0351,0.0354,0.3448,0.3178,"F08",1.10753448885745,1.1903745898479,7.75453092898644,8.09008870581408,4.14776387540085,2020-02-01,"Tank20",17.3,7.86668569987836
