"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","02",0.0349,0.0324,0.0338,0.035,0.3496,0.2726,"A02",1.32844574780059,1.41062764369501,7.833498264219,8.09149162219381,3.1884523895097,2020-01-24,"Sump",14.809
"A","03",0.0347,0.0308,0.0338,0.035,0.281,0.2984,"A03",0.945516458569807,1.0288392922815,7.68568188468231,8.09149162219381,5.01526487895533,2020-01-24,"Tank1",16.985
"A","04",0.0354,0.0315,0.0339,0.0354,0.2728,0.3153,"A04",0.857498223169865,0.94108330721393,7.64444856417425,8.09149162219381,5.52485349911734,2020-01-24,"Tank2",16.949
"A","05",0.0357,0.0316,0.0341,0.0354,0.2524,0.2846,"A05",0.881578947368421,0.965092282894737,7.65607999402781,8.09149162219381,5.38110460340507,2020-01-24,"Tank19",16.955
"A","06",0.0354,0.0321,0.035,0.0352,0.2564,0.2953,"A06",0.861804222648753,0.945376476967371,7.64654896657727,8.09149162219381,5.49889533835924,2020-01-24,"Tank20",17.029
"A","07",0.0366,0.0328,0.0365,0.035,0.2476,0.3265,"A07",0.742112482853224,0.826041358710562,7.58447197919441,8.09149162219381,6.26608376641859,2020-01-24,"Tank7",16.978
"A","08",0.0361,0.0327,0.037,0.035,0.2494,0.3182,"A08",0.771519659936238,0.855360917109458,7.60048096761005,8.09149162219381,6.068234109481,2020-01-24,"Tank8",17.054
"A","09",0.0387,0.0359,0.0402,0.0371,0.2496,0.3303,"A09",0.73808707576277,0.822027945320535,7.58223838488037,8.09149162219381,6.29368800082091,2020-01-24,"Tank9",17.084
"A","10",0.0358,0.0323,0.0364,0.0361,0.2571,0.3161,"A10",0.803507516105941,0.887253465461704,7.61730994767982,8.09149162219381,5.86025045386412,2020-01-24,"Tank10",17.073
"A","11",0.0363,0.0325,0.0356,0.0353,0.3282,0.2762,"A11",1.22806291390728,1.3105439004553,7.79873320326436,8.09149162219381,3.61810198414419,2020-01-24,"Tank11",17.01
"A","12",0.038,0.0349,0.039,0.0383,0.3521,0.293,"A12",1.24911312573906,1.33153139318092,7.80622141194842,8.09149162219381,3.52555775331877,2020-01-24,"Tank12",17.082
"B","02",0.037,0.0331,0.0359,0.0361,0.3599,0.2758,"B02",1.3608803986711,1.44296565552326,7.84424746246137,8.09149162219381,3.05560669499168,2020-01-24,"Sump",14.809
"B","03",0.0368,0.0332,0.0354,0.0352,0.3048,0.3082,"B03",0.995626822157434,1.07880035204082,7.70769554146669,8.09149162219381,4.74320556267313,2020-01-24,"Tank1",16.985
"B","04",0.0394,0.0363,0.0391,0.0375,0.2756,0.3001,"B04",0.917459109927729,1.0008655405097,7.67291175124004,8.09149162219381,5.17308662602661,2020-01-24,"Tank2",16.949
"B","05",0.0367,0.0332,0.0367,0.0358,0.2722,0.3002,"B05",0.907337367624811,0.990773955937973,7.66822195806693,8.09149162219381,5.23104618888707,2020-01-24,"Tank19",16.955
"B","06",0.0357,0.0323,0.0358,0.0355,0.2861,0.309,"B06",0.929041697147037,1.01241361741039,7.6782238627063,8.09149162219381,5.10743604249649,2020-01-24,"Tank20",17.029
"B","07",0.036,0.0326,0.036,0.0359,0.2605,0.3344,"B07",0.763819095477387,0.847683296482412,7.59634019666152,8.09149162219381,6.11940849291817,2020-01-24,"Tank7",16.978
"B","08",0.0354,0.0318,0.0358,0.0358,0.2524,0.3229,"B08",0.768050226717824,0.851901821067318,7.59861979011654,8.09149162219381,6.09123577073717,2020-01-24,"Tank8",17.054
"B","09",0.0364,0.0338,0.0389,0.0367,0.2396,0.3135,"B09",0.749179730222384,0.833087549216187,7.58836838731557,8.09149162219381,6.21792938026711,2020-01-24,"Tank9",17.084
"B","10",0.0364,0.033,0.0365,0.0361,0.2569,0.3256,"B10",0.774706288873531,0.858538051485833,7.60218410752808,8.09149162219381,6.04718558100755,2020-01-24,"Tank10",17.073
"B","11",0.0364,0.0324,0.0362,0.0361,0.3479,0.2918,"B11",1.23407581086362,1.31653888198515,7.80088340977641,8.09149162219381,3.59152831129808,2020-01-24,"Tank11",17.01
"B","12",0.0371,0.0341,0.0383,0.0371,0.3521,0.2916,"B12",1.25542834583498,1.33782779707856,7.80844668972746,8.09149162219381,3.49805630015112,2020-01-24,"Tank12",17.082
"C","02",0.0367,0.0331,0.0352,0.0358,0.3525,0.2706,"C02",1.35548032162505,1.43758166800677,7.8424732245491,8.09149162219381,3.07753389945671,2020-01-24,"Sump",14.809
"C","03",0.0355,0.0313,0.0345,0.0357,0.2834,0.2834,"C03",1.01286690792119,1.09598907096904,7.71504780826673,8.09149162219381,4.65234139147538,2020-01-24,"Tank1",16.985
"C","04",0.0362,0.0325,0.0356,0.036,0.2771,0.3019,"C04",0.918574108818011,1.00197721726079,7.67342563557363,8.09149162219381,5.16673570387803,2020-01-24,"Tank2",16.949
"C","05",0.0366,0.0327,0.0362,0.0363,0.2912,0.3152,"C05",0.926602219835303,1.0099814085213,7.67710982500436,8.09149162219381,5.1212040565285,2020-01-24,"Tank19",16.955
"C","06",0.0375,0.034,0.0371,0.0365,0.2916,0.3105,"C06",0.942419825072887,1.02575188520408,7.68428867805148,8.09149162219381,5.03248304707419,2020-01-24,"Tank20",17.029
"C","07",0.0374,0.034,0.0378,0.0374,0.2633,0.3214,"C07",0.808533145275035,0.892264120768688,7.61990135195071,8.09149162219381,5.82822416758861,2020-01-24,"Tank7",16.978
"C","08",0.0364,0.0329,0.036,0.0359,0.2711,0.3214,"C08",0.834907310248339,0.918559703917454,7.6332776296535,8.09149162219381,5.66291128922999,2020-01-24,"Tank8",17.054
"C","09",0.039,0.0362,0.0392,0.0382,0.2482,0.3044,"C09",0.8,0.8837564,7.61549305884733,8.09149162219381,5.88270476658331,2020-01-24,"Tank9",17.084
"C","10",0.0379,0.0348,0.0366,0.0372,0.263,0.3092,"C10",0.837541163556531,0.921185709659715,7.63459336829327,8.09149162219381,5.64665052173247,2020-01-24,"Tank10",17.073
"C","11",0.0363,0.032,0.0357,0.0357,0.3579,0.2935,"C11",1.26354489164087,1.34592015963622,7.81129255530284,8.09149162219381,3.46288521293683,2020-01-24,"Tank11",17.01
