"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0358,0.0317,0.034,0.0356,0.4519,0.2092,"A01",2.39680729760547,2.47580601026226,8.10803756789214,8.09149162219381,0.204485729836811,2020-01-24,"Tris",22
"B","01",0.036,0.0324,0.0348,0.0366,0.3889,0.1809,"B01",2.44604810996564,2.52490010962199,8.11799269716137,8.09149162219381,0.327517795295889,2020-01-24,"Tris",22
"C","01",0.0354,0.0313,0.0335,0.036,0.4293,0.1985,"C01",2.41727493917275,2.49621266849148,8.11219545458632,8.09149162219381,0.255871640968109,2020-01-24,"Tris",22
