"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0388,0.0364,0.0384,0.0376,0.3358,0.2791,"A02",1.24266225713105,1.32509974493592,7.80487448357763,8.09008870581408,3.52547706963312,2020-02-05,"Sump",13.3,7.97881513612961
"A","03",0.046,0.0438,0.0475,0.046,0.3042,0.3184,"A03",0.961240310077519,1.04451629457364,7.69364233150072,8.09008870581408,4.90039588847086,2020-02-05,"Tank1",17,7.80844986963923
"A","04",0.0351,0.0315,0.0338,0.0347,0.2941,0.3158,"A04",0.931303116147309,1.01466829851275,7.68020182169776,8.09008870581408,5.06653139441789,2020-02-05,"Tank2",16.9,7.79603108395602
"A","05",0.0352,0.0312,0.0332,0.035,0.2513,0.3062,"A05",0.806368960468521,0.890106384150805,7.61973902860145,8.09008870581408,5.81390012293195,2020-02-05,"Tank3",17,7.73193028011945
"A","06",0.0356,0.0334,0.036,0.0358,0.2501,0.3163,"A06",0.772938236344163,0.856775266868975,7.6021929689729,8.09008870581408,6.03078352516147,2020-02-05,"Tank4",17,7.7136901593861
"A","07",0.0351,0.032,0.0359,0.0349,0.2666,0.3423,"A07",0.765818656229615,0.849676899543379,7.59837216840726,8.09008870581408,6.078011691682,2020-02-05,"Tank7",17,7.70971446269438
"A","08",0.0353,0.0325,0.0368,0.0354,0.232,0.3038,"A08",0.747096290745598,0.831010317347321,7.58817698728986,8.09008870581408,6.20403232616609,2020-02-05,"Tank8",17,7.699099398419
"A","09",0.0371,0.0341,0.0374,0.0369,0.2498,0.3328,"A09",0.730378890392422,0.814342726488498,7.57888655592931,8.09008870581408,6.31886952633028,2020-02-05,"Tank9",16.9,7.69083535720978
"A","10",0.0369,0.034,0.0388,0.037,0.2746,0.3352,"A10",0.811677354033075,0.895398961356733,7.62246730055516,8.09008870581408,5.7801764883352,2020-02-05,"Tank10",17,7.73476392739342
"A","11",0.0406,0.0373,0.0425,0.04,0.3881,0.3336,"A11",1.20466232430579,1.28721303291052,7.79121528018227,8.09008870581408,3.69431580418914,2020-02-05,"Tank11",17,7.90877490643615
"A","12",0.0349,0.033,0.0368,0.0352,0.3563,0.2983,"A12",1.23660030627871,1.31905585566616,7.80271989044199,8.09008870581408,3.55210957286009,2020-02-05,"Tank12",17,7.92055755622357
"B","02",0.0356,0.0325,0.0344,0.0347,0.3366,0.2728,"B02",1.27455077308817,1.35689324905976,7.81606142233339,8.09008870581408,3.38719751346799,2020-02-05,"Sump",13.3,7.9903664412703
"B","03",0.035,0.0317,0.0348,0.0347,0.3106,0.3139,"B03",0.999284180386542,1.08244681317108,7.71020948594859,8.09008870581408,4.69561254121336,2020-02-05,"Tank1",17,7.82553772205721
"B","04",0.035,0.0317,0.035,0.035,0.2876,0.3027,"B04",0.955920806873366,1.03921264082929,7.69128080038511,8.09008870581408,4.92958631148703,2020-02-05,"Tank2",16.9,7.80747776283328
"B","05",0.0359,0.0329,0.0362,0.0357,0.2626,0.3054,"B05",0.853377876763178,0.936975237379362,7.64338043605992,8.09008870581408,5.52167332149428,2020-02-05,"Tank3",17,7.75646213838275
"B","06",0.0354,0.0326,0.0366,0.035,0.2625,0.3159,"B06",0.823382195209153,0.907068927958527,7.62842915904692,8.09008870581408,5.70648312465829,2020-02-05,"Tank4",17,7.74095367364241
"B","07",0.0343,0.0306,0.0338,0.0346,0.2744,0.3389,"B07",0.798884514435696,0.882644238024935,7.61586597089641,8.09008870581408,5.8617742297049,2020-02-05,"Tank7",17,7.72790645563187
"B","08",0.0362,0.0332,0.0375,0.0366,0.2471,0.3182,"B08",0.761683910096325,0.845554472886193,7.59613917809012,8.09008870581408,6.1056132470955,2020-02-05,"Tank8",17,7.70739032459875
"B","09",0.0351,0.0319,0.0362,0.0355,0.2642,0.343,"B09",0.756853785900783,0.840738740045692,7.59351741947136,8.09008870581408,6.1380202912466,2020-02-05,"Tank9",16.9,7.70608534064319
"B","10",0.0364,0.0328,0.0378,0.0355,0.276,0.3321,"B10",0.82689701897019,0.910573279302168,7.63020517557316,8.09008870581408,5.68453013265999,2020-02-05,"Tank10",17,7.74279694665571
"B","11",0.0359,0.0328,0.037,0.036,0.3615,0.3076,"B11",1.21478743068392,1.2973079715342,7.79489074779231,8.09008870581408,3.64888406983259,2020-02-05,"Tank11",17,7.91254017413443
"B","12",0.0364,0.0335,0.0377,0.0371,0.3684,0.3128,"B12",1.21793002915452,1.30044120663265,7.79602614687724,8.09008870581408,3.63484962439915,2020-02-05,"Tank12",17,7.91370312777729
"C","02",0.037,0.0338,0.0361,0.0359,0.3269,0.2658,"C02",1.27469670710572,1.3570387482669,7.81611206031656,8.09008870581408,3.38657158728835,2020-02-05,"Sump",13.3,7.99041870277842
"C","03",0.0352,0.0315,0.0347,0.0353,0.2948,0.299,"C03",0.996214988644966,1.0793867660863,7.70889335230954,8.09008870581408,4.71188101102764,2020-02-05,"Tank1",17,7.82418106749677
"C","04",0.0357,0.0324,0.0357,0.0357,0.2906,0.3044,"C04",0.960922962411612,1.04419989244511,7.69350176616136,8.09008870581408,4.90213338906538,2020-02-05,"Tank2",16.9,7.80977114936644
"C","05",0.0366,0.0336,0.0383,0.0362,0.2869,0.3367,"C05",0.849062918340027,0.932673135374833,7.64125784235543,8.09008870581408,5.54791028602801,2020-02-05,"Tank3",17,7.75426168452538
"C","06",0.0361,0.033,0.0354,0.0359,0.2568,0.3016,"C06",0.840840840840841,0.924475555555556,7.63718738877327,8.09008870581408,5.59822436452805,2020-02-05,"Tank4",17,7.75004077212672
"C","07",0.0365,0.0327,0.0356,0.036,0.2785,0.325,"C07",0.84960331148672,0.933211918420145,7.64152417901885,8.09008870581408,5.54461815076101,2020-02-05,"Tank7",17,7.75453781333917
"C","08",0.0414,0.039,0.043,0.0419,0.2724,0.3329,"C08",0.804768486523842,0.888510678818245,7.6189134234503,8.09008870581408,5.8241052663015,2020-02-05,"Tank8",17,7.73107265232575
"C","09",0.0381,0.0352,0.0387,0.0375,0.2705,0.3358,"C09",0.792408464897548,0.876187483876386,7.61248945021119,8.09008870581408,5.90351073974817,2020-02-05,"Tank9",16.9,7.72583055752045
"C","10",0.0361,0.0322,0.0353,0.0364,0.2645,0.2993,"C10",0.879787637466818,0.963306310200986,7.65617358253248,8.09008870581408,5.36353974672443,2020-02-05,"Tank10",17,7.76971590913275
"C","11",0.0348,0.0332,0.0372,0.0349,0.3679,0.3074,"C11",1.2388004442799,1.32124943835616,7.80350293526797,8.09008870581408,3.54243050932379,2020-02-05,"Tank11",17,7.92135920295051
"C","12",0.0348,0.0322,0.0366,0.0354,0.3451,0.2905,"C12",1.23292538491907,1.3153918837347,7.80140927324521,8.09008870581408,3.56830985501316,2020-02-05,"Tank12",17,7.91921571316324
"D","01",0.0366,0.0336,0.0367,0.0357,0.3388,0.2844,"D01",1.23129525341915,1.31376660921158,7.80082682597292,8.09008870581408,3.57550937152611,2020-02-05,"Tank13",17,7.91861935222659
"D","02",0.0349,0.0313,0.0344,0.0349,0.319,0.2702,"D02",1.22010178117048,1.30260648791349,7.79680930826669,8.09008870581408,3.62516912004466,2020-02-05,"Tank14",16.9,7.9160044548921
"D","03",0.037,0.0338,0.0374,0.0365,0.3488,0.3076,"D03",1.16549685999261,1.24816426209826,7.77674190037784,8.09008870581408,3.87321841367511,2020-02-05,"Tank15",17,7.89393880475178
"D","04",0.0355,0.0322,0.0359,0.0357,0.3078,0.2761,"D04",1.1475,1.23022102375,7.76994981336004,8.09008870581408,3.95717406935192,2020-02-05,"Tank16",17,7.88697137524056
"D","05",0.037,0.0343,0.0379,0.0362,0.2903,0.3062,"D05",0.954292084726867,1.03758877146042,7.69055547556182,8.09008870581408,4.93855190938926,2020-02-05,"Tank17",16.6,7.81112944604544
"D","06",0.0375,0.0347,0.0378,0.0369,0.2951,0.3139,"D06",0.943259848211059,1.02658940549331,7.68561406913524,8.09008870581408,4.99963166520238,2020-02-05,"Tank18",16.7,7.80455365255157
"D","07",0.0378,0.035,0.0393,0.0388,0.3129,0.3406,"D07",0.922077922077922,1.00547059090909,7.67598480299288,8.09008870581408,5.11865713565787,2020-02-05,"Tank19",16.7,7.79459332548407
"D","08",0.0361,0.0329,0.0364,0.0356,0.2865,0.321,"D08",0.891266222378113,0.974750694668537,7.66163079318544,8.09008870581408,5.2960842360199,2020-02-05,"Tank20",16.6,7.78118680497299
"E","01",0.0462,0.0429,0.0459,0.0456,0.3439,0.2924,"E01",1.22055847834885,1.30306182436261,7.7969738458523,8.09008870581408,3.62313530321533,2020-02-05,"Tank13",17,7.91467375930063
"E","02",0.0355,0.0318,0.0338,0.0354,0.3373,0.2824,"E02",1.22878970647366,1.31126852754322,7.79993029260856,8.09008870581408,3.58659124462987,2020-02-05,"Tank14",16.9,7.9192014178632
"E","03",0.0398,0.0418,0.0458,0.0526,0.3597,0.3242,"E03",1.14871987951807,1.23143726863705,7.77041310023243,8.09008870581408,3.95144747117435,2020-02-05,"Tank15",17,7.88744672817948
"E","04",0.0379,0.0349,0.0382,0.0359,0.3331,0.2959,"E04",1.15594917212168,1.23864502156334,7.77314994866012,8.09008870581408,3.91761782446445,2020-02-05,"Tank16",17,7.89025453879115
"E","05",0.0346,0.0313,0.0352,0.0349,0.3041,0.3179,"E05",0.964943342776204,1.0482082940864,7.69527958551819,8.09008870581408,4.88015811263181,2020-02-05,"Tank17",16.6,7.81601256317417
"E","06",0.0375,0.0345,0.0381,0.0362,0.3229,0.3362,"E06",0.967601870407481,1.0508589006346,7.6964516753723,8.09008870581408,4.86567013979578,2020-02-05,"Tank18",16.7,7.81575390905194
"E","07",0.037,0.0343,0.0386,0.0371,0.3228,0.3391,"E07",0.960053262316911,1.04333278362184,7.69311633704752,8.09008870581408,4.90689760275775,2020-02-05,"Tank19",16.7,7.81230807617755
"E","08",0.0357,0.0325,0.036,0.0351,0.3035,0.3345,"E08",0.908057505850886,0.991491948512203,7.66950543376767,8.09008870581408,5.19874734802546,2020-02-05,"Tank20",16.6,7.78934623181401
"F","01",0.0356,0.0324,0.0349,0.0357,0.3276,0.2693,"F01",1.25949637217243,1.34188370273154,7.8108105913025,8.09008870581408,3.45210200613586,2020-02-05,"Tank13",17,7.92883851584254
"F","02",0.0348,0.0316,0.0354,0.0353,0.3117,0.2572,"F02",1.26344328965206,1.34581886037054,7.812192453558,8.09008870581408,3.43502107778331,2020-02-05,"Tank14",16.9,7.93175577295573
"F","03",0.0378,0.0355,0.0391,0.0384,0.3392,0.294,"F03",1.19189933149823,1.27448806744003,7.78654403089086,8.09008870581408,3.75205620063324,2020-02-05,"Tank15",17,7.90398818906129
"F","04",0.0368,0.0335,0.0375,0.0418,0.332,0.2925,"F04",1.174,1.256642067,7.77991952906233,8.09008870581408,3.83394036864936,2020-02-05,"Tank16",17,7.89719733066216
"F","05",0.0355,0.0323,0.0363,0.0352,0.3251,0.3311,"F05",0.993222636394443,1.07640332954931,7.70760678711165,8.09008870581408,4.72778399113913,2020-02-05,"Tank17",16.6,7.82874531741898
