"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0348,0.0315,0.0344,0.0346,0.5531,0.2357,"A01",2.58957816377171,2.66800251563275,8.14611795149344,8.09149162219381,0.675108272370894,2020-01-29,"Tris",22
"B","01",0.0371,0.0341,0.0364,0.0385,0.5421,0.2344,"B01",2.57680569684639,2.65526810427263,8.1436664728083,8.09149162219381,0.644811278941224,2020-01-29,"Tris",22
"C","01",0.034,0.0313,0.033,0.0346,0.5772,0.2413,"C01",2.62542128069331,2.70373883798748,8.15294640003507,8.09149162219381,0.759498751413099,2020-01-29,"Tris",22
