"Sample.Name","pHmean","SE"
"Sump",7.91648523748769,0.00461553529457893
"Tank1",7.84343497603689,0.00282062831463152
"Tank10",7.76535815794052,0.00538312283966081
"Tank11",7.98271501360683,0.00129294458862388
"Tank12",7.98717751218428,0.00204458088240493
"Tank13",7.98550433390363,0.000815417834845292
"Tank14",7.98045116407746,0.00132934536767227
"Tank15",7.98670219065488,0.000530653437547262
"Tank16",7.97955121322597,0.00062240144076807
"Tank17",7.85752412573635,0.00326520576033316
"Tank18",7.81493247245591,0.000506518495813892
"Tank19",7.86429187076445,0.00294634246718038
"Tank2",7.83573629478367,0.00322275780260117
"Tank20",7.8205041666546,0.00342641468288863
"Tank3",7.72293279922924,0.00476367622630137
"Tank4",7.76055659355857,0.00591040356449686
"Tank7",7.74669689131577,0.00625409765002632
"Tank8",7.77670825781903,0.00344967426170145
"Tank9",7.74210022205703,0.00957636603437494
