"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu","pHinsitu"
"A","02",0.0353,0.0322,0.0357,0.0354,0.4067,0.2743,"A02",1.56981132075472,1.65127406792453,7.90930076577659,8.09048640342451,2.23949004563214,2020-02-16,"Sump",14,8.07540443466187
"A","03",0.0362,0.0328,0.0368,0.0365,0.3155,0.3316,"A03",0.958913412563667,1.04219633005093,7.69233246290027,8.09048640342451,4.92126085714343,2020-02-16,"Tank1",17,7.80709783785103
"A","04",0.0362,0.0325,0.0351,0.0359,0.3186,0.322,"A04",0.997214484679666,1.08038328412256,7.70904446968343,8.09048640342451,4.71469717296128,2020-02-16,"Tank2",17,7.82433684478935
"A","05",0.0362,0.0321,0.0345,0.0362,0.2439,0.3668,"A05",0.637375865182064,0.721616803791754,7.52332730137375,8.09048640342451,7.01019782705143,2020-02-16,"Tank3",17,7.63135973045004
"A","06",0.0365,0.0332,0.0356,0.0365,0.2812,0.3593,"A06",0.766141489033055,0.849998770466481,7.5982658705067,8.09048640342451,6.08394240313484,2020-02-16,"Tank4",17,7.70960383624685
"A","07",0.0369,0.0333,0.0362,0.0363,0.2994,0.3745,"A07",0.786957804662142,0.870753063883151,7.60934909684762,8.09048640342451,5.94695155007284,2020-02-16,"Tank7",17,7.72113278220754
"A","08",0.035,0.0308,0.0332,0.0352,0.3035,0.3876,"A08",0.769339356295878,0.853187109683794,7.59998521161305,8.09048640342451,6.06269100957687,2020-02-16,"Tank8",17,7.7113930629046
"A","09",0.035,0.0316,0.0347,0.0354,0.3192,0.4339,"A09",0.720160481444333,0.804154763289869,7.57283699077214,8.09048640342451,6.39824834800109,2020-02-16,"Tank9",17,7.68310970471177
"A","10",0.0374,0.0344,0.0376,0.0374,0.335,0.3815,"A10",0.874091305612097,0.957626950567026,7.65316341382323,8.09048640342451,5.40539799209312,2020-02-16,"Tank10",17,7.76659868801868
"A","11",0.0363,0.0329,0.0355,0.0364,0.4299,0.3372,"A11",1.31598143236074,1.39820046568302,7.82996620822431,8.09048640342451,3.22008074928499,2020-02-16,"Tank11",17,7.94842790515872
"A","12",0.0355,0.0321,0.0346,0.0372,0.5743,0.53,"A12",1.09479440956046,1.17767246961718,7.74923767191074,8.09048640342451,4.21790130404674,2020-02-16,"Tank12",17,7.8657035590626
"B","02",0.0366,0.0327,0.0359,0.038,0.3776,0.2586,"B02",1.55219159511975,1.63370684026209,7.90416320161986,8.09048640342451,2.3029913470441,2020-02-16,"Sump",14,8.07014444072099
"B","03",0.0352,0.0312,0.0344,0.0354,0.4475,0.476,"B03",0.942682374263706,1.02601365212959,7.68507561154305,8.09048640342451,5.01095696434091,2020-02-16,"Tank1",17,7.79960471996382
"B","04",0.037,0.0335,0.0357,0.0365,0.384,0.3849,"B04",1.00371747211896,1.08686689591078,7.71182660741819,8.09048640342451,4.68030940446354,2020-02-16,"Tank2",17,7.82720443378999
"B","05",0.0366,0.0336,0.037,0.0352,0.2895,0.4314,"B05",0.650075795856493,0.734278895022739,7.53126618957172,8.09048640342451,6.91207161062759,2020-02-16,"Tank3",17,7.63967217698148
"B","06",0.0346,0.0308,0.0339,0.0354,0.3349,0.4151,"B06",0.797318611987382,0.881083001182965,7.61477179949736,8.09048640342451,5.87992588091841,2020-02-16,"Tank4",17,7.7267694412485
"B","07",0.0363,0.0327,0.035,0.0363,0.2998,0.3671,"B07",0.804275820535983,0.888019480728696,7.61837916908524,8.09048640342451,5.83533808473416,2020-02-16,"Tank7",17,7.73051764248785
"B","08",0.0358,0.032,0.0349,0.0362,0.3114,0.3884,"B08",0.790144435004248,0.873930199660153,7.61102344398174,8.09048640342451,5.92625629084332,2020-02-16,"Tank8",17,7.72287348082591
"B","09",0.0398,0.0355,0.038,0.0436,0.2986,0.3867,"B09",0.751812119454914,0.835712095244999,7.59048511309367,8.09048640342451,6.18011409201798,2020-02-16,"Tank9",17,7.70150341885558
"B","10",0.0398,0.0365,0.0397,0.0375,0.3336,0.3838,"B10",0.86431870669746,0.947883469110855,7.64844195285238,8.09048640342451,5.46375617645216,2020-02-16,"Tank10",17,7.76170766819728
"B","11",0.0367,0.0335,0.0371,0.0387,0.4538,0.3566,"B11",1.31748031496063,1.39969488236221,7.8304719549583,8.09048640342451,3.21382962038164,2020-02-16,"Tank11",17,7.94894479574528
"B","12",0.0376,0.0345,0.0373,0.0368,0.4169,0.3482,"B12",1.22938723131216,1.31186427205646,7.7998687839567,8.09048640342451,3.59209082095229,2020-02-16,"Tank12",17,7.91763837500092
"C","02",0.0364,0.0327,0.0356,0.036,0.4058,0.2726,"C02",1.57329401853412,1.6547463890059,7.91031042142692,8.09048640342451,2.22701050361233,2020-02-16,"Sump",14,8.07643796431967
"C","03",0.036,0.0322,0.0351,0.0359,0.3522,0.3595,"C03",0.986440677966102,1.0696415779661,7.70440043472612,8.09048640342451,4.77209835659532,2020-02-16,"Tank1",17,7.81954873143977
"C","04",0.0368,0.0333,0.0364,0.0356,0.3631,0.3597,"C04",1.02003081664099,1.1031316348228,7.71873782427395,8.09048640342451,4.59488540754732,2020-02-16,"Tank2",17,7.83432515026859
"C","05",0.0364,0.0327,0.0356,0.036,0.265,0.3679,"C05",0.699428914938383,0.783484966486324,7.56091386401062,8.09048640342451,6.54562053512292,2020-02-16,"Tank3",17,7.67066685031507
"C","06",0.0369,0.0331,0.036,0.0365,0.2898,0.3389,"C06",0.847675568743818,0.931289919386746,7.64029401505919,8.09048640342451,5.56446628690651,2020-02-16,"Tank4",17,7.75326236711243
"C","07",0.0355,0.0311,0.0335,0.0358,0.2894,0.337,"C07",0.850923482849604,0.934528156332454,7.64189486180324,8.09048640342451,5.54467950692548,2020-02-16,"Tank7",17,7.75492211392299
"C","08",0.039,0.0359,0.0391,0.0417,0.3069,0.3605,"C08",0.84185754628177,0.925489231722623,7.63741312769001,8.09048640342451,5.60007462026908,2020-02-16,"Tank8",17,7.75027489475492
"C","09",0.0354,0.0318,0.0348,0.038,0.2991,0.3554,"C09",0.832389937106918,0.916049831289308,7.63268817684224,8.09048640342451,5.65847594019182,2020-02-16,"Tank9",17,7.74537349298201
"C","10",0.0373,0.0344,0.0374,0.037,0.3325,0.3577,"C10",0.930754834684966,1.01412165065502,7.67967365204978,8.09048640342451,5.07772624400977,2020-02-16,"Tank10",17,7.79402391998767
"C","11",0.0369,0.0329,0.0364,0.037,0.385,0.2982,"C11",1.34505158578525,1.4271840045854,7.83968765182653,8.09048640342451,3.09992179817297,2020-02-16,"Tank11",17,7.95836086224017
"C","12",0.0359,0.0326,0.0356,0.0363,0.3754,0.3083,"C12",1.25743665075285,1.33983011825193,7.80981281265296,8.09048640342451,3.46918067438743,2020-02-16,"Tank12",17,7.92781750475139
"D","01",0.0347,0.0314,0.0357,0.035,0.3763,0.2914,"D01",1.34925606891151,1.43137596045419,7.84107867909035,8.09048640342451,3.08272842815222,2020-02-16,"Tank13",17,7.95978169550789
"D","02",0.0355,0.0324,0.0366,0.0362,0.375,0.2907,"D02",1.3492501973165,1.43137010635359,7.84107673911247,8.09048640342451,3.08275240665964,2020-02-16,"Tank14",17,7.9597797140405
"D","03",0.0358,0.0321,0.0355,0.0358,0.3857,0.2991,"D03",1.34142640364188,1.42356962367223,7.8384852745929,8.09048640342451,3.11478341679116,2020-02-16,"Tank15",17,7.95713262954178
"D","04",0.0365,0.033,0.0367,0.0364,0.356,0.2731,"D04",1.3661733615222,1.44824284799154,7.846638228878,8.09048640342451,3.01401130151202,2020-02-16,"Tank16",17,7.96545924552236
"D","05",0.0373,0.0339,0.0385,0.0372,0.3328,0.3073,"D05",1.11193752324284,1.19476450539234,7.75597632668465,8.09048640342451,4.13461020833391,2020-02-16,"Tank17",17,7.87262653036253
"D","06",0.0385,0.0356,0.0383,0.0371,0.2902,0.2797,"D06",1.05436573311367,1.13736425041186,7.73297693361917,8.09048640342451,4.41888722109481,2020-02-16,"Tank18",17,7.84898361593885
"D","07",0.0369,0.0343,0.0402,0.0374,0.3028,0.2891,"D07",1.07890499194847,1.16183039452496,7.74290980405773,8.09048640342451,4.29611499278528,2020-02-16,"Tank19",17,7.8591994429562
"D","08",0.0366,0.0326,0.0356,0.0368,0.3287,0.345,"D08",0.956985769728331,1.04027443062743,7.69147620283573,8.09048640342451,4.93184439961336,2020-02-16,"Tank20",17,7.80621393614885
"E","01",0.0367,0.0331,0.0361,0.0359,0.3658,0.285,"E01",1.33560272326792,1.41776329495394,7.83654784403752,8.09048640342451,3.13873043874713,2020-02-16,"Tank13",17,7.95515335733922
"E","02",0.0389,0.0353,0.0389,0.0375,0.3725,0.2934,"E02",1.32317311449785,1.4053707202032,7.83238829041027,8.09048640342451,3.19014333804443,2020-02-16,"Tank14",17,7.95090321592581
"E","03",0.0376,0.034,0.0379,0.0368,0.3903,0.3037,"E03",1.33945986496624,1.42160894429857,7.83783185483324,8.09048640342451,3.12285981327807,2020-02-16,"Tank15",17,7.9564651230875
"E","04",0.0403,0.0374,0.0405,0.0381,0.3775,0.3003,"E04",1.30648854961832,1.38873586698473,7.82675158420265,8.09048640342451,3.2598141331802,2020-02-16,"Tank16",17,7.94514208391096
