"Sample.Name","pHmean","SE"
"Sump",8.07399561323418,0.00112500336706211
"Tank1",7.80875042975154,0.00335806150149405
"Tank10",7.77411009206788,0.00580613588788998
"Tank11",7.95191118771472,0.00186385264327986
"Tank12",7.90371981293831,0.0111047054074467
"Tank13",7.95822153662855,0.000885749696183858
"Tank14",7.9552450469709,0.00148046329063485
"Tank15",7.95679901694595,0.000111251105341947
"Tank16",7.95188124763598,0.00391966556823132
"Tank17",7.87256002695166,0.000941011518568076
"Tank18",7.85540101372236,0.00246759884923827
"Tank19",7.8589181467074,0.000303939692755974
"Tank2",7.82862214294931,0.00171428592299416
"Tank20",7.81708586965305,0.00314318788683325
"Tank3",7.64723291924886,0.00690519961692512
"Tank4",7.72987854820259,0.00733156599062623
"Tank7",7.73552417953946,0.00581405188966217
"Tank8",7.72818047949514,0.00665893208125911
"Tank9",7.70999553884979,0.0106629259531293
