##BLOCKS= 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate:,Tris1,1.3,PlateFormat,Endpoint,Absorbance,Raw,FALSE,1,,,,,,3,730 578 434 ,1,7,96,1,3,,,,,,,,,,,,,,,,,,,
,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,28,0.0349,0.0342,,0.0342,0.0349,0.0358,0.0344,,,,,,,0.5804,0.6029,,0.6327,0.7316,0.7198,0.031,,,,,,,0.2371,0.2419,,0.252,0.2908,0.2959,0.0344,,,,,
,,0.0431,0.0338,,0.0357,0.0353,0.0353,0.035,,,,,,,0.5694,0.6223,,0.6362,0.5786,0.6195,0.0315,,,,,,,0.2395,0.2498,,0.2549,0.2344,0.2577,0.0343,,,,,
,,0.038,0.0343,,0.0351,0.0355,0.0354,0.0351,,,,,,,0.5964,0.6353,,0.6075,0.5125,0.6195,0.0317,,,,,,,0.2493,0.2587,,0.2489,0.2147,0.2625,0.0351,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate:,Tris2,1.3,PlateFormat,Endpoint,Absorbance,Raw,FALSE,1,,,,,,3,730 578 434 ,1,7,96,1,3,,,,,,,,,,,,,,,,,,,
,Temperature(¡C),1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12,,1,2,3,4,5,6,7,8,9,10,11,12
,28,0.0349,0.0344,,0.0344,0.0347,0.0361,0.0355,,,,,,,0.5616,0.5876,,0.6175,0.7129,0.7057,0.5474,,,,,,,0.2414,0.2468,,0.2568,0.2968,0.3015,0.2491,,,,,
,,0.0433,0.034,,0.0357,0.0355,0.0353,0.0358,,,,,,,0.556,0.6089,,0.6231,0.5654,0.6272,0.534,,,,,,,0.2433,0.254,,0.2589,0.2385,0.2675,0.2406,,,,,
,,0.0378,0.0343,,0.0353,0.0355,0.0356,0.0358,,,,,,,0.5815,0.6209,,0.5945,0.5022,0.6154,0.5289,,,,,,,0.2557,0.2632,,0.2528,0.2183,0.267,0.2473,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Original Filename: Tris_Plate28; Date Last Saved: 3/3/2020 3:09:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Workflow:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Read: ExperimentNameToRead=""Expt1"" SectionNameToRead=""Tris1"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Read: ExperimentNameToRead=""Expt1"" SectionNameToRead=""Tris2"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-Open Drawer: Message="""" WaitForDrawToClose=""True"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
