"Sample.Name","pHmean","SE"
"Sump",7.90559417410635,0.00210417983900865
"Tank1",7.68395945039103,0.00409799683002055
"Tank10",7.59158964998249,0.00398007123118864
"Tank11",7.8101211952033,0.00138178210940419
"Tank12",7.81396305901204,0.00182316140789879
"Tank13",7.77279233155537,0.000354348909532324
"Tank14",7.82665900703591,0.000280127602423299
"Tank15",7.82255312175827,0.000342885633344711
"Tank16",7.79035338508499,0.0019579358426681
"Tank17",7.7112166474828,0.00231450068769818
"Tank18",7.72163258519906,0.00105845796969446
"Tank19",7.68357081270236,0.00119718572623166
"Tank2",7.68814087556723,0.00270504934772196
"Tank20",7.63264440609369,0.00596352159563437
"Tank7",7.60859053296024,0.00571942027282817
"Tank8",7.68452086223736,0.00540201917290878
"Tank9",7.58103168193317,0.00325699090456383
